ID,Age,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM
12467,24,Reece Blair,2.0 Stars,2.0 Stars,Normal,60,45,40,80,55,75,-,-,-,-,50,60,-,-,-,60
12681,24,Oliver Blakey,2.0 Stars,2.0 Stars,Normal,45,35,45,-,45,45,50,-,50,50,-,-,-,-,-,35
16354,19,Nebosja Blasevic,1.0 Stars,2.0 Stars,Normal,45,40,45,-,45,45,45,-,45,45,-,-,-,-,-,55
16898,18,Vladislav Blasevic,1.0 Stars,2.0 Stars,Normal,50,40,45,55,65,-,45,-,-,-,-,-,-,-,-,50
17138,17,Alastair Blenkhorn,1.0 Stars,2.0 Stars,Normal,40,55,50,-,40,45,45,-,30,45,-,-,-,-,-,45
12149,25,Halewijn Blok,2.0 Stars,2.0 Stars,Fragile,45,40,45,50,50,35,-,50,-,-,-,-,-,-,-,50
12746,24,Keith Blondell,1.5 Stars,2.0 Stars,Fragile,45,45,45,55,45,-,-,40,-,-,-,-,-,-,-,45
13122,23,Urs Bloom,1.5 Stars,2.0 Stars,Normal,40,40,50,-,-,-,40,45,45,-,-,-,-,-,-,55
14402,21,Bob Blythe,1.5 Stars,2.0 Stars,Fragile,50,35,45,55,-,-,-,50,-,55,-,-,-,-,-,55
13723,29,Claudio Boelhouwers,2.0 Stars,2.0 Stars,Fragile,50,45,45,50,50,60,50,35,-,-,-,-,-,-,-,45
16315,17,Dallas Boettner,1.0 Stars,2.0 Stars,Normal,50,45,55,65,-,-,65,-,-,-,-,-,-,-,-,30
15872,18,Dale Bois,0.5 Stars,2.0 Stars,Normal,40,60,50,40,45,-,45,-,-,-,-,-,-,-,-,60
14517,20,Todd Boland,1.0 Stars,2.0 Stars,Normal,50,30,50,80,50,30,-,35,55,-,-,-,-,-,-,55
17397,17,Onorato Bolzoni,0.5 Stars,2.0 Stars,Normal,45,25,50,45,50,-,45,50,-,-,-,-,-,-,-,55
17086,16,Andy Bonaddio,0.5 Stars,2.0 Stars,Fragile,50,40,50,55,55,-,-,-,65,-,-,-,-,-,-,75
15551,20,Jacques Bonnet,1.5 Stars,2.0 Stars,Normal,45,50,50,50,45,-,-,-,55,-,-,-,-,-,-,55
11317,25,Henry Boon,2.0 Stars,2.0 Stars,Normal,45,40,45,45,45,-,50,50,-,-,-,-,-,-,-,65
10138,28,Jeff Born,2.0 Stars,2.0 Stars,Fragile,45,45,50,50,50,-,-,-,-,55,-,-,-,-,-,40
14395,21,Pippo Borromeo,1.0 Stars,2.0 Stars,Durable,45,40,50,50,50,-,50,-,-,-,-,-,-,-,-,65
17700,16,Jorge Botello,1.0 Stars,2.0 Stars,Normal,50,45,45,60,55,65,45,-,-,-,55,-,-,-,-,50
12265,33,GARY BOTTOM,2.0 Stars,2.0 Stars,Normal,50,50,45,45,-,55,30,50,-,50,-,-,-,-,-,40
11678,30,CHRIS BOWMAN,2.0 Stars,2.0 Stars,Fragile,45,40,55,45,45,-,35,-,-,45,-,-,-,-,-,40
13050,22,Josh Boyden,1.5 Stars,2.0 Stars,Durable,50,45,55,65,50,-,-,-,-,55,-,-,-,-,-,40
12209,24,Humberto Boye,1.5 Stars,2.0 Stars,Normal,45,35,50,50,45,50,-,50,-,-,50,-,-,-,-,65
12232,24,Ian Boyle,1.5 Stars,2.0 Stars,Fragile,40,45,45,-,45,40,40,-,-,40,-,45,-,-,-,55
16329,17,Francis Bradley,0.5 Stars,2.0 Stars,Normal,50,35,50,50,-,-,-,55,65,-,-,-,-,-,-,50
15975,19,Aarão Bragana,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,-,40,-,-,-,-,-,-,-,-,55
13205,25,ELIGIO BRAMANTE,2.0 Stars,2.0 Stars,Fragile,70,30,50,80,55,-,65,65,-,-,-,-,-,-,-,35
15758,20,Quincy Bramley,1.0 Stars,2.0 Stars,Normal,55,25,50,80,45,75,75,-,-,-,-,-,-,-,-,55
12183,24,Basilio Brandini,2.0 Stars,2.0 Stars,Normal,70,25,50,80,-,-,80,-,-,-,-,-,-,-,-,30
15552,20,Trevor Brandsen,1.5 Stars,2.0 Stars,Normal,45,45,45,65,55,-,40,-,-,-,-,-,-,-,-,65
9126,34,Marco Bravo,2.0 Stars,2.0 Stars,Fragile,50,40,45,55,35,-,-,55,60,-,-,-,-,-,-,50
8332,32,FRED BRAY,2.0 Stars,2.0 Stars,Durable,45,55,45,50,55,-,55,-,-,-,-,-,-,-,-,55
8814,32,Jude Bright,2.0 Stars,2.0 Stars,Iron Man,45,35,55,45,40,-,45,50,-,-,-,-,-,-,-,40
14345,21,Felipe Britschgi,1.5 Stars,2.0 Stars,Normal,50,45,40,65,50,-,-,40,50,-,-,-,-,-,-,40
14770,21,Terry Brown,1.5 Stars,2.0 Stars,Normal,45,40,50,55,55,-,-,50,-,-,-,-,-,-,-,40
16393,23,Mike Bruce,2.0 Stars,2.0 Stars,Fragile,45,50,50,55,50,-,-,45,-,45,-,-,-,-,-,35
8044,33,ERIC BRUMAN,2.0 Stars,2.0 Stars,Normal,45,50,35,55,50,-,-,-,50,-,-,-,-,-,-,40
11772,24,Farid Bruneau,2.0 Stars,2.0 Stars,Normal,55,50,45,65,-,-,45,60,-,-,65,-,60,-,-,55
13036,22,Steve Brunskill,1.5 Stars,2.0 Stars,Normal,45,50,40,60,40,-,-,50,-,-,-,40,-,-,-,55
14473,20,Jorge Brushett,1.5 Stars,2.0 Stars,Normal,50,45,40,70,-,-,50,-,-,50,-,-,-,-,-,30
11924,25,Danny Bueno,2.0 Stars,2.0 Stars,Fragile,50,45,50,65,-,-,-,45,-,55,-,-,-,-,-,45
17183,16,Johan Bugalho,0.5 Stars,2.0 Stars,Normal,45,40,45,40,60,-,50,-,60,-,-,-,-,-,-,55
13056,21,Quintin Bugbie,1.5 Stars,2.0 Stars,Normal,80,35,45,80,-,-,80,-,-,-,-,-,-,-,-,30
11926,25,Lorenz Buitenkamp,1.5 Stars,2.0 Stars,Normal,50,40,50,60,-,-,-,60,50,40,-,-,-,-,-,40
13926,25,Jasa Bulatovic,2.0 Stars,2.0 Stars,Normal,50,45,45,50,-,-,-,50,-,50,-,-,-,50,-,55
16944,16,Nigel Burgess,0.5 Stars,2.0 Stars,Normal,45,35,50,50,55,-,55,-,-,-,-,-,-,-,-,55
11649,24,Pat Burkhard,2.0 Stars,2.0 Stars,Fragile,55,40,40,70,50,-,65,50,-,-,-,-,50,-,-,60
17032,17,Loring Burkhardt,0.5 Stars,2.0 Stars,Normal,45,45,50,55,50,-,-,45,-,-,-,-,-,-,-,45
11464,24,SAM BURKS,2.0 Stars,2.0 Stars,Normal,45,35,45,55,35,-,50,-,45,-,-,-,-,-,-,35
15772,21,Brad Burnett,1.5 Stars,2.0 Stars,Fragile,65,35,45,80,-,-,-,45,-,75,-,-,-,-,-,45
17048,17,Clyde Burns,0.5 Stars,2.0 Stars,Normal,35,45,50,40,40,35,40,-,-,-,-,-,-,-,-,55
16732,18,Bill Bursill,0.5 Stars,2.0 Stars,Normal,45,45,50,45,50,-,-,50,-,-,-,-,-,-,-,50
11049,27,Claude Buso,2.0 Stars,2.0 Stars,Durable,50,45,45,60,40,-,50,-,-,55,-,-,-,-,-,55
13150,23,Braz Cafu,1.5 Stars,2.0 Stars,Fragile,45,45,45,-,45,50,50,-,45,50,-,-,-,50,-,70
17059,17,John Cahill,1.0 Stars,2.0 Stars,Fragile,40,50,45,45,45,-,35,45,-,-,-,-,-,-,-,60
7357,34,ERIK CALABRIA,2.0 Stars,2.0 Stars,Fragile,50,35,50,50,-,-,50,-,-,-,-,-,-,-,-,45
13037,22,Dustin Calhoun,2.0 Stars,2.0 Stars,Normal,50,45,50,55,50,55,-,-,-,50,-,-,-,-,-,35
12962,26,JOSH CALLAHAN,2.0 Stars,2.0 Stars,Normal,45,40,45,45,45,-,45,-,-,-,-,-,-,-,-,35
9716,32,Zack Campbell,2.0 Stars,2.0 Stars,Normal,45,40,50,50,-,-,-,55,-,45,-,-,-,-,-,60
11907,25,Yoelbi Campinho,2.0 Stars,2.0 Stars,Normal,50,40,40,45,50,-,-,-,-,50,-,-,-,-,-,30
13401,22,Giovanni Canalo,1.5 Stars,2.0 Stars,Normal,55,25,45,80,50,-,75,-,-,-,-,-,-,-,-,55
11901,25,Juan Canas,2.0 Stars,2.0 Stars,Normal,50,50,40,50,55,-,-,-,-,65,-,-,-,-,-,55
16374,18,Fernando Candelario,0.5 Stars,2.0 Stars,Normal,50,30,45,65,60,40,60,-,-,-,-,-,-,-,-,65
17208,17,Loïc Cantimori,0.5 Stars,2.0 Stars,Normal,45,50,40,45,50,50,35,-,-,-,-,-,-,-,-,65
11299,25,Victor Cantu,2.0 Stars,2.0 Stars,Normal,70,40,50,70,-,-,-,50,-,80,-,-,-,-,-,35
15680,17,Brando Capellari,0.5 Stars,2.0 Stars,Normal,40,45,55,45,55,-,-,35,-,-,-,-,-,-,-,40
14167,22,Juan Carmona,1.5 Stars,2.0 Stars,Normal,45,40,45,50,45,50,-,-,-,45,-,-,-,-,-,50
12090,24,Gennarino Carnascialli,1.5 Stars,2.0 Stars,Fragile,55,45,45,65,55,-,-,55,-,50,-,55,-,-,-,35
12303,27,MIGUEL CARREON,2.0 Stars,2.0 Stars,Normal,65,35,50,65,-,-,60,-,-,-,-,-,-,-,-,25
15995,19,Mike Carrera,1.0 Stars,2.0 Stars,Normal,40,55,55,40,40,-,40,45,-,-,-,-,-,-,-,35
14082,22,Len Carrier,1.5 Stars,2.0 Stars,Normal,45,45,50,45,55,35,-,50,-,-,-,-,-,-,-,65
13797,26,ARMANDO CARRILLO,2.0 Stars,2.0 Stars,Fragile,45,40,50,50,-,-,45,40,45,-,-,-,-,-,-,70
14035,22,Willie Carrola,1.0 Stars,2.0 Stars,Durable,50,20,50,80,55,-,-,45,-,-,-,-,-,-,-,50
16964,15,Zak Carruthers,0.5 Stars,2.0 Stars,Normal,50,45,50,55,60,-,-,-,-,-,-,-,-,-,-,30
16911,17,Owen Carter,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,-,-,50,-,-,-,-,-,-,-,65
8346,32,STEVE CARTER,2.0 Stars,2.0 Stars,Normal,45,45,50,50,-,-,-,-,45,-,-,-,-,-,-,45
11449,26,KEVIN CASEY,2.0 Stars,2.0 Stars,Normal,55,40,45,70,50,-,-,-,45,-,-,-,-,-,-,65
13853,20,Ron Castaneda,1.5 Stars,2.0 Stars,Fragile,50,40,45,65,50,-,-,-,-,50,-,-,-,-,-,65
7564,38,Ryan Casteel,2.0 Stars,2.0 Stars,Iron Man,45,40,50,45,-,50,-,40,-,-,-,-,-,-,-,50
15448,19,Osvaldo Castel,1.0 Stars,2.0 Stars,Fragile,45,45,45,-,45,55,50,-,35,45,-,-,-,-,-,65
11951,26,Gauthier Castiglione,2.0 Stars,2.0 Stars,Durable,50,25,60,50,55,-,-,55,-,-,-,-,45,-,-,60
16145,20,Chris Castillo,1.5 Stars,2.0 Stars,Normal,60,30,45,70,65,80,-,-,-,-,-,-,-,-,-,60
11258,26,Jose Castillo,2.0 Stars,2.0 Stars,Normal,40,30,60,-,40,40,45,45,35,-,-,-,-,35,-,30
15973,19,Omar Castillo,1.0 Stars,2.0 Stars,Normal,45,40,50,50,50,-,-,45,-,-,-,-,-,-,-,60
14041,22,Pedro Castrillo,1.0 Stars,2.0 Stars,Normal,40,50,50,40,45,45,-,-,45,-,-,-,-,-,-,55
11801,23,FRANCISCO CASTRO,2.0 Stars,2.0 Stars,Normal,55,30,50,80,50,-,-,-,-,-,-,-,-,-,-,25
12621,24,Francisco Castruita,1.5 Stars,2.0 Stars,Normal,40,45,40,40,35,40,-,45,40,-,-,-,-,-,-,50
13520,23,Silvano Cato,2.0 Stars,2.0 Stars,Normal,50,50,45,55,-,45,55,55,-,-,-,-,-,-,-,55
12589,24,Emmanuel Cavalleri,2.0 Stars,2.0 Stars,Normal,55,35,60,60,50,60,-,-,-,65,-,-,-,-,-,45
11505,25,DAVE CAVAZOS,2.0 Stars,2.0 Stars,Normal,50,45,35,70,45,80,60,-,-,-,-,-,-,-,-,40
15675,18,Julian Ceron,0.5 Stars,2.0 Stars,Normal,45,50,50,45,50,-,45,-,-,-,-,-,-,-,-,55
16738,18,Peter Chadwick,1.0 Stars,2.0 Stars,Normal,50,50,45,50,40,-,60,50,-,-,-,-,-,-,-,45
16864,17,Tom Charron,1.0 Stars,2.0 Stars,Normal,45,45,50,50,45,-,50,40,-,-,-,-,-,-,-,45
17482,17,Oliver Chatfield,1.0 Stars,2.0 Stars,Normal,45,55,50,-,-,-,50,-,-,55,-,-,-,-,-,35
15993,19,Alex Chauez,0.5 Stars,2.0 Stars,Normal,40,40,55,45,45,-,-,-,-,-,45,-,-,-,-,70
15812,20,Jim Chavarri,1.5 Stars,2.0 Stars,Normal,55,50,50,70,65,-,-,-,-,-,-,-,-,-,-,30
11136,27,Manny Chavarria,2.0 Stars,2.0 Stars,Durable,45,50,50,45,-,-,55,45,-,-,-,-,-,-,-,25
12966,23,DAVID CHAVEZ,2.0 Stars,2.0 Stars,Durable,40,45,55,40,-,-,40,45,40,-,-,-,-,-,-,50
17111,16,Miguel Chavez,0.5 Stars,2.0 Stars,Normal,50,55,40,55,50,-,-,55,-,-,-,-,-,-,-,70
9323,31,Sandy Chavez,2.0 Stars,2.0 Stars,Durable,50,20,50,50,50,-,50,50,-,-,-,-,-,-,-,30
13713,23,Dong-chan Cho,1.5 Stars,2.0 Stars,Fragile,45,40,40,60,45,-,-,40,-,-,-,-,-,-,-,55
15696,18,Hae-won Cho,1.0 Stars,2.0 Stars,Normal,45,55,45,55,55,-,35,-,-,-,25,-,-,-,-,55
15517,19,Jun-hun Cho,0.5 Stars,2.0 Stars,Normal,45,50,50,50,45,-,40,-,-,45,-,-,-,-,-,55
14021,22,Hyun-il Choi,1.5 Stars,2.0 Stars,Normal,50,25,45,55,45,40,-,-,-,60,-,-,-,-,-,50
10850,30,Danny Churchill,2.0 Stars,2.0 Stars,Durable,40,45,55,35,50,45,-,45,-,45,-,-,-,-,-,35
16734,17,Salvatorio Ciampi,0.5 Stars,2.0 Stars,Fragile,40,50,50,50,50,50,-,-,-,-,-,-,-,-,-,45
14441,20,Livio Ciaravella,1.5 Stars,2.0 Stars,Fragile,50,40,45,45,55,-,45,-,-,55,-,-,-,-,-,75
16793,17,Milojica Cicic,0.5 Stars,2.0 Stars,Normal,45,55,45,50,50,55,40,-,-,-,-,-,-,-,-,45
12327,28,Radoje Cicic,2.0 Stars,2.0 Stars,Normal,45,35,45,60,-,-,45,-,-,-,-,-,-,-,-,30
9197,30,BRENT CITO,2.0 Stars,2.0 Stars,Iron Man,50,40,45,65,50,-,-,50,-,30,-,-,-,-,-,60
12904,24,Tomislav Ckrebic,2.0 Stars,2.0 Stars,Normal,80,40,45,80,60,-,-,80,-,-,-,-,-,-,-,35
17372,17,Sílvio Claramonte,0.5 Stars,2.0 Stars,Normal,55,35,45,45,55,-,-,80,-,-,-,-,-,-,-,50
13476,23,Brian Clark,1.5 Stars,2.0 Stars,Normal,55,35,50,70,50,-,70,-,-,50,-,-,45,-,-,45
11802,25,Bryan Clark,1.5 Stars,2.0 Stars,Durable,75,25,45,75,-,80,-,-,-,-,-,-,-,-,-,25
12203,24,Callum Clark,2.0 Stars,2.0 Stars,Normal,50,45,50,50,55,-,-,40,-,60,-,-,-,-,-,50
17142,21,Mike Clark,1.5 Stars,2.0 Stars,Normal,45,35,50,45,-,-,-,50,-,50,-,-,-,-,-,75
16706,18,Jaime Clavel,0.5 Stars,2.0 Stars,Normal,50,45,45,50,65,-,-,-,-,-,-,-,-,45,-,65
12885,24,Bradley Clow,1.5 Stars,2.0 Stars,Normal,45,35,55,45,55,-,-,50,-,-,-,-,-,-,-,50
16365,18,Aidan Clément,0.5 Stars,2.0 Stars,Normal,40,40,45,40,45,-,-,-,-,45,-,-,-,-,-,55
12662,24,Joseph Coll,2.0 Stars,2.0 Stars,Normal,55,35,45,65,45,-,-,-,-,55,-,-,-,-,-,25
17058,18,Manuele Columbana,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,-,-,-,35,-,-,-,-,-,-,60
15088,20,Jose Colunga,1.5 Stars,2.0 Stars,Normal,50,45,40,50,50,60,-,50,-,-,40,-,-,-,-,40
10536,27,Jordan Cooke,2.0 Stars,2.0 Stars,Normal,50,30,45,60,45,-,-,40,-,-,-,50,-,65,-,60
16792,17,Paul Cooke,1.5 Stars,2.0 Stars,Normal,40,70,55,40,-,-,-,-,-,-,-,50,-,-,-,30
16747,17,Scott Cooper,1.0 Stars,2.0 Stars,Normal,45,45,50,50,45,-,-,50,-,-,-,-,-,-,-,60
12946,26,KEN CORBIN,2.0 Stars,2.0 Stars,Normal,50,45,45,65,50,60,-,40,-,-,-,-,-,-,-,45
16916,18,Dario Cordova,1.0 Stars,2.0 Stars,Normal,50,45,50,70,65,-,-,-,45,-,-,-,-,-,-,50
14423,25,Ernesto Cordova,1.5 Stars,2.0 Stars,Normal,50,50,45,55,50,50,55,-,50,-,-,-,-,-,-,55
17753,15,Cody Corless,0.5 Stars,2.0 Stars,Normal,45,50,45,50,50,-,-,40,-,-,-,-,-,-,-,75
15165,20,Jamie Cormack,0.5 Stars,2.0 Stars,Normal,35,50,50,35,40,-,-,-,-,40,-,-,-,-,-,45
7815,34,Francisco Coronado,2.0 Stars,2.0 Stars,Iron Man,40,50,45,45,-,-,45,-,-,-,-,-,-,25,-,55
16309,17,Rodriguo Corteso,1.0 Stars,2.0 Stars,Normal,35,50,55,35,45,45,-,45,-,-,-,-,-,-,-,55
14459,19,Justin Cosgrove,1.5 Stars,2.0 Stars,Normal,45,45,50,75,45,55,-,-,-,-,-,-,-,35,-,50
10817,28,Joe Cosimano,2.0 Stars,2.0 Stars,Normal,50,50,50,50,50,-,-,50,-,-,-,-,-,-,-,25
17003,16,Jason Cote,0.5 Stars,2.0 Stars,Normal,35,65,50,45,-,-,-,-,-,-,-,45,-,-,-,55
11475,25,JESUS COTTO,2.0 Stars,2.0 Stars,Fragile,55,35,50,70,55,-,65,45,-,-,-,-,-,-,-,60
15253,20,Gareth Coughlan,1.5 Stars,2.0 Stars,Normal,35,50,50,40,40,-,40,-,-,-,-,-,-,-,-,40
11014,25,TIM COZZI,2.0 Stars,2.0 Stars,Normal,55,40,35,55,50,-,-,-,-,55,-,-,-,-,-,45
17109,16,Brian Crawford,1.0 Stars,2.0 Stars,Normal,45,55,50,50,55,-,55,-,-,-,-,-,-,-,-,40
15874,19,Juan Crisanto,0.5 Stars,2.0 Stars,Normal,60,30,45,65,80,-,50,-,-,-,-,-,-,-,-,55
13047,22,Shaun Crouch,1.5 Stars,2.0 Stars,Fragile,45,45,45,60,45,50,-,45,-,-,-,-,-,-,-,65
16403,18,Teddy Crutcher,1.0 Stars,2.0 Stars,Normal,50,45,50,55,-,-,60,55,-,-,-,-,-,-,-,60
17634,15,Francisco Cruz,1.0 Stars,2.0 Stars,Normal,45,55,55,50,55,-,-,-,-,-,-,-,-,-,-,40
14175,21,Luis Cruz,1.0 Stars,2.0 Stars,Normal,50,40,50,65,55,-,65,-,-,-,-,-,-,-,-,50
8033,33,RICKY CRUZ,2.0 Stars,2.0 Stars,Normal,55,40,35,60,50,-,65,-,-,-,-,-,-,-,-,60
13124,23,Pat Cunningham,1.5 Stars,2.0 Stars,Normal,45,40,50,65,45,35,-,40,35,-,-,-,-,-,-,50
11340,28,Lewis Curry,2.0 Stars,2.0 Stars,Fragile,55,40,45,55,55,-,-,55,-,60,-,-,-,-,-,25
15045,20,Pacu Curuvija,1.5 Stars,2.0 Stars,Normal,45,50,50,50,35,-,-,-,-,45,-,40,-,45,-,50
14737,21,Melchiore Dabell,1.0 Stars,2.0 Stars,Normal,50,35,40,60,60,-,60,-,-,-,-,-,-,45,-,65
10615,26,CAMERON DAHL,2.0 Stars,2.0 Stars,Durable,50,30,45,65,35,80,55,-,-,-,-,-,-,-,-,60
12410,23,BRODY DALLE,2.0 Stars,2.0 Stars,Normal,55,40,50,-,60,70,-,-,45,70,-,-,-,75,-,45
12477,24,Brayden Dalley,1.5 Stars,2.0 Stars,Normal,45,40,45,50,50,-,-,-,-,-,-,-,50,-,-,55
10103,28,OMAR DANIEL,2.0 Stars,2.0 Stars,Normal,45,45,45,55,50,-,60,-,-,-,-,-,-,-,-,45
14460,20,Bosko Davidovic,1.5 Stars,2.0 Stars,Normal,55,45,50,80,55,75,60,-,-,-,-,50,-,-,-,50
11538,26,ADRIAN DAVIES,2.0 Stars,2.0 Stars,Fragile,50,25,55,65,55,-,50,-,60,-,-,-,40,-,-,55
17611,15,Jayden Davis,0.5 Stars,2.0 Stars,Normal,45,50,40,45,45,50,-,45,-,-,-,-,-,-,-,65
15900,19,Harry de Bruijn,1.5 Stars,2.0 Stars,Durable,50,45,40,60,50,-,55,-,-,-,-,-,-,-,-,55
15996,19,Casper de Bruin,0.5 Stars,2.0 Stars,Normal,40,50,40,40,45,-,-,-,45,-,-,-,-,-,-,50
15068,19,Reuben de Leeuw,1.0 Stars,2.0 Stars,Normal,40,45,55,40,-,-,40,-,-,-,-,-,-,-,-,40
16459,17,Jose de Poel,1.0 Stars,2.0 Stars,Normal,80,35,50,80,-,80,-,-,-,-,-,-,-,-,-,30
14884,20,Joey de Vos,1.5 Stars,2.0 Stars,Normal,50,50,50,65,-,-,-,-,-,-,-,60,-,-,-,40
15851,18,Wade Deacon,0.5 Stars,2.0 Stars,Normal,40,45,45,40,45,-,-,-,45,-,-,-,-,-,-,55
13364,22,Ray Deckers,1.5 Stars,2.0 Stars,Normal,60,45,50,80,-,80,-,-,-,-,-,-,-,-,-,30
16854,17,Alfredo Defelitta,1.0 Stars,2.0 Stars,Normal,50,45,45,45,50,65,-,55,-,-,-,-,-,-,-,55
12677,25,Rogelio Degadillo,2.0 Stars,2.0 Stars,Fragile,80,30,45,80,-,-,-,80,-,70,60,-,-,-,-,30
16544,17,Rafaello DeGiovanni,0.5 Stars,2.0 Stars,Normal,45,55,40,55,50,-,-,-,50,-,-,-,-,-,-,45
14528,24,Brad Dehn,1.5 Stars,2.0 Stars,Durable,45,40,50,-,-,50,-,-,-,55,-,-,-,-,-,25
12159,25,Moses Dekker,1.5 Stars,2.0 Stars,Normal,50,30,50,60,-,-,-,50,-,50,-,-,-,-,-,50
11879,25,Michael del Carmen,2.0 Stars,2.0 Stars,Durable,45,50,50,45,45,-,-,45,-,50,-,-,-,-,-,40
15980,19,Juan Delgado,1.0 Stars,2.0 Stars,Normal,50,45,45,55,45,-,-,-,-,55,-,-,-,-,-,45
11373,29,Tony Delgado,2.0 Stars,2.0 Stars,Normal,55,55,45,80,-,-,55,-,-,-,-,-,-,-,-,20
14457,20,Robert DeNeve,1.5 Stars,2.0 Stars,Durable,55,40,40,75,-,-,-,55,-,55,-,-,-,-,-,25
15237,19,Jean-Claude Denis,0.5 Stars,2.0 Stars,Normal,45,40,45,55,50,-,40,-,-,-,-,-,-,-,-,50
17500,17,Gary Depp,0.5 Stars,2.0 Stars,Normal,40,40,45,-,45,-,40,-,-,-,-,-,-,-,50,50
17602,16,Austin Dethridge,0.5 Stars,2.0 Stars,Normal,50,25,50,50,50,-,55,60,-,-,-,-,-,-,-,45
16540,17,Corey Devon,0.5 Stars,2.0 Stars,Normal,50,25,45,75,50,-,-,50,40,-,-,-,-,-,-,60
14702,21,Juan Diaz,1.5 Stars,2.0 Stars,Normal,35,45,45,35,40,-,40,-,-,-,-,-,-,40,-,50
15888,19,Mike Diaz,0.5 Stars,2.0 Stars,Normal,35,45,50,40,50,-,-,35,-,-,-,-,-,-,-,50
14179,22,Tony Diaz,1.5 Stars,2.0 Stars,Normal,50,35,50,50,50,70,-,-,35,-,-,-,-,-,-,65
17803,16,Laurent Didier,0.5 Stars,2.0 Stars,Durable,50,50,40,60,45,50,-,50,-,-,-,-,-,-,-,70
16197,23,Teko Diepstraten,2.0 Stars,2.0 Stars,Normal,70,45,45,60,70,-,-,-,-,-,-,-,-,-,-,45
9763,29,Shane Dillenburg,2.0 Stars,2.0 Stars,Normal,45,40,45,50,50,40,50,50,-,-,-,-,-,-,-,40
8190,34,Jeff Dittmar,2.0 Stars,2.0 Stars,Fragile,45,50,40,50,-,-,55,-,50,-,-,-,-,-,-,45
13572,23,Suljo Djokovic,2.0 Stars,2.0 Stars,Normal,45,50,50,50,50,-,-,-,50,-,-,-,-,-,-,50
13141,23,Jovan Djorovic,1.5 Stars,2.0 Stars,Normal,45,45,55,45,45,-,-,50,-,-,-,50,-,-,-,35
13982,22,Borisav Djukanovic,1.5 Stars,2.0 Stars,Normal,50,45,40,80,50,-,-,-,-,-,-,-,-,45,-,65
12434,23,SLAVKO DJURDJUVIC,2.0 Stars,2.0 Stars,Normal,55,40,45,70,-,40,-,-,-,60,-,-,-,-,-,25
14350,23,Ljuba Dobrica,1.5 Stars,2.0 Stars,Normal,40,45,45,40,40,-,40,45,-,-,-,-,-,-,-,55
15917,19,Katsuhito Doi,1.5 Stars,2.0 Stars,Fragile,45,50,50,45,50,-,45,45,-,-,-,-,-,-,-,45
13235,23,Quentin Donalds,2.0 Stars,2.0 Stars,Normal,45,45,40,50,45,45,-,-,-,-,-,-,-,35,-,50
15964,19,Mario Dorado,1.0 Stars,2.0 Stars,Normal,35,45,50,40,45,-,-,-,-,40,-,-,-,-,-,50
14472,20,Laurente Dorso,1.5 Stars,2.0 Stars,Normal,45,35,50,55,50,-,40,-,-,-,-,-,-,-,-,45
11453,29,TOM DOTINGA,2.0 Stars,2.0 Stars,Fragile,55,45,40,65,40,50,55,-,50,65,-,-,-,-,-,50
17302,17,Urbano Dotto,0.5 Stars,2.0 Stars,Normal,40,55,50,-,-,40,-,-,-,40,-,-,-,-,-,40
9972,34,BILL DOUGHERTY,2.0 Stars,2.0 Stars,Durable,50,35,50,55,45,45,55,50,-,-,-,-,-,-,-,60
12954,23,KANE DOWNES,1.5 Stars,2.0 Stars,Durable,45,45,50,45,35,35,45,40,-,45,-,-,-,-,-,50
10965,24,CHRIS DOYLE,1.5 Stars,2.0 Stars,Durable,60,40,40,80,55,-,80,-,-,-,-,-,-,-,-,50
16171,27,Bernie Drader,2.0 Stars,2.0 Stars,Normal,45,50,45,50,-,60,-,-,-,45,-,-,-,-,-,50
16377,18,Mijalko Dragomanovic,0.5 Stars,2.0 Stars,Fragile,45,45,45,55,50,-,-,-,50,-,-,-,-,-,-,55
17782,16,Dragisa Drulovic,0.5 Stars,2.0 Stars,Normal,40,50,50,40,50,-,-,-,-,45,-,-,-,-,-,70
14346,21,Ljuba Drulovic,1.5 Stars,2.0 Stars,Normal,45,50,45,60,40,45,-,45,-,-,55,-,-,-,-,50
11886,25,Ratko Drulovic,2.0 Stars,2.0 Stars,Normal,55,45,40,65,50,65,-,-,-,60,-,-,-,-,-,30
10675,27,Sibrand Dubbeldam,2.0 Stars,2.0 Stars,Iron Man,50,45,40,-,55,50,45,-,45,60,-,-,-,40,-,40
15967,19,Herbert Duff,1.5 Stars,2.0 Stars,Durable,40,55,50,45,55,-,-,40,-,-,-,-,-,-,-,55
14480,19,Alfie Duke,1.5 Stars,2.0 Stars,Normal,60,35,40,80,-,65,-,55,35,65,-,-,-,-,-,30
17198,17,Jaak Dumoulin,0.5 Stars,2.0 Stars,Normal,40,30,50,40,45,-,-,40,40,-,-,-,-,-,-,50
13103,22,Allen Dunbar,1.5 Stars,2.0 Stars,Normal,70,30,55,80,75,-,-,-,-,-,-,-,-,-,-,25
13550,23,Daniel Dunn,2.0 Stars,2.0 Stars,Fragile,45,45,60,50,45,-,40,-,50,-,-,-,-,-,-,60
