ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
10659,SP,Wally Mercer,17,R,0.5 Stars,1.0 Stars,L,L,L,H,N,N,Unknown,45,45,30,45,40,-,-,50,-,-,-,-,-,-,-,45,0,0,0
6993,SP,MIKE MERRILL,26,R,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,45,45,45,55,-,-,55,45,-,-,-,-,-,-,-,60,2006,13,14
7976,SP,RYAN MERRILL,23,L,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,40,35,35,45,30,-,-,45,-,-,-,-,-,-,-,55,2006,8,16
10370,SP,Tyler Messamore,17,R,0.5 Stars,3.5 Stars,N,L,N,H,N,L,Unknown,45,70,65,45,40,-,-,-,-,60,-,-,-,-,-,50,0,0,0
9229,SP,DAN METCALF,19,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,50,50,45,50,45,45,55,-,-,-,-,-,-,-,50,2010,6,10
8239,SP,ZACH METCALFE,25,L,1.5 Stars,1.5 Stars,L,N,N,L,H,N,Normal,45,35,45,50,-,-,-,50,-,50,-,-,-,-,-,50,2007,11,12
10151,SP,Bryan Meza,18,R,0.5 Stars,2.5 Stars,N,N,N,L,N,L,Unknown,55,55,50,60,45,-,-,60,-,-,-,-,-,-,-,60,0,0,0
10449,SP,Kyle Michael,16,R,0.5 Stars,2.0 Stars,H,H,N,N,H,N,Unknown,55,50,40,55,55,70,-,45,-,-,-,-,-,-,-,50,0,0,0
7056,SP,JOE MIGLIARO,26,L,2.0 Stars,2.0 Stars,N,H,N,N,H,N,Fan Fav,45,55,50,50,-,55,-,55,-,-,-,-,-,-,-,45,2003,6,16
4027,SP,Julio Mijarez,36,R,3.0 Stars,3.0 Stars,N,L,H,N,H,N,Sparkplug,50,50,60,50,60,60,55,-,-,-,-,-,-,-,-,70,0,20,15
10201,SP,Adam Miller,18,R,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,55,45,45,65,-,-,65,-,-,-,-,-,-,65,-,60,0,0,0
6007,SP,Dusty Miller,31,L,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,30,55,55,-,45,35,-,40,-,-,-,-,-,-,-,65,2000,5,6
10012,SP,ERIC MILLER,18,R,0.5 Stars,1.5 Stars,N,H,L,N,L,N,Unknown,50,40,40,50,45,-,-,55,55,-,-,-,-,-,-,40,0,0,0
9481,SP,GEORGE MILLER,23,R,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,50,45,65,45,65,60,-,60,-,-,-,-,-,-,55,2009,5,17
7558,SP,Josh Miller,29,L,2.5 Stars,2.5 Stars,N,N,L,H,N,L,Outspoken,55,45,60,70,-,70,-,55,-,-,-,-,-,-,-,70,2003,1,11
9134,SP,KYLE MILLER,24,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,45,45,45,60,-,-,50,-,50,-,-,-,-,-,60,2008,14,8
9236,SP,STEPHEN MILLER,19,R,0.5 Stars,2.0 Stars,N,N,N,L,H,H,Unknown,50,45,60,50,60,-,55,-,-,-,-,-,-,-,-,50,2009,6,5
8622,SP,Sean Milo,22,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,55,35,45,55,40,-,-,-,70,55,-,-,-,-,-,55,0,0,0
10579,SP,Ross Miranda,17,L,0.5 Stars,4.5 Stars,N,N,H,N,H,H,Unknown,75,75,50,50,70,-,-,55,-,-,-,75,-,-,-,70,0,0,0
8040,SP,SEAN MITCHELL,23,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,45,55,55,-,-,-,-,55,-,-,-,-,-,60,2006,14,7
9908,SP,JON MOCK,20,L,1.0 Stars,1.5 Stars,N,L,L,H,L,N,Unknown,50,45,35,50,35,-,-,55,-,-,-,-,-,-,-,50,2010,12,8
9790,SP,CARLOS MOLINA,19,R,1.5 Stars,3.5 Stars,N,N,N,N,H,N,Unknown,55,60,65,60,-,-,60,60,-,-,-,-,-,-,-,65,2010,3,6
9157,SP,Bobby Monceaux,19,R,0.5 Stars,3.0 Stars,N,N,H,N,N,L,Unknown,40,70,65,40,35,50,-,50,-,-,-,-,-,-,-,45,2009,4,13
10096,SP,Juan Mondragon,18,R,0.5 Stars,1.5 Stars,H,N,N,L,H,N,Unknown,55,40,45,50,35,-,55,55,-,-,-,-,-,-,-,45,0,0,0
6935,SP,Angelo Montero,26,L,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Normal,45,35,45,45,40,-,-,50,-,-,-,-,-,45,-,55,0,0,0
7276,SP,Juan Montes,26,R,1.5 Stars,1.5 Stars,L,N,N,L,N,N,Humble,45,30,45,-,50,35,-,-,45,55,-,-,-,-,-,60,0,0,0
10139,SP,Juan Montez,18,L,0.5 Stars,1.5 Stars,N,N,N,L,N,N,Unknown,50,50,30,45,-,-,50,-,-,-,-,-,-,65,-,55,0,0,0
8005,SP,JUSTIN MOORE,23,R,3.0 Stars,3.0 Stars,L,N,L,N,N,N,Normal,55,65,55,70,60,-,65,60,-,-,-,-,-,-,-,65,2006,2,3
10643,SP,Jim Moors,16,L,0.5 Stars,1.0 Stars,N,N,N,N,L,N,Unknown,45,45,30,45,35,-,-,55,-,-,-,-,-,-,-,50,0,0,0
8445,SP,ANDRES MORALES,26,R,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,45,35,50,45,45,-,-,50,30,-,-,-,-,-,-,70,2007,14,3
7766,SP,Jose Morales,25,R,2.0 Stars,2.0 Stars,N,L,N,H,L,N,Normal,40,50,50,45,45,-,45,-,-,-,-,-,-,-,-,65,0,0,0
8063,SP,Tony Moreno,24,L,2.0 Stars,2.5 Stars,L,L,N,N,L,N,Disruptive,50,50,50,60,-,-,-,50,-,60,55,-,-,-,-,80,0,0,0
6940,SP,TONY MORENO,26,R,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,45,50,40,50,55,-,50,-,-,-,-,-,-,-,-,35,0,0,0
6439,SP,JASON MORERA,27,L,2.5 Stars,2.5 Stars,L,L,N,H,N,N,Selfish,45,55,50,-,-,60,55,-,-,55,-,-,-,-,-,55,2002,3,9
10665,SP,Shintaro Mori,16,R,0.5 Stars,1.5 Stars,H,N,L,N,N,N,Unknown,50,45,40,50,40,-,-,55,-,-,-,-,-,-,-,40,0,0,0
6754,SP,STEVE MORLEY,26,L,1.5 Stars,1.5 Stars,H,N,N,N,N,N,Normal,45,45,35,55,50,-,55,-,-,-,-,-,-,-,-,60,2005,10,4
9747,SP,CHRIS MORRIS,18,R,0.5 Stars,3.0 Stars,N,N,N,N,H,H,Unknown,60,50,65,60,-,75,-,-,75,-,-,-,-,-,-,65,2010,1,15
8759,SP,MATT MORRIS,21,R,0.5 Stars,1.5 Stars,L,N,H,N,N,N,Unknown,45,35,40,50,55,-,-,-,-,55,-,-,-,-,-,55,2008,7,1
10585,SP,Paul Moseley,16,R,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,55,50,40,45,65,-,-,45,-,55,-,-,-,-,-,45,0,0,0
6314,SP,Josh Motsinger,32,R,2.5 Stars,2.5 Stars,N,L,N,N,H,N,Normal,55,65,45,55,65,65,-,-,-,-,-,-,-,-,-,35,2000,2,14
5055,SP,Dave Mullet,30,R,1.5 Stars,1.5 Stars,H,H,N,L,N,N,Normal,45,60,35,-,-,55,-,-,-,55,-,45,-,-,-,40,0,51,6
10007,SP,MATT MULLIS,19,R,0.5 Stars,1.0 Stars,H,N,N,N,N,N,Unknown,45,20,45,45,45,50,-,50,-,-,-,-,-,-,-,50,2009,9,10
10676,SP,Tadashi Muramoto,16,R,0.5 Stars,2.0 Stars,L,N,N,N,N,H,Unknown,55,50,45,50,-,60,55,-,-,-,-,-,-,-,-,40,0,0,0
5740,SP,Jalen Murphy,28,R,2.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,55,55,40,55,-,65,-,60,-,-,-,60,-,-,-,60,2000,8,9
10408,SP,Jeff Murphy,17,R,0.5 Stars,1.5 Stars,N,N,L,L,H,N,Unknown,55,50,35,50,45,-,-,-,-,60,-,-,-,-,-,55,0,0,0
10499,SP,Fred Myers,18,R,0.5 Stars,3.0 Stars,L,L,H,H,L,N,Unknown,55,60,55,55,60,60,60,-,40,60,-,-,-,-,-,50,0,0,0
9422,SP,TOM MYERS,20,R,0.5 Stars,1.5 Stars,N,N,N,L,L,N,Unknown,45,40,40,50,45,-,-,-,60,-,-,-,-,-,-,55,0,0,0
10511,SP,Ki-hyuk Na,17,L,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,65,40,35,60,60,65,60,-,-,-,-,-,-,-,-,65,0,0,0
8259,SP,JEFF NANCE,22,L,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Unknown,45,45,45,45,45,-,-,-,55,-,-,-,-,-,-,55,0,0,0
9664,SP,PABLO NAPOLES,24,L,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,65,45,35,60,-,75,-,-,70,-,-,-,-,-,-,45,2008,9,4
9191,SP,Jacob Nash,19,R,0.5 Stars,2.0 Stars,N,N,L,H,N,L,Unknown,65,45,45,60,-,70,70,-,-,-,-,-,-,-,-,55,2009,2,6
8738,SP,Kevin Nass,20,R,2.0 Stars,3.0 Stars,L,N,H,N,H,N,Unknown,55,60,55,60,55,-,45,55,-,65,-,-,-,-,-,60,2008,1,16
6718,SP,Dusty Nelson,27,R,3.5 Stars,3.5 Stars,N,N,N,H,N,N,Normal,50,55,70,55,55,-,-,45,-,55,-,-,-,-,-,55,2002,1,16
6845,SP,Jim Nelson,25,R,2.0 Stars,2.0 Stars,N,N,H,N,N,H,Normal,50,45,50,50,45,55,50,35,55,-,-,-,-,-,-,60,2003,2,4
8740,SP,SCOTT NELSON,21,R,0.5 Stars,1.5 Stars,H,H,L,N,H,N,Unknown,45,45,45,50,35,-,-,-,55,-,-,-,-,-,-,80,0,0,0
6477,SP,John Newman,26,R,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,50,55,45,-,60,-,50,45,-,-,60,-,-,-,-,75,2005,4,7
10000,SP,CODY NEWPORT,23,R,2.0 Stars,2.0 Stars,N,H,N,N,H,N,Unknown,45,50,40,45,50,60,-,-,60,-,-,-,-,-,-,45,2009,9,18
8748,SP,JODY NICHOLES,20,L,0.5 Stars,1.5 Stars,N,H,N,H,L,N,Unknown,45,35,45,50,-,45,-,-,55,-,-,-,-,-,-,65,0,0,0
7996,SP,JOSH NIERMAN,23,R,1.5 Stars,1.5 Stars,N,N,L,H,L,N,Unknown,45,45,45,55,-,55,-,-,55,-,-,-,-,-,-,65,0,0,0
10533,SP,Danny Nieves,17,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,45,55,60,50,45,-,-,-,-,60,-,-,-,-,-,45,0,0,0
9418,SP,BLAINE NOAKES,20,L,0.5 Stars,1.5 Stars,L,L,N,H,N,L,Unknown,45,45,40,60,40,-,-,55,-,-,-,-,-,-,-,55,0,0,0
7281,SP,Carlos Nolasco,25,L,1.5 Stars,1.5 Stars,L,N,H,L,N,N,Normal,45,35,40,50,-,-,50,50,-,-,-,-,-,-,-,50,0,0,0
10473,SP,Luis Nunez,19,L,0.5 Stars,1.5 Stars,N,H,L,N,N,H,Unknown,45,45,35,45,50,55,50,-,-,-,-,-,-,-,-,45,0,0,0
8256,SP,MATT O'BRIEN,22,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,55,40,45,55,50,-,-,-,65,-,-,-,60,-,-,75,2009,8,6
9063,SP,CHARLIE O'CONNOR,21,L,1.5 Stars,2.5 Stars,L,N,H,N,H,N,Unknown,55,55,50,55,-,70,-,-,-,-,-,60,-,-,-,50,2008,10,10
10658,SP,Colm O'Driscoll,16,R,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,50,50,40,45,-,60,-,-,65,-,-,-,-,-,-,50,0,0,0
10350,SP,Barry O'Malley,20,R,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,45,45,40,45,-,55,-,45,-,-,-,-,-,-,-,50,0,0,0
6749,SP,Luke O'Riordan,26,R,1.5 Stars,1.5 Stars,N,H,H,N,H,H,Normal,45,30,45,-,50,-,55,-,-,55,-,-,-,-,-,60,2002,1,2
5772,SP,Jimmy O'Toole,28,L,2.0 Stars,2.0 Stars,L,H,L,H,L,L,Unmotivated,50,45,45,45,60,-,50,-,-,-,-,-,-,-,-,55,2000,6,11
6420,SP,DANNY OAKE,27,R,1.0 Stars,1.0 Stars,H,N,L,N,N,N,Captain,45,35,25,50,50,-,55,-,-,-,-,-,-,-,-,60,0,0,0
5240,SP,Matt Oberhausen,31,R,3.0 Stars,3.0 Stars,L,L,N,N,N,N,Normal,65,60,55,65,70,-,65,-,-,-,-,-,-,-,-,40,2000,1,2
6838,SP,EFRAIN OCHOA,26,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,35,40,55,55,-,-,-,-,-,-,-,-,65,-,65,2006,14,6
10474,SP,Daizo Ogasawara,18,R,0.5 Stars,1.5 Stars,N,N,H,N,L,N,Unknown,45,45,45,45,-,-,50,-,-,50,-,-,-,-,-,55,0,0,0
9868,SP,Yuzo Ogawa,20,R,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,45,45,45,60,35,-,-,55,-,-,-,-,-,-,-,50,0,0,0
10072,SP,MATT OGLE,19,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,50,35,50,-,50,-,-,-,-,-,-,-,45,-,55,0,0,0
9502,SP,MIKE OHMER,23,L,0.5 Stars,1.5 Stars,L,L,N,N,N,N,Unknown,45,35,50,-,55,-,-,50,-,50,-,-,-,-,-,35,2009,9,7
9148,SP,CARLOS OLIVARES,19,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,45,55,60,45,-,55,45,-,-,-,-,-,-,-,-,50,2009,6,4
10158,SP,Nate Oliver,18,R,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,50,50,45,55,45,-,60,-,-,-,-,-,-,-,-,50,0,0,0
10672,SP,Teruaki Omori,17,L,0.5 Stars,2.0 Stars,N,H,H,N,H,N,Unknown,50,50,45,-,60,60,-,-,-,55,-,-,-,-,-,45,0,0,0
10502,SP,Bill Opie,17,R,0.5 Stars,2.5 Stars,N,L,H,N,N,N,Unknown,45,65,65,45,45,-,-,55,-,-,-,-,-,-,-,45,0,0,0
9715,SP,JULIO ORDAZ,22,R,1.0 Stars,1.0 Stars,L,N,N,L,N,N,Unknown,45,45,25,50,45,60,-,-,-,50,-,-,-,-,-,45,0,0,0
10442,SP,Ivan Ornelas,17,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,45,40,-,35,55,-,-,50,45,-,-,-,-,-,50,0,0,0
6906,SP,Oscar Orozco,27,R,2.0 Stars,2.0 Stars,H,L,H,N,N,N,Normal,50,35,50,50,55,-,-,-,-,60,-,-,-,-,-,65,0,0,0
8509,SP,ALEX ORTIZ,22,L,1.5 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,55,40,45,70,-,70,65,-,-,-,-,-,-,-,-,65,2007,6,8
7139,SP,Tony Ortiz,26,R,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,45,35,50,45,35,40,35,45,-,50,-,-,-,-,-,40,0,0,0
7515,SP,Yamato Otsuka,36,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,45,50,35,45,45,-,45,-,-,45,-,-,-,-,-,60,0,0,0
9165,SP,Garett Ottaviano,20,R,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,55,65,45,-,60,60,-,-,60,70,-,-,-,-,-,50,2009,3,7
10037,SP,EDDIE PADILLA,19,R,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,50,45,40,55,50,-,-,55,-,-,-,-,-,-,-,50,0,0,0
9337,SP,Ho-joon Park,19,R,0.5 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,45,50,55,45,55,-,45,-,-,-,-,-,-,-,-,55,0,0,0
9240,SP,TAE-KWON PARK,20,R,1.0 Stars,1.5 Stars,H,N,N,N,H,N,Unknown,50,45,40,50,40,60,-,55,-,-,55,-,-,-,-,55,2009,7,15
8363,SP,Aaron Parker,21,L,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Normal,50,55,45,60,-,-,60,-,-,60,-,-,-,-,-,80,2007,3,10
9086,SP,Alex Parker,20,R,2.0 Stars,3.0 Stars,N,H,N,N,H,H,Unknown,50,60,60,-,-,-,60,-,60,55,-,-,-,-,-,60,2008,1,4
8768,SP,John Parks,21,R,2.5 Stars,4.0 Stars,N,N,H,N,H,N,Unknown,65,55,65,60,-,-,75,70,-,-,-,-,-,-,-,55,2008,1,12
6469,SP,ANDY PAYNE,27,L,2.0 Stars,2.0 Stars,N,N,H,N,L,N,Normal,50,50,40,50,-,-,-,-,60,-,-,55,-,-,-,50,2003,6,6
8278,SP,ALEJANDRO PAZ,26,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,40,60,55,-,-,-,50,55,-,-,-,-,-,-,-,50,2006,5,6
9090,SP,BRANDON PEARSON,20,R,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,45,40,45,65,40,-,60,-,-,-,-,-,-,-,-,55,0,0,0
9754,SP,KYLE PEDERSEN,18,R,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,50,45,50,40,-,55,-,-,-,-,-,-,-,-,50,2010,12,9
9805,SP,Jon Pedraza,20,R,0.5 Stars,0.5 Stars,L,N,N,L,N,N,Unknown,40,20,30,40,40,-,40,-,-,45,-,-,-,-,-,35,0,0,0
9100,SP,JIM PEET,24,R,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,50,35,35,-,45,55,60,-,-,60,-,-,-,-,-,45,2008,15,10
10594,SP,Brian Pellerito,16,R,0.5 Stars,1.0 Stars,N,N,L,N,N,N,Unknown,45,45,30,45,45,-,-,-,-,-,-,-,55,-,-,50,0,0,0
6563,SP,Danny Peralta,27,R,1.5 Stars,1.5 Stars,L,N,N,L,H,N,Humble,50,45,45,-,45,-,50,-,-,55,-,-,-,60,-,60,0,46,13
10102,SP,Luis Peralta,17,R,0.5 Stars,1.5 Stars,N,H,N,L,N,N,Unknown,50,45,40,60,55,65,-,-,-,-,60,-,-,-,-,55,0,0,0
7359,SP,PAUL PERDUE,25,R,4.0 Stars,5.0 Stars,L,N,N,H,N,H,Normal,65,70,70,75,70,-,-,-,75,-,-,-,-,-,-,60,2004,3,10
9724,SP,CODY PEREZ,19,R,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,45,50,65,45,-,-,-,75,-,-,-,-,-,-,55,2010,3,7
6164,SP,Jose Perez,28,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,55,30,55,55,45,-,-,-,65,-,-,-,-,60,-,50,0,122,12
6194,SP,Rogelio Perez,28,L,2.0 Stars,2.0 Stars,H,N,N,N,H,N,Captain,50,55,45,50,50,-,-,-,65,-,-,-,-,-,-,40,0,22,6
9753,SP,THOMAS PERRIGO,18,R,0.5 Stars,0.5 Stars,L,N,H,N,H,N,Unknown,35,35,50,40,40,-,-,45,-,-,-,-,-,-,-,55,0,0,0
9346,SP,RICK PETERSON,25,L,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,60,45,45,35,60,-,50,-,-,-,-,-,-,-,50,2007,10,10
9011,SP,Tim Petit,25,R,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,45,30,55,60,50,60,-,45,-,-,-,-,-,-,-,60,2007,3,13
9650,SP,DONOVAN PHILLIPS,23,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,50,35,55,-,55,70,-,60,-,-,-,-,-,-,-,50,2008,2,8
3973,SP,Ted Picard,33,R,2.0 Stars,2.0 Stars,N,L,H,H,H,N,Sparkplug,45,55,25,45,45,-,-,-,50,-,-,-,-,-,-,70,0,0,0
6953,SP,Robert Piekarski,31,R,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Unmotivated,45,35,45,45,50,45,50,-,45,-,-,-,-,-,-,65,2001,11,15
10193,SP,Ben Pierce,17,R,0.5 Stars,1.5 Stars,N,N,N,L,L,N,Unknown,45,45,30,45,50,50,45,-,50,-,-,-,-,-,-,45,0,0,0
5004,SP,Kyle Pierce,31,R,1.5 Stars,1.5 Stars,H,N,L,N,H,L,Captain,40,40,45,45,40,-,45,-,-,-,-,-,-,-,-,55,0,0,0
8516,SP,Enrique Pineda,22,L,2.5 Stars,3.0 Stars,H,H,N,N,N,H,Captain,50,50,65,60,-,65,-,60,-,-,-,-,-,-,-,50,2007,1,9
10027,SP,XAVIER POLK,22,L,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,50,40,50,-,60,60,55,45,-,-,-,-,-,-,-,65,0,0,0
8510,SP,TONY PONCE,22,R,0.5 Stars,0.5 Stars,N,N,N,L,N,N,Unknown,35,35,45,40,35,-,45,-,-,-,-,-,-,-,-,70,0,0,0
6263,SP,Iggy Pop,28,L,2.0 Stars,2.0 Stars,H,H,N,N,H,N,Captain,50,60,40,-,45,-,55,-,60,55,-,-,-,-,-,50,0,1,11
9565,SP,CHRIS PORTER,19,R,0.5 Stars,2.5 Stars,N,L,L,L,L,N,Unknown,45,65,50,-,60,60,45,-,-,55,-,-,-,-,-,40,2010,9,11
7871,SP,David Powers,28,R,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,55,45,60,70,55,60,60,55,-,-,-,-,-,50,-,70,2004,1,11
10620,SP,Marty Prendergast,15,R,0.5 Stars,1.5 Stars,N,L,L,N,N,N,Unknown,45,45,40,45,40,-,-,50,-,-,-,-,-,-,-,50,0,0,0
4994,SP,Jimmy Priest,30,R,2.0 Stars,2.0 Stars,N,L,N,N,N,H,Normal,45,40,60,60,45,60,-,-,-,-,-,-,-,-,-,40,0,10,7
10422,SP,Nicholas Printz,16,R,0.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,45,50,55,50,50,-,-,55,-,-,-,-,-,-,-,55,0,0,0
6937,SP,Jim Quenneville,31,R,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,50,35,55,-,55,-,60,-,60,60,-,-,-,-,-,50,2001,1,6
10678,SP,Tomas Quinones,17,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,55,40,55,-,-,60,-,-,55,-,-,-,-,-,40,0,0,0
5815,SP,Carlos Ramirez,29,L,1.5 Stars,1.5 Stars,L,N,N,N,N,N,Normal,40,35,60,45,50,45,-,-,-,-,-,-,-,-,-,60,0,0,0
7200,SP,Eugenio Ramirez,27,R,2.5 Stars,2.5 Stars,N,N,H,N,N,H,Normal,45,55,60,60,-,-,-,55,-,-,-,-,50,-,-,35,0,0,0
7751,SP,Jose Ramirez,25,L,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,50,20,45,60,50,-,-,-,-,60,-,-,-,-,-,45,0,0,0
5521,SP,Jose Ramirez,30,R,1.5 Stars,1.5 Stars,L,N,N,H,N,N,Normal,45,30,50,-,50,60,-,-,-,45,-,-,-,-,-,75,0,18,6
7280,SP,Mario Ramirez,26,R,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Unmotivated,40,35,40,45,45,-,50,-,-,-,-,-,-,-,-,60,0,0,0
10465,SP,Ramon Ramirez,18,R,0.5 Stars,1.5 Stars,N,H,L,L,H,L,Unknown,40,50,40,45,35,-,-,-,-,-,-,-,-,55,-,50,0,0,0
9222,SP,Roberto Ramirez,19,R,0.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,50,50,55,50,-,60,-,55,60,-,-,-,-,-,-,50,2009,2,18
8782,SP,JAKE RAMOS,20,L,0.5 Stars,2.0 Stars,H,N,N,N,H,N,Unknown,40,40,65,-,45,40,45,45,-,-,-,-,-,-,-,65,2008,8,9
8607,SP,Adrian Rangel,22,R,0.5 Stars,0.5 Stars,N,N,N,N,H,N,Normal,35,25,45,45,30,-,-,-,-,-,45,-,-,-,-,35,0,0,0
7899,SP,Ray Rasmuson,24,R,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,45,45,40,45,45,-,45,-,50,-,-,-,-,-,-,60,2005,12,5
1513,SP,Matt Raye,41,R,1.5 Stars,1.5 Stars,N,N,N,N,N,H,Normal,45,50,35,45,-,55,50,-,45,-,-,-,-,-,-,40,0,34,8
9051,SP,Jim Raynolds,20,R,1.0 Stars,2.5 Stars,N,N,L,L,L,L,Unknown,50,70,45,60,-,65,-,-,-,60,-,-,-,-,-,55,2008,2,4
9971,SP,TIM REA,24,R,1.5 Stars,1.5 Stars,N,N,L,L,H,N,Normal,50,40,40,50,45,55,55,-,50,-,-,-,55,-,-,55,2008,13S,1
7929,SP,Steve Reagle,23,R,2.5 Stars,3.5 Stars,N,N,N,N,H,N,Normal,55,65,60,65,45,-,-,45,65,-,-,-,55,60,-,65,2005,2,5
3133,SP,Bob Reber,35,R,2.5 Stars,2.5 Stars,N,N,N,H,N,H,Normal,45,55,50,45,60,-,50,-,-,-,-,-,-,-,-,55,0,93,4
8590,SP,Gavin Rees,22,L,1.5 Stars,1.5 Stars,L,N,N,N,H,N,Normal,50,35,40,55,55,-,-,55,-,-,-,-,-,-,-,55,0,0,0
8993,SP,JAVIER REGALADO,21,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,40,40,65,-,60,-,-,60,-,-,-,-,-,-,60,2007,8,14
2725,SP,Antonio Rejino,39,R,2.0 Stars,2.0 Stars,N,N,L,L,H,L,Normal,45,55,45,45,40,-,50,-,-,-,-,50,-,-,-,40,0,115,4
7983,SP,TIM REPLOGLE,22,R,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,50,35,40,55,50,-,50,-,-,55,-,-,-,-,-,55,2006,11,6
7391,SP,CHASE RESENDEZ,24,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,35,45,60,45,-,-,55,-,55,-,-,-,-,-,40,2004,3,7
7190,SP,David Reyes,26,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,45,50,45,-,65,-,55,60,-,-,-,-,-,-,60,0,0,0
9884,SP,Jesus Reyes,19,L,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Unknown,30,35,35,-,30,40,40,-,35,30,-,-,-,30,-,55,0,0,0
5355,SP,SCOTT RHEAUME,29,R,1.5 Stars,1.5 Stars,N,H,L,L,H,H,Normal,45,50,40,55,50,50,-,-,-,-,-,-,-,-,-,65,2003,11,13
10444,SP,Julio Ricaurte,17,R,0.5 Stars,1.5 Stars,N,N,L,N,L,L,Unknown,45,50,35,50,-,-,50,55,-,-,-,-,-,-,-,40,0,0,0
6768,SP,PAUL RICHARDSON,25,R,2.0 Stars,2.0 Stars,N,N,L,H,N,H,Normal,50,50,50,60,-,60,-,-,-,60,-,-,-,-,-,65,2003,9,10
5242,SP,Kyle Richins,34,R,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,55,50,50,50,-,45,-,-,-,-,-,-,-,-,40,0,46,3
9749,SP,PAT RIGLEY,18,R,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,45,45,50,45,35,-,-,55,-,-,-,-,-,-,-,55,2010,8,8
9579,SP,JOSH RIPPERT,18,R,0.5 Stars,2.5 Stars,N,L,H,H,N,N,Unknown,50,55,50,60,-,-,60,60,-,-,-,-,-,-,-,50,2010,5,7
