ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
8859,1B,Kazushi Sakuraba,28,2.5 Stars,2.5 Stars,L,L,H,N,L,N,Disruptive,70,50,40,35,65,50,55,60,0,0,0
14299,1B,Jordan Sanchez,18,0.5 Stars,1.5 Stars,H,N,H,L,H,N,Unknown,50,35,30,40,50,20,20,20,0,0,0
12764,1B,Mario Sanchez,20,0.5 Stars,2.0 Stars,N,N,N,N,H,L,Normal,50,40,50,45,50,40,45,45,0,0,0
9495,1B,Kawika Santa Ana,29,1.5 Stars,1.5 Stars,N,N,N,L,H,N,Normal,40,40,45,45,40,40,45,50,2009,5,4
13652,1B,Carlos Santana,19,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,35,45,40,50,25,20,20,0,0,0
9720,1B,RAUL SAPPINGTON,26,2.0 Stars,2.0 Stars,H,N,N,N,N,H,Normal,55,55,25,30,70,70,75,75,2010,1,18
12175,1B,Hadi Sayyid,21,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,55,50,55,50,60,35,20,20,0,0,0
7654,1B,Zane Schick,30,3.5 Stars,3.5 Stars,L,L,N,N,N,N,Normal,55,50,60,50,55,30,40,20,2005,1,7
9204,1B,Steve Schunk,26,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Normal,45,40,45,40,40,25,30,20,2009,4,6
12167,1B,Bernardino Seia,21,0.5 Stars,2.0 Stars,N,N,H,L,N,N,Normal,45,45,50,40,50,35,45,35,0,0,0
15244,1B,Na'il Seif,16,0.5 Stars,2.5 Stars,N,N,H,N,N,L,Unknown,45,45,55,45,45,45,55,40,0,0,0
14407,1B,Nate Shafer,21,0.5 Stars,2.5 Stars,N,L,L,N,N,N,Unknown,60,50,50,45,65,35,20,25,0,0,0
12075,1B,Kenichiro Shintani,21,1.5 Stars,2.0 Stars,N,N,H,N,L,L,Normal,55,45,35,55,65,60,40,50,0,0,0
13028,1B,Todd Sigl,19,0.5 Stars,4.5 Stars,N,N,L,N,N,N,Unknown,70,45,60,45,80,45,35,25,2017,2,12
13432,1B,Brendan Smith,19,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,50,45,50,45,50,20,25,25,0,0,0
13396,1B,Jim Smith,18,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,45,45,65,60,45,20,20,20,0,0,0
9540,1B,TONY SOTO,26,1.5 Stars,1.5 Stars,H,L,N,N,N,N,Normal,45,35,40,30,50,20,20,25,2010,8,1
10718,1B,Cobus Spierenburg,23,2.0 Stars,3.5 Stars,N,N,N,N,H,N,Normal,55,50,60,65,50,65,55,70,0,0,0
14281,1B,Wendell Spooner,18,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,35,30,50,50,25,25,25,0,0,0
12425,1B,BILL SQUIRES,20,1.0 Stars,2.5 Stars,H,H,N,N,H,L,Unknown,65,45,50,45,60,30,35,30,2016,7,2
9685,1B,Toby Stageberg,27,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,40,55,55,35,20,25,20,2009,1,16
12811,1B,Dean Starratt,20,1.0 Stars,4.0 Stars,N,N,N,N,N,N,Normal,55,50,75,45,55,25,30,45,0,0,0
9102,1B,ROBBIE STEARNS,27,2.5 Stars,2.5 Stars,N,H,L,H,N,N,Normal,55,65,40,70,50,60,65,75,2011,6,14
9047,1B,JAYLEN STEWART,30,3.0 Stars,3.0 Stars,N,N,N,N,N,H,Normal,40,45,60,75,35,35,35,50,2009,6,7
10945,1B,MATT STOFFER,26,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,45,45,45,35,45,40,2014,3,2
14375,1B,Keagan Stone,17,0.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,55,50,50,40,60,25,20,30,0,0,0
9989,1B,MIKE SULLIVAN,26,1.5 Stars,1.5 Stars,N,N,N,N,H,H,Normal,45,35,35,45,40,30,20,30,2009,6,1
14156,1B,Na'il Suoud,19,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,70,50,50,50,60,35,20,30,0,0,0
10596,1B,CONOR SUPPLE,23,1.5 Stars,2.0 Stars,H,H,N,N,N,N,Captain,50,35,50,50,50,30,30,35,2013,6,7
9292,1B,Martin Sutcliffe,27,1.5 Stars,1.5 Stars,L,N,L,L,N,L,Normal,40,45,45,45,50,25,25,20,0,0,0
9615,1B,JAIME TAVARES,25,2.0 Stars,2.0 Stars,L,N,L,N,L,N,Normal,45,40,55,55,45,30,20,35,2010,10,6
14367,1B,Luke Taylor,18,0.5 Stars,1.5 Stars,H,L,N,N,N,N,Unknown,40,45,50,40,25,30,20,20,0,0,0
9703,1B,STEVE TAYLOR,27,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,50,50,55,45,45,20,30,25,2009,7,1
13933,1B,Jay Thacker,19,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,70,50,35,45,80,20,20,20,2017,4,19
15312,1B,Brandon Thomas,16,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,45,45,35,50,50,35,20,35,0,0,0
12975,1B,DWAYNE THOMPSON,22,0.5 Stars,2.0 Stars,L,N,H,N,N,N,Unknown,55,45,40,50,60,25,30,30,2017,7,17
9986,1B,ALEC TIRADO,27,3.0 Stars,3.0 Stars,N,N,N,N,N,L,Normal,50,55,60,50,50,35,40,40,2009,7,10
13296,1B,Matt Topczewski,23,1.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,70,45,40,45,70,30,50,50,2017,2,18
13301,1B,Jared Traversa,23,1.5 Stars,2.5 Stars,L,N,N,L,H,N,Unknown,55,50,45,55,55,30,35,30,2017,9,4
10954,1B,DANNY TREJO,22,2.0 Stars,2.5 Stars,N,N,N,L,N,N,Normal,55,55,55,40,50,30,35,30,2014,6,8
15166,1B,Bobby Trevino,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,35,40,45,55,25,20,20,0,0,0
12242,1B,Preki Tucovic,21,0.5 Stars,1.5 Stars,N,L,N,N,L,N,Normal,45,40,25,50,50,30,30,20,0,0,0
10384,1B,Jim Tufts,24,1.5 Stars,2.0 Stars,N,H,N,N,N,H,Normal,45,45,50,40,50,30,30,50,2012,5,4
11283,1B,Jesus Valderama,23,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,35,35,45,45,40,40,30,0,0,0
13614,1B,Maurice van der Horst,19,0.5 Stars,2.5 Stars,N,N,H,L,N,N,Unknown,40,50,65,45,35,25,35,35,0,0,0
11369,1B,Kick van Embden,27,2.5 Stars,2.5 Stars,N,N,N,L,H,H,Normal,50,55,45,45,60,35,70,75,2012,3,10
15188,1B,Israel van Gelder,16,0.5 Stars,2.0 Stars,L,N,H,N,N,N,Unknown,55,45,35,45,55,35,25,35,0,0,0
10731,1B,Timmo van Leeuwen,25,1.5 Stars,2.0 Stars,L,N,L,N,L,L,Unmotivated,55,50,35,40,60,60,60,75,0,0,0
15378,1B,Jochen van Olst,16,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,40,40,45,45,45,25,35,35,0,0,0
14416,1B,Cliff van Twillert,21,0.5 Stars,2.5 Stars,N,N,L,N,N,N,Unknown,60,45,50,40,65,25,20,20,0,0,0
9816,1B,Bobby van Zelst,26,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,45,35,40,40,45,20,25,20,0,0,0
11906,1B,Frank Vasquez,21,0.5 Stars,1.5 Stars,N,N,H,H,H,H,Sparkplug,45,40,35,50,65,70,50,50,0,0,0
14199,1B,Alex Vela,18,0.5 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,50,45,50,45,50,45,45,30,0,0,0
11211,1B,Dustin Veltman,22,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,40,35,45,35,50,25,20,20,0,0,0
13619,1B,Geoffrey Vermeer,19,0.5 Stars,2.5 Stars,N,N,H,N,N,L,Unknown,55,40,60,35,50,20,40,30,0,0,0
11037,1B,BILL VEST,21,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,60,40,35,50,65,20,20,20,0,0,0
11952,1B,Ostoja Vukasinov,21,2.0 Stars,2.5 Stars,N,H,N,N,N,N,Normal,50,50,55,60,50,45,30,40,0,0,0
13559,1B,Harry Wagner,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,35,30,45,55,30,50,40,0,0,0
11278,1B,Akira Wakamatsu,22,0.5 Stars,1.5 Stars,N,L,N,N,L,N,Normal,50,35,35,40,50,25,25,20,0,0,0
13733,1B,Victor Wakefield,19,0.5 Stars,2.0 Stars,L,H,N,N,H,N,Unknown,45,45,55,50,35,30,20,35,0,0,0
13437,1B,Jayden Walters,20,0.5 Stars,1.0 Stars,N,N,N,N,N,N,Unknown,35,30,45,40,40,20,30,20,0,0,0
14094,1B,Berend Wansink,18,0.5 Stars,2.0 Stars,N,H,L,H,L,L,Unknown,55,40,50,40,60,20,20,20,0,0,0
9163,1B,DANNY WARREN,26,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,50,40,45,20,25,20,2009,8,4
9985,1B,NATE WATKINS,26,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,35,30,40,45,35,30,30,20,0,0,0
13759,1B,Ronald Wearne,19,0.5 Stars,2.0 Stars,L,N,N,L,N,N,Unknown,55,45,35,45,50,30,35,20,0,0,0
9751,1B,DYLAN WEAVER,25,2.5 Stars,3.0 Stars,N,N,H,N,H,N,Normal,50,50,55,65,45,20,25,40,2010,1,9
11753,1B,NATE WEBER,20,0.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,55,45,50,50,65,25,25,20,0,0,0
8334,1B,CODY WELLS,29,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Normal,45,45,40,45,60,30,40,30,2007,14,13
14259,1B,Keith West,18,0.5 Stars,2.5 Stars,L,L,H,N,L,N,Unknown,50,50,55,35,60,25,20,30,0,0,0
12117,1B,Joep Westenberg,21,1.5 Stars,2.5 Stars,N,N,L,L,H,N,Normal,55,45,50,50,55,25,25,35,0,0,0
9609,1B,KYLE WHITAKER,26,2.0 Stars,2.0 Stars,N,L,N,L,N,N,Normal,55,50,30,40,60,35,40,70,2010,5,6
14265,1B,Rhys Willis,18,0.5 Stars,2.5 Stars,L,L,N,H,L,N,Unknown,55,50,50,45,50,45,50,50,0,0,0
10518,1B,Tristan Wiltshire,24,1.5 Stars,1.5 Stars,N,N,H,H,H,L,Sparkplug,45,35,45,35,60,25,30,20,0,0,0
6365,1B,DAVID WOODERSON,35,2.5 Stars,2.5 Stars,L,H,L,N,H,N,Fan Fav,45,50,50,65,45,35,40,35,2004,3,1
12464,1B,Kieron Wren,21,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,55,45,35,45,55,45,25,30,0,0,0
12533,1B,Nazih Yahyah,24,0.5 Stars,1.0 Stars,N,H,N,N,L,N,Normal,40,35,30,40,45,45,45,40,0,0,0
12125,2B,Murad Abdul-Hasib,21,1.5 Stars,2.5 Stars,N,L,H,H,N,H,Normal,55,45,45,40,50,45,45,50,0,0,0
12127,2B,Suhayb Abdul-Karim,21,0.5 Stars,1.0 Stars,N,H,N,N,H,N,Normal,45,40,35,35,50,55,50,45,0,0,0
12912,2B,Jamal al Din Abu al Khayr,24,1.5 Stars,2.5 Stars,H,N,N,N,N,N,Captain,50,50,50,50,55,35,45,50,2015,3,1
8576,2B,Hugo Aguayo,29,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Prankster,50,60,35,40,45,65,70,75,0,0,0
11596,2B,Glen Aguilera,21,1.5 Stars,3.5 Stars,N,N,N,N,N,N,Unknown,65,65,60,50,75,60,25,50,2015,2,7
14251,2B,Ho-min Ahn,18,0.5 Stars,3.5 Stars,L,L,H,N,L,L,Unknown,65,50,65,40,75,45,30,25,0,0,0
15217,2B,Azim Aladdin,17,0.5 Stars,2.0 Stars,N,H,N,N,H,N,Unknown,60,45,40,40,55,50,40,45,0,0,0
12130,2B,Harold Albury,21,1.5 Stars,4.0 Stars,N,H,L,N,L,L,Unmotivated,60,60,55,45,70,70,70,70,0,0,0
13163,2B,JOHNNY ALEXANDER,25,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,50,35,30,45,50,50,50,65,2015,9,2
13622,2B,Steve Allen,19,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,50,40,50,40,50,30,40,40,0,0,0
9590,2B,STEVE ALONGI,26,1.5 Stars,1.5 Stars,N,N,L,H,L,L,Unmotivated,50,35,30,45,45,40,45,50,2010,9,18
7814,2B,Jose Alonso,33,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Normal,40,50,45,60,35,25,25,30,0,0,0
14854,2B,Carlitos Alvalede,17,0.5 Stars,3.0 Stars,N,N,N,N,N,H,Unknown,60,55,60,55,65,65,55,50,0,0,0
14097,2B,Ridha Amr,18,0.5 Stars,1.5 Stars,N,N,N,L,L,N,Unknown,45,45,40,50,55,45,40,25,0,0,0
10162,2B,RAFAIL AMÂNAR,24,0.5 Stars,1.5 Stars,L,L,L,H,N,N,Selfish,45,35,30,45,55,50,50,60,2014,10,13
12964,2B,PREKI ANASTASIJEVIC,22,0.5 Stars,1.0 Stars,H,N,N,N,N,N,Unknown,40,35,35,45,45,35,40,40,2016,11,17
9149,2B,JON ARAIZA,27,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,55,45,45,60,30,45,30,2009,10,13
8170,2B,Lorenzo Arguello,30,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,45,50,30,45,45,65,70,75,0,0,0
10347,2B,Bruno Arnaud,25,1.0 Stars,1.5 Stars,N,L,L,H,L,N,Unmotivated,45,55,35,45,50,35,40,50,0,0,0
10504,2B,Joreão Arnaut,24,1.0 Stars,2.0 Stars,N,N,H,N,L,N,Normal,40,45,40,60,45,35,50,50,0,0,0
13529,2B,Naif Na'Il Atif,19,0.5 Stars,1.5 Stars,N,N,N,L,H,N,Unknown,50,45,30,30,55,45,45,35,0,0,0
9498,2B,MIKE AVERY,29,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,50,45,40,45,55,30,40,30,2009,3,10
9239,2B,JACOB BALLOU,26,1.5 Stars,1.5 Stars,L,N,L,N,L,L,Unmotivated,50,40,30,35,45,30,40,25,2009,7,18
9838,2B,Antonio Baquera,26,1.0 Stars,1.0 Stars,N,N,L,H,N,N,Normal,40,35,30,45,45,30,30,25,0,0,0
7695,2B,Dan Barbier,31,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Humble,40,45,40,50,45,40,40,20,2005,8,4
11264,2B,Hector Barragan,22,2.0 Stars,2.5 Stars,H,N,N,N,N,N,Normal,55,50,45,45,60,60,60,45,0,0,0
12870,2B,Johnny Bartlatt,20,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,50,45,40,40,55,55,45,50,0,0,0
6423,2B,Justin Bennett,33,1.5 Stars,1.5 Stars,L,N,N,H,N,H,Normal,45,45,45,35,50,45,55,60,2005,3,15
10872,2B,Tyler Bennett,27,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Normal,40,35,30,45,45,35,60,50,2012,11,3
11667,2B,WILLIAM BENTLEY,22,0.5 Stars,1.0 Stars,H,L,N,L,N,N,Normal,40,40,30,40,45,45,55,55,2013,10,14
15413,2B,Antão Berge,16,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,55,45,45,50,55,50,50,25,0,0,0
14963,2B,Marcus Bethea,17,0.5 Stars,2.0 Stars,N,N,L,H,L,L,Unknown,55,45,30,45,55,60,40,30,0,0,0
12583,2B,Aban bin Amid,20,1.5 Stars,2.5 Stars,N,N,N,L,N,N,Normal,55,50,55,50,55,60,50,45,0,0,0
12532,2B,Saleem bin Fakhir,24,1.5 Stars,2.0 Stars,L,N,N,L,N,N,Normal,45,45,35,55,65,35,45,55,0,0,0
11958,2B,Jabbar bin Nazeem,22,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Normal,55,45,35,45,55,70,45,35,0,0,0
14110,2B,Nabi Ulmalhamah bin Nazim,18,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,45,45,55,50,50,55,55,45,0,0,0
13410,2B,Hamzah bin Reda,23,1.5 Stars,1.5 Stars,L,L,L,H,L,N,Selfish,40,45,30,45,60,60,55,65,0,0,0
15385,2B,Utbah bin Sayyid,16,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,50,40,45,50,45,60,40,45,0,0,0
14254,2B,Nail bin Sulayman,18,0.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,50,55,60,45,45,60,40,35,0,0,0
12525,2B,Ommar bin Tariq,24,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,45,35,50,55,55,45,40,0,0,0
12977,2B,JAWAD BIN UMAYR,22,0.5 Stars,1.5 Stars,N,N,L,N,N,H,Unknown,45,35,40,40,40,60,35,50,2016,12,6
13849,2B,Abdul-Alim bin Zaid,18,0.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,70,65,35,45,75,65,55,45,0,0,0
6099,2B,MALAKAI BLACK,34,1.5 Stars,1.5 Stars,L,L,N,N,N,N,Normal,40,40,30,50,45,45,65,55,2004,4,12
11933,2B,Alex Blanco,22,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,55,50,45,55,55,55,25,20,0,0,0
14208,2B,Jay Bob,18,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,50,40,45,35,55,45,45,45,0,0,0
10711,2B,Felicidade Bontempo,23,2.0 Stars,2.5 Stars,N,N,N,L,H,N,Normal,60,45,40,60,70,35,45,30,0,0,0
12428,2B,JUAN BORREGO,20,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,55,45,35,50,60,55,45,45,2016,10,14
11428,2B,JORDI BOUMAN,22,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,45,45,45,50,55,60,2013,12,5
12979,2B,Thomas Bouvet,20,1.0 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,50,50,60,55,55,45,25,20,2016,1,13
11424,2B,CARLITO BRIGANTE,26,1.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,45,45,45,35,45,50,35,50,2013,6,9
11732,2B,ALLAN BRODBECK,22,0.5 Stars,2.0 Stars,N,N,N,L,L,N,Unknown,55,35,35,45,70,60,45,45,2017,12,13
15235,2B,Fergus Brooks,16,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,50,40,35,45,55,60,65,65,0,0,0
9364,2B,TRENT BROWNING,28,2.5 Stars,2.5 Stars,N,N,N,L,L,N,Normal,50,50,35,55,50,50,65,70,2008,6,16
13832,2B,Gerold Bruins,22,0.5 Stars,2.0 Stars,L,N,N,H,N,N,Unknown,55,45,30,55,55,35,40,40,2017,9,12
6794,2B,DAVID BRUNELLE,33,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,50,45,40,55,60,55,65,75,2003,4,7
11521,2B,Frank Bryant,22,2.0 Stars,2.5 Stars,N,N,H,N,N,L,Normal,45,60,60,50,35,35,40,30,2014,1,5
12080,2B,Rafael Burgess,21,1.0 Stars,2.5 Stars,N,N,N,N,N,H,Normal,60,45,45,50,65,45,65,70,0,0,0
15141,2B,Chris Burns,17,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,50,35,35,40,55,40,20,20,0,0,0
10260,2B,Ricky Cabral,26,2.0 Stars,2.0 Stars,H,H,N,N,H,N,Captain,45,50,40,50,45,40,45,45,0,0,0
13089,2B,Brian Calvano,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,35,40,60,45,45,40,0,0,0
14488,2B,Daniel Calzada,17,0.5 Stars,3.0 Stars,N,H,N,N,N,L,Unknown,55,50,60,50,60,40,40,50,0,0,0
14594,2B,Roberto Carlos,17,0.5 Stars,2.5 Stars,L,N,N,N,N,N,Unknown,55,55,60,50,55,55,45,40,0,0,0
9867,2B,Manuel Castaneda,26,1.0 Stars,1.5 Stars,H,L,H,N,N,N,Normal,40,45,40,40,40,45,55,65,0,0,0
15394,2B,Henrique Castanhinha,17,0.5 Stars,3.5 Stars,N,N,H,N,H,N,Unknown,75,50,45,45,70,55,35,20,0,0,0
10524,2B,Jose Castellanos,26,2.0 Stars,2.0 Stars,N,L,H,H,N,N,Normal,50,45,45,45,50,40,60,55,0,0,0
10570,2B,Luis Castillo,23,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Humble,40,40,30,55,45,50,50,60,2012,9,2
9637,2B,Vítor Cavilhas,26,1.0 Stars,1.0 Stars,L,L,L,H,L,L,Selfish,40,35,30,35,45,30,40,40,0,0,0
14354,2B,Ichiro Cazal,18,0.5 Stars,2.0 Stars,N,H,N,L,N,L,Unknown,45,55,45,40,50,65,55,50,0,0,0
14863,2B,Sergio Ceja,17,0.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,45,50,50,60,50,60,50,40,0,0,0
10302,2B,Rick Charette,25,0.5 Stars,0.5 Stars,N,N,N,H,N,L,Normal,40,45,40,35,45,55,55,70,0,0,0
11910,2B,Christos Cheadle,21,1.5 Stars,1.5 Stars,N,N,L,N,N,L,Normal,45,40,35,45,45,65,55,70,0,0,0
14003,2B,Tomehiro Chianca,19,0.5 Stars,2.0 Stars,N,H,L,N,L,L,Unknown,55,45,35,55,60,60,50,35,0,0,0
12370,2B,RON CHIPMAN,19,1.0 Stars,3.0 Stars,L,L,N,L,N,N,Unknown,55,60,65,45,60,50,35,25,2016,4,13
11668,2B,NOBYUKI CHOLTS,26,1.5 Stars,1.5 Stars,L,N,N,L,N,N,Normal,40,50,45,45,35,25,45,50,2013,5,11
13496,2B,Gian-Andrea Ciottone,19,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,40,35,45,50,70,35,25,0,0,0
12161,2B,Jasa Ckrebic,20,1.0 Stars,3.0 Stars,H,N,N,H,N,L,Normal,55,65,55,50,50,65,75,70,0,0,0
13732,2B,Lorenzo Cocciarella,18,1.0 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,50,50,55,50,50,65,45,40,0,0,0
9541,2B,CALVIN CODRINGTON,26,0.5 Stars,1.0 Stars,L,L,L,H,L,N,Disruptive,45,45,30,50,45,30,25,40,2014,11,18
12039,2B,Rob Coenen,21,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Normal,55,45,45,45,50,45,45,45,0,0,0
11909,2B,William Coles,22,1.5 Stars,2.0 Stars,L,N,N,L,H,L,Normal,50,55,45,45,45,40,30,40,0,0,0
12642,2B,Alexis Collado,21,0.5 Stars,1.5 Stars,N,L,L,N,L,L,Unmotivated,45,40,35,30,45,50,55,55,0,0,0
14203,2B,Bernard Collins,18,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,70,55,45,50,75,50,20,25,0,0,0
9192,2B,MATT CORNETT,26,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,50,60,35,45,55,45,35,55,2009,6,6
14550,2B,Jorge Cortinez,16,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,55,60,55,50,40,45,45,0,0,0
14031,2B,Will Costello,19,0.5 Stars,1.5 Stars,L,L,N,N,H,H,Unknown,50,35,40,35,45,45,55,35,0,0,0
10229,2B,John Coulston,27,0.5 Stars,0.5 Stars,L,N,L,N,L,N,Unmotivated,30,35,35,35,35,30,45,45,0,0,0
8419,2B,Erik Critchley,34,2.0 Stars,2.0 Stars,H,N,L,H,N,N,Normal,45,55,40,65,35,40,55,45,2005,3,9
7126,2B,Francisco Cuesta,33,2.0 Stars,2.0 Stars,H,N,N,N,H,N,Captain,45,60,40,55,40,60,60,65,0,0,0
9164,2B,BOBBY CUMIFORD,27,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,45,40,30,40,50,50,50,60,2009,11,3
11218,2B,Terry Curnew,22,0.5 Stars,2.0 Stars,L,N,H,N,N,N,Normal,50,40,45,40,50,35,35,20,0,0,0
13350,2B,Srdjan Cvijic,18,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,55,45,50,50,60,55,30,20,0,0,0
12982,2B,IMAD AL DIN DA'UD,23,1.5 Stars,2.5 Stars,N,H,N,L,H,N,Unknown,55,50,45,45,55,55,40,50,2016,3,9
14763,2B,Mo David,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,45,55,50,50,50,45,25,0,0,0
9582,2B,JAMIE DAVIDSON,26,1.5 Stars,1.5 Stars,N,N,L,H,L,N,Normal,50,50,30,40,50,50,50,60,2010,11,12
6557,2B,Michael de Alba,34,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,50,35,65,65,40,40,50,0,19,16
7212,2B,Miguel de Cena,33,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,55,55,25,45,50,65,65,75,0,0,0
13961,2B,Remco de Graaf,18,0.5 Stars,3.5 Stars,L,L,N,H,N,L,Unknown,60,65,60,50,50,45,25,20,0,0,0
9726,2B,ROBERTO DE JESUS,26,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,50,40,40,40,35,50,45,2010,6,4
14655,2B,Rob dejong,17,0.5 Stars,3.0 Stars,N,N,H,L,H,N,Unknown,60,45,60,50,60,55,60,60,0,0,0
11847,2B,Frédéric Després,24,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,40,40,25,55,45,60,50,45,0,0,0
14221,2B,Aberto Diliberto,19,0.5 Stars,3.0 Stars,N,N,L,N,H,N,Unknown,65,45,55,50,55,45,35,40,0,0,0
14548,2B,Ray Dionne,17,0.5 Stars,2.5 Stars,N,H,N,N,H,N,Unknown,65,50,45,50,70,55,40,20,0,0,0
14806,2B,Manuel Dioz,18,0.5 Stars,1.5 Stars,N,L,L,L,L,H,Unknown,40,40,35,55,60,55,55,60,0,0,0
13436,2B,Marty Dodd,20,0.5 Stars,2.0 Stars,H,N,N,L,N,N,Unknown,55,40,45,50,50,45,60,55,0,0,0
14215,2B,Mario Dominguez,18,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,50,55,45,35,45,35,50,40,0,0,0
14677,2B,Arnaldo Donadoni,18,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,40,40,40,40,50,55,30,35,0,0,0
7339,2B,KEVIN DONOVAN,32,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,55,45,20,40,55,25,30,25,2004,2,12
10911,2B,CRAIG DORING,26,1.5 Stars,1.5 Stars,L,L,L,H,L,N,Selfish,45,45,30,55,45,40,40,40,2013,9,14
13380,2B,Phil Doyle,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,40,45,50,50,45,55,35,0,0,0
14111,2B,Nenad Dudukovic,18,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,55,40,45,45,55,55,40,25,0,0,0
11077,2B,Juan Duran,26,1.0 Stars,1.0 Stars,N,N,L,N,L,N,Outspoken,35,40,30,45,40,45,50,70,0,0,0
14351,2B,Gavin Eagleton,17,0.5 Stars,1.0 Stars,N,N,N,N,N,N,Unknown,40,40,40,40,45,60,50,50,0,0,0
12993,2B,FLOYD EASSON,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,50,45,45,50,55,65,50,2016,8,5
14228,2B,Andrew Eaves,18,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,60,50,45,55,65,55,50,0,0,0
15096,2B,Sandy Edwards,16,0.5 Stars,2.5 Stars,N,N,L,N,L,L,Unknown,55,55,45,55,55,40,30,40,0,0,0
