ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
7497,2B,Alex Hernandez,25,1.5 Stars,1.5 Stars,N,H,N,L,H,H,Normal,35,40,45,50,40,40,40,40,0,0,0
7434,2B,Antonio Hernandez,26,1.5 Stars,1.5 Stars,N,N,L,H,L,N,Unmotivated,50,55,35,40,60,55,65,50,0,0,0
5657,2B,Buddy Hernandez,30,2.0 Stars,2.0 Stars,N,N,N,H,H,N,Normal,50,50,35,45,50,50,55,55,0,3,7
4428,2B,Domingo Hernandez,33,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,60,50,40,45,65,70,75,70,0,15,4
4426,2B,Fernando Hernandez,34,2.5 Stars,2.5 Stars,L,N,H,N,H,N,Sparkplug,50,55,45,70,60,55,45,55,0,2,11
7246,2B,Marco Hernandez,25,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,50,45,30,45,50,45,45,50,0,0,0
9975,2B,Raul Hernandez,19,1.5 Stars,3.5 Stars,N,N,N,N,N,N,Unknown,70,55,55,45,60,40,45,30,2009,1,4
10552,2B,Ricardo Hernandez,29,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,50,45,45,60,40,35,40,0,0,0
9515,2B,VINNY HERRERA,18,1.0 Stars,2.5 Stars,N,L,N,H,N,N,Unknown,60,50,45,55,65,25,25,20,2010,8,6
6444,2B,Jason Hill,26,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Outspoken,50,45,40,55,55,70,65,75,2005,8,12
5485,2B,Shozo Hirano,30,1.5 Stars,1.5 Stars,N,N,N,L,H,N,Normal,40,55,35,35,40,45,40,45,0,84,8
7904,2B,DANNY HOCKING,24,1.5 Stars,2.0 Stars,L,L,N,H,L,N,Selfish,45,35,50,50,45,30,30,30,2008,9,5
5931,2B,Howard Hoskin,29,2.0 Stars,2.0 Stars,N,N,L,N,H,N,Normal,45,40,35,50,50,40,50,35,0,67,11
5691,2B,Mike Ildefonso,28,2.0 Stars,2.0 Stars,L,L,N,N,N,N,Normal,55,55,45,35,70,55,65,55,2000,3,8
7385,2B,VINCE JANSEN,25,1.0 Stars,1.0 Stars,L,N,N,N,N,N,Normal,40,40,45,45,50,45,40,35,2004,6,14
6272,2B,Danny Jaramillo,28,1.5 Stars,1.5 Stars,L,L,N,H,L,N,Selfish,40,40,35,45,45,60,65,60,0,35,4
9219,2B,BEN JENNINGS,19,1.0 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,45,45,45,65,40,40,40,2009,11,5
10003,2B,MATT JIMENEZ,23,1.5 Stars,2.0 Stars,N,L,L,N,N,H,Unknown,50,45,40,50,55,30,25,20,2009,9,12
6172,2B,Ramon Jimenez,28,1.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,40,35,30,60,50,55,55,50,0,4,7
9959,2B,D.J. JOHNSON,25,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Normal,30,30,30,35,40,35,40,20,0,0,0
6965,2B,Nate Jones,26,1.5 Stars,1.5 Stars,L,N,N,N,N,L,Outspoken,45,45,35,45,45,45,40,50,2002,2,5
8027,2B,Matt Kelley,22,3.5 Stars,4.5 Stars,L,H,H,L,H,N,Normal,65,50,60,50,60,35,45,30,2009,1,12
9113,2B,SUNG-MIN KIM,24,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,40,35,55,45,30,25,30,2008,12,6
8244,2B,Jeff King,23,2.5 Stars,3.0 Stars,H,H,H,N,H,N,Normal,55,60,60,45,50,45,45,55,2006,1,15
4996,2B,Tim Kinloch,30,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Normal,55,50,45,45,60,50,55,45,2001,7,6
8071,2B,Adão Kishimoto,24,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,45,40,35,45,45,45,45,50,0,0,0
10115,2B,Mark Kolbo,18,1.5 Stars,2.5 Stars,L,H,N,L,H,N,Unknown,65,50,45,45,60,50,55,45,0,0,0
6021,2B,Tim Kraus,32,2.0 Stars,2.0 Stars,N,H,N,L,N,L,Normal,40,45,35,60,40,25,30,25,2000,6,13
5743,2B,Justin Krimmer,29,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,55,50,35,55,55,45,45,50,2000,4,11
8315,2B,RICH KUHL,22,2.0 Stars,2.5 Stars,N,H,N,L,H,N,Unknown,55,40,45,45,60,50,50,55,2010,8,12
10486,2B,Shou Kuwata,17,0.5 Stars,2.0 Stars,N,N,L,N,L,H,Unknown,45,50,35,55,45,60,65,55,0,0,0
8865,2B,Max Lang,21,1.0 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,45,35,40,40,50,55,55,65,0,0,0
9216,2B,MIKE LASHLEY,19,0.5 Stars,2.0 Stars,N,N,H,L,H,N,Unknown,50,45,35,45,60,40,30,40,2009,11,1
8386,2B,Paul Laster,21,2.0 Stars,2.0 Stars,N,N,N,N,H,H,Normal,50,40,35,40,60,40,45,45,2007,4,16
7633,2B,BOBBY LAWSON,27,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,65,40,50,50,55,50,50,2004,2,9
10043,2B,ANDY LEACH,19,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,45,40,60,55,50,35,20,40,0,0,0
9286,2B,Alex Lechuga,20,1.0 Stars,1.5 Stars,N,H,L,H,L,H,Unknown,45,35,35,40,60,45,40,45,0,0,0
8336,2B,Travis Lewin,22,1.5 Stars,2.5 Stars,N,H,N,H,H,N,Normal,50,50,50,45,45,60,65,50,2007,1,15
4270,2B,Shawn Linseman,33,2.5 Stars,2.5 Stars,N,H,L,N,L,N,Normal,50,40,30,50,55,25,30,20,0,53,8
8546,2B,Carlos Llanos,23,1.5 Stars,2.0 Stars,L,N,N,L,N,N,Humble,45,40,45,45,45,45,55,45,0,0,0
7048,2B,STEVE LONGENECKER,25,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,50,55,40,50,50,65,65,75,2003,4,5
6368,2B,Omar Lopez,31,2.5 Stars,2.5 Stars,N,N,N,L,H,N,Humble,50,55,45,55,75,60,65,70,2001,2,16
9586,2B,ADRIAN LUCERO,18,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,45,35,40,50,55,45,40,45,0,0,0
5906,2B,Jose Lucero,29,1.5 Stars,1.5 Stars,N,N,H,H,N,N,Normal,45,45,30,45,60,65,75,65,0,57,9
5184,2B,Jose Lujan,31,1.5 Stars,1.5 Stars,L,N,N,N,L,N,Normal,40,50,40,55,45,45,50,40,0,79,9
9080,2B,STEPHEN LYDA,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,40,55,55,45,45,45,2008,7,2
8165,2B,Lou MacDonald,22,2.0 Stars,2.0 Stars,L,N,L,N,N,N,Normal,40,40,50,65,45,65,65,60,0,0,0
9861,2B,Teko MacDonald,19,0.5 Stars,3.0 Stars,N,L,N,N,H,N,Unknown,60,60,60,45,65,40,40,30,0,0,0
9652,2B,JARED MAGUIRE,21,2.0 Stars,2.5 Stars,N,N,N,N,H,N,Normal,60,55,45,50,60,25,20,30,2008,5,5
7665,2B,STEVE MAIER,23,1.5 Stars,1.5 Stars,L,N,N,N,L,N,Unknown,45,40,30,45,45,30,45,25,2008,11,15
7402,2B,JUAN MALDONADO,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,45,45,55,30,40,20,2004,4,11
8964,2B,Dave Maley,27,3.5 Stars,3.5 Stars,N,N,H,N,N,N,Normal,60,45,55,60,55,45,35,55,2006,1,2
7480,2B,Rafael Manzanares,25,1.5 Stars,1.5 Stars,L,N,N,N,L,N,Normal,40,45,40,40,45,45,55,40,0,0,0
10437,2B,Aaron Martin,17,0.5 Stars,3.0 Stars,L,N,N,N,N,N,Unknown,50,50,70,55,45,60,65,55,0,0,0
8199,2B,Carlos Martinez,27,2.0 Stars,2.0 Stars,N,H,L,L,N,N,Humble,40,45,45,55,45,70,65,80,2005,8,10
10395,2B,Manuel Martinez,16,0.5 Stars,2.5 Stars,L,N,H,N,N,N,Unknown,55,55,50,45,55,55,55,50,0,0,0
10259,2B,Tony Mascorro,18,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,50,50,30,35,60,65,55,70,0,0,0
6492,2B,Danny Mata,26,1.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,40,35,40,55,50,40,50,35,2002,4,1
9416,2B,CHRIS MATHERNE,24,1.5 Stars,1.5 Stars,N,H,L,L,H,H,Humble,45,40,40,50,50,40,55,40,2008,12,15
7916,2B,GREG MAWHINNEY,24,1.5 Stars,2.0 Stars,L,N,L,N,L,H,Normal,45,55,35,50,45,60,50,60,2008,10,5
8352,2B,Greg Maynard,21,2.5 Stars,3.0 Stars,N,N,L,N,L,L,Normal,65,55,55,45,70,60,50,60,2007,2,11
5412,2B,Alan McClain,30,2.0 Stars,2.0 Stars,H,N,H,L,H,H,Normal,55,50,35,45,60,30,35,30,0,14,7
9400,2B,SEAN MCCOMAS,24,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Prankster,60,55,45,45,60,50,50,45,2008,4,9
8918,2B,Tim McCormack,24,1.5 Stars,1.5 Stars,N,N,L,N,N,L,Outspoken,40,35,40,60,45,40,35,45,0,0,0
7646,2B,Tim McCullum,22,2.0 Stars,2.5 Stars,H,H,H,N,H,N,Captain,55,65,45,50,55,60,55,60,2005,5,11
8200,2B,HUNTER MCDONALD,24,2.0 Stars,2.0 Stars,N,N,H,L,H,N,Sparkplug,45,45,40,55,55,45,40,50,2006,11,2
8773,2B,Gregor Mendel,21,4.0 Stars,5.0 Stars,N,N,H,N,N,N,Unknown,60,65,70,60,50,50,50,50,2008,1,11
6216,2B,Jorge Mendez,28,1.5 Stars,1.5 Stars,H,H,L,L,H,N,Humble,40,45,45,50,35,55,55,55,0,29,16
9459,2B,SERGIO MERINO,23,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Unknown,50,45,45,45,50,25,25,20,2009,11,12
6999,2B,MIKE MILLAR,25,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Prankster,50,55,45,45,55,50,55,45,2003,7,6
8232,2B,MATTHEW MILLER,23,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,35,55,65,45,45,50,0,0,0
9585,2B,TIM MOCK,19,0.5 Stars,2.0 Stars,L,N,L,L,L,N,Unknown,50,50,40,55,50,50,45,45,2010,5,13
7732,2B,Elias Monighetti,26,2.0 Stars,2.0 Stars,N,H,N,N,H,H,Normal,60,70,30,40,55,65,70,55,0,0,0
6740,2B,Sergio Moreno,27,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Normal,65,50,35,45,80,35,35,35,2002,2,6
9053,2B,NOAH MOSLEY,24,1.5 Stars,1.5 Stars,N,H,N,N,L,L,Normal,45,45,35,50,45,35,40,45,2008,15,11
8321,2B,DYLAN MUNROE,22,2.0 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,55,40,45,55,60,40,45,45,2007,4,8
8549,2B,Peter Nattrass,22,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,45,35,50,50,55,65,60,0,0,0
6926,2B,Edwin Nava,27,2.5 Stars,2.5 Stars,L,H,N,N,N,N,Outspoken,50,45,40,50,60,45,50,50,0,0,0
8679,2B,ADAN NIXON,24,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,40,35,50,50,30,40,30,2007,14,10
6858,2B,LANDON NOWICKI,25,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,50,30,45,50,50,50,40,2003,7,4
8832,2B,Bud O'Neill,22,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,50,45,40,40,50,60,60,55,0,0,0
6653,2B,Chris O'Neill,30,2.5 Stars,2.5 Stars,N,N,N,L,N,N,Humble,50,60,45,60,55,60,70,65,2001,2,4
6251,2B,Hiroya Okamura,39,2.5 Stars,2.5 Stars,N,H,H,N,H,H,Normal,45,50,50,70,60,50,65,50,0,1,5
10200,2B,Bobby Orbe,18,0.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,45,40,40,60,55,30,25,30,0,0,0
6270,2B,Jose Orozco,27,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,50,50,40,45,55,55,55,50,0,24,14
7152,2B,Manny Ortiz,27,2.5 Stars,2.5 Stars,N,N,L,N,N,N,Normal,60,60,35,45,45,75,70,70,0,0,0
9517,2B,ANDREW OUTLAW,18,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,50,35,40,50,55,45,45,50,0,0,0
9013,2B,SAM OVERCAST,21,1.0 Stars,1.5 Stars,N,L,L,N,L,N,Unknown,45,35,40,55,50,40,40,35,0,0,0
8807,2B,Alexis Pacheco,22,2.0 Stars,2.5 Stars,N,H,L,N,L,N,Unmotivated,65,50,50,40,70,50,60,50,0,0,0
4851,2B,Danny Pagan,32,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,50,45,55,60,45,50,50,0,5,13
8531,2B,ANDREW PAHL,22,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,45,45,45,50,50,30,40,25,2007,9,13
9279,2B,Willie Palacios,21,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,35,55,50,40,45,30,0,0,0
8041,2B,DANNY PALOMINO,23,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,65,50,35,35,70,35,40,25,2006,5,15
9375,2B,MATT PARKER,24,2.0 Stars,2.5 Stars,H,H,N,N,H,N,Captain,55,55,50,55,50,60,50,60,2008,2,12
7672,2B,Travis Peasley,24,2.5 Stars,2.5 Stars,N,N,L,L,L,H,Normal,55,65,40,50,55,55,60,45,2005,9,2
9797,2B,Alex Pelayo,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,35,45,55,45,40,40,0,0,0
9813,2B,Roberto Perez,19,0.5 Stars,2.5 Stars,N,L,H,N,H,N,Unknown,55,50,55,70,55,45,40,40,0,0,0
7964,2B,TONY PEREZ,23,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Normal,50,40,35,60,60,40,40,40,2006,12,16
8527,2B,Rich Phelps,22,3.0 Stars,4.0 Stars,H,H,H,L,H,L,Normal,65,60,55,50,75,75,70,75,2007,1,11
6136,2B,Luke Picard,28,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,40,45,65,75,75,80,2001,2,5
10490,2B,Dave Pineda,17,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,50,55,45,55,50,50,60,0,0,0
6421,2B,Jason Pollak,27,1.5 Stars,1.5 Stars,N,H,N,N,H,H,Normal,45,45,35,50,45,50,50,60,2002,4,3
6493,2B,Matt Poulson,26,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,40,45,50,70,50,40,30,35,2002,7,4
9128,2B,JOE PRICE,23,1.5 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,50,45,50,50,55,45,50,55,0,0,0
7203,2B,Tony Puente,26,2.0 Stars,2.0 Stars,N,N,H,N,N,L,Normal,50,45,40,50,55,35,45,30,0,0,0
10509,2B,Pedre Puig,16,0.5 Stars,2.0 Stars,N,H,N,H,N,N,Unknown,65,40,30,45,65,30,35,30,0,0,0
10032,2B,ADRIAN PURVIANCE,22,2.0 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,55,50,40,45,60,50,35,60,2010,8,4
7613,2B,BRYAN REDDIN,28,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Sparkplug,45,50,45,50,50,60,65,60,2004,6,1
8397,2B,EMMANUEL REESE,21,1.5 Stars,2.0 Stars,N,N,H,L,H,N,Normal,45,45,45,50,45,65,55,65,2007,10,4
8595,2B,Luis Resendez,22,1.5 Stars,2.0 Stars,N,N,L,H,N,N,Normal,45,45,45,50,45,25,20,30,0,0,0
3897,2B,J.J. Roberts,35,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,45,35,40,50,55,50,45,55,0,104,11
6065,2B,Alex Rodriguez,28,2.0 Stars,2.0 Stars,N,N,N,H,L,N,Normal,45,50,45,55,50,65,70,65,2001,4,11
5842,2B,Roberto Rosa,30,2.5 Stars,2.5 Stars,N,H,H,L,H,N,Fan Fav,50,50,45,55,75,45,55,50,0,4,14
7135,2B,David Rosales,27,2.0 Stars,2.0 Stars,H,H,H,N,H,N,Captain,40,45,35,60,45,50,55,55,0,0,0
10387,2B,Cody Ross,17,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,50,45,40,50,65,55,55,50,0,0,0
10560,2B,Ryan Rubio,15,0.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,50,45,60,50,55,40,40,35,0,0,0
7245,2B,Daniel Ruiz,28,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,35,30,30,65,45,40,35,40,0,0,0
6157,2B,Bill Russell,28,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,35,45,40,50,40,55,55,50,0,5,15
6652,2B,Jose Sada,27,2.5 Stars,2.5 Stars,N,N,N,H,N,N,Normal,65,55,30,40,60,55,55,50,2001,3,8
10417,2B,Mike Saggese,21,1.0 Stars,2.0 Stars,N,N,L,H,L,H,Unknown,50,55,40,50,50,50,50,45,0,0,0
6565,2B,Billy Samaniego,27,1.5 Stars,1.5 Stars,L,N,L,N,L,L,Outspoken,45,35,35,55,55,35,30,25,0,99,11
7059,2B,Gabe Sanches,26,2.0 Stars,2.5 Stars,N,N,L,N,N,N,Outspoken,50,50,40,65,55,40,35,40,0,0,0
8995,2B,CHRIS SANTIAGO,22,1.5 Stars,2.0 Stars,N,N,H,L,H,N,Sparkplug,45,45,50,40,60,45,45,55,2007,5,6
9963,2B,JESSE SCHILTZ,25,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Normal,40,40,35,50,40,55,50,60,2008,13,7
9251,2B,TIM SCHRAEDER,20,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,55,45,45,40,55,40,45,35,2009,8,1
9330,2B,Mel Segura,22,1.5 Stars,2.0 Stars,N,H,H,N,H,N,Unknown,50,35,35,60,45,30,35,30,0,0,0
6143,2B,Luis Servantez,30,2.5 Stars,2.5 Stars,N,N,L,H,N,N,Normal,50,45,35,55,55,45,30,40,0,95,11
7594,2B,JOHN SHROUT,24,2.0 Stars,2.0 Stars,L,L,N,H,L,N,Disruptive,55,45,35,55,50,45,25,40,2004,7,15
10176,2B,Bengie Smith,17,1.0 Stars,4.5 Stars,N,N,H,N,N,N,Unknown,60,50,65,60,65,35,30,30,0,0,0
6983,2B,Chris Smith,27,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,40,45,45,50,35,30,25,2002,6,4
4233,2B,Nick Smith,33,2.5 Stars,2.5 Stars,N,L,H,N,N,N,Normal,45,50,45,55,50,45,60,35,0,9,4
6094,2B,Ryan Smith,27,1.5 Stars,1.5 Stars,N,N,H,N,H,H,Normal,45,45,30,50,55,55,55,55,2001,7,1
7345,2B,TIM SOLES,25,1.5 Stars,1.5 Stars,N,H,H,H,H,N,Sparkplug,40,40,40,55,45,35,40,25,2004,8,11
9598,2B,JUSTIN SOLOMON,18,1.0 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,60,45,55,45,55,35,25,40,2010,6,11
9540,2B,TONY SOTO,19,1.0 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,55,40,55,35,55,25,20,20,2010,8,1
5765,2B,Ricky Stafford,28,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,60,65,50,45,55,40,45,30,2000,1,10
9102,2B,ROBBIE STEARNS,20,1.5 Stars,2.5 Stars,N,N,L,H,N,N,Unknown,55,55,40,55,55,65,60,70,0,0,0
10379,2B,David Stikeleather,16,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,45,40,45,50,50,30,35,20,0,0,0
8333,2B,J.D. STOEBER,22,2.0 Stars,2.5 Stars,N,N,N,H,N,N,Normal,60,60,45,40,65,50,50,45,2007,11,11
9592,2B,TONY STRAND,19,1.0 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,50,40,45,50,55,30,35,25,0,0,0
8023,2B,CHARLIE STUCHEL,23,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,65,45,35,40,70,40,40,40,2006,6,9
5434,2B,Mike Tavelli,30,2.5 Stars,2.5 Stars,N,N,N,L,N,L,Normal,50,45,40,45,65,65,70,70,0,40,8
7854,2B,DAVID TAYLOR,25,2.0 Stars,2.0 Stars,N,L,L,H,L,N,Normal,45,40,40,55,55,50,60,45,2007,10,3
5977,2B,Ross Taylor,28,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,40,40,50,60,55,50,55,50,2000,5,7
10091,2B,Tom Thaler,18,0.5 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,60,50,40,50,60,45,40,50,0,0,0
8893,2B,Howard Thorpe,22,1.5 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,50,45,40,45,50,45,45,40,0,0,0
6914,2B,Bill Torrez,27,2.0 Stars,2.0 Stars,N,N,N,N,H,L,Normal,40,40,40,50,50,60,65,75,0,0,0
8958,2B,Brooks Tripp,26,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,55,45,50,55,60,65,60,2006,1,16
6814,2B,STEVE TURLEY,26,2.0 Stars,2.5 Stars,N,N,N,L,N,N,Humble,60,50,40,40,75,45,45,40,2003,3,13
7173,2B,Pedro Tzul,27,2.5 Stars,2.5 Stars,N,N,N,N,L,N,Normal,50,60,50,60,55,35,40,30,0,0,0
8158,2B,Simon van Aken,23,1.0 Stars,1.5 Stars,N,H,N,L,N,N,Humble,40,35,35,50,35,35,40,40,0,0,0
5789,2B,Antonie van Leeuwenhoek,29,3.5 Stars,3.5 Stars,N,N,N,H,H,N,Normal,60,55,55,60,60,50,50,50,0,1,13
10311,2B,Marx van Lieshout,20,0.5 Stars,2.0 Stars,H,N,H,H,H,H,Unknown,50,35,40,50,50,45,45,55,0,0,0
7287,2B,Travis Vanderford,26,1.5 Stars,2.0 Stars,N,N,N,H,L,N,Normal,50,50,35,40,65,65,65,60,2002,3,15
7317,2B,BRIAN VARNEY,25,1.5 Stars,1.5 Stars,N,H,L,L,N,N,Normal,40,40,50,45,45,55,65,45,2003,5,8
7201,2B,Francisco Velesquez,26,3.0 Stars,3.0 Stars,L,L,H,N,N,N,Normal,65,70,45,35,60,65,70,55,0,0,0
9712,2B,DAVID VEST,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,35,50,60,30,35,20,2009,11,18
9782,2B,NELSON VILLALOBOS,18,1.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,65,55,50,45,55,55,45,55,2010,4,1
6959,2B,Mike Viner,30,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Normal,55,45,40,55,60,50,55,50,2002,8,9
9499,2B,MIKE WARNER,19,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,55,45,45,50,50,35,35,45,2009,9,17
5708,2B,Matt Wellendorf,28,2.5 Stars,2.5 Stars,N,N,N,H,N,L,Normal,50,45,40,65,55,65,70,65,2000,1,4
5137,2B,Jake Whitney,31,2.5 Stars,2.5 Stars,N,H,L,L,H,N,Normal,45,45,45,50,50,60,65,65,0,20,7
6255,2B,Glen Williams,28,1.5 Stars,1.5 Stars,N,N,H,H,H,N,Normal,45,40,35,55,50,55,60,50,0,60,6
4217,2B,Ryan Williams,33,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,40,45,35,70,50,45,45,55,0,48,6
9105,2B,SAM WILLIAMS,23,2.5 Stars,2.5 Stars,N,N,N,L,N,N,Humble,60,55,50,55,60,30,25,25,2008,3,18
9765,2B,TROY WILLIS,19,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,55,45,30,50,50,50,65,45,2010,5,8
7949,2B,John Wright,27,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,50,60,35,45,60,60,60,65,2005,7,12
10535,2B,Arata Yamato,17,0.5 Stars,1.5 Stars,N,H,L,L,N,H,Unknown,45,40,35,55,45,45,45,50,0,0,0
7251,3B,Mario Abreu,26,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,40,35,45,55,35,40,35,45,0,0,0
9553,3B,JASON AHO,18,0.5 Stars,2.0 Stars,N,L,L,N,N,N,Unknown,40,45,50,60,45,50,50,60,2010,7,11
10390,3B,Dave Alexander,17,0.5 Stars,2.0 Stars,L,N,N,L,N,H,Unknown,50,45,40,50,55,40,40,40,0,0,0
9976,3B,LEE ALEXANDER,23,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,45,35,50,50,55,25,25,20,2009,10,17
9372,3B,AARON ALLEN,21,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,45,55,55,50,35,20,35,2008,4,18
10106,3B,Mike Allen,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,45,45,60,30,35,35,0,0,0
9072,3B,PAT ALLEN,24,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,35,40,50,50,40,40,45,2008,9,11
7120,3B,Alex Alvarez,27,1.5 Stars,1.5 Stars,N,N,L,L,H,N,Normal,40,40,45,45,50,40,40,40,0,0,0
6581,3B,Orlando Amaya,27,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,45,50,40,50,40,65,70,70,0,32,16
5473,3B,Bill Ambriz,30,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,50,45,50,40,55,60,60,65,0,9,10
9673,3B,GERARDO ANGLEA,20,1.5 Stars,2.5 Stars,L,H,N,N,H,N,Unknown,50,45,65,45,60,40,40,40,0,0,0
6137,3B,JOSE ANGUIANO,27,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,35,55,45,65,70,75,2004,5,3
6460,3B,Travis Appel,26,2.5 Stars,2.5 Stars,N,N,N,N,N,H,Normal,45,55,60,50,45,35,30,40,2002,2,9
7300,3B,MIGUEL ARELLANO,29,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,40,45,40,40,30,45,30,2003,4,13
6900,3B,Juan Arita,27,2.0 Stars,2.0 Stars,N,N,H,H,N,N,Normal,45,45,50,60,55,25,20,20,0,0,0
5834,3B,Gerardo Armenta,29,1.5 Stars,1.5 Stars,N,H,N,L,N,N,Normal,40,50,45,45,40,20,25,20,0,49,7
10227,3B,Jake Armstead,22,0.5 Stars,1.0 Stars,N,N,L,H,N,N,Unknown,35,30,35,40,45,25,30,20,0,0,0
5909,3B,David Arreola,28,1.5 Stars,1.5 Stars,H,N,N,N,N,H,Normal,45,45,35,45,35,25,25,30,0,40,12
7427,3B,Jesus Arroyo,26,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,40,55,50,55,40,55,65,55,0,0,0
10621,3B,Jose Audelo,15,0.5 Stars,2.0 Stars,N,N,L,H,L,N,Unknown,55,40,45,45,70,45,50,50,0,0,0
4791,3B,Felipe Ayala,33,2.5 Stars,2.5 Stars,N,N,N,L,H,N,Normal,50,45,35,40,50,35,30,30,0,8,3
7709,3B,Adam Baker,23,2.0 Stars,2.5 Stars,N,L,L,N,N,H,Prankster,50,40,45,55,55,45,40,50,2005,5,9
7701,3B,Joe Ballard,23,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,40,40,50,50,45,25,20,20,2005,11,10
6109,3B,Luis Ballesteros,27,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Sparkplug,40,40,50,70,45,25,25,20,2001,1,11
