ID,POS,Name,ORG,Lev,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,STE,SR,DEF,Sct,SctAcc,Draft,OA Pick
12390,1B,DOBRICA LEKOVIC,Sao Paulo Black Mambas,R,01/16/1998,0.5 Stars,4.5 Stars,Normal,60,65,50,65,50,65,35,35,40,55,Jul. 23rd   2017,Low,2016,18
12255,1B,BRANDON LEVI,Vancouver Homewreckers,R,04/25/1998,0.5 Stars,2.5 Stars,Normal,55,55,55,50,45,50,30,25,25,40,Aug. 6th   2017,Average,2016,90
9595,1B,ZACK LEVI,Tokyo Tigers,AAA,04/08/1991,2.0 Stars,2.0 Stars,Normal,55,55,40,40,45,50,30,35,35,50,Jun. 10th   2017,Low,2010,112
12491,1B,Henry Ling,Honolulu Honu,R,02/14/1997,0.5 Stars,2.0 Stars,Normal,40,45,45,40,50,60,45,70,70,50,Aug. 29th   2017,Average,0,0
9696,1B,Carl Linnaeus,Galapagos Shellbacks,MLB,04/14/1988,4.0 Stars,4.0 Stars,Normal,70,75,50,55,50,75,35,40,50,60,Jul. 22nd   2017,Low,2009,15
9589,1B,GUSTAVO LOPEZ,California Surfers,AAA,02/28/1992,2.0 Stars,2.0 Stars,Durable,50,60,45,30,45,65,25,30,30,55,Jul. 25th   2017,Low,2013,84
14942,1B,Teddy Lowe,Vancouver Homewreckers,INT,09/13/2000,0.5 Stars,1.5 Stars,Normal,40,50,40,30,40,60,25,30,25,25,Aug. 12th   2017,Low,0,0
10112,1B,Lance Lows,California Surfers,AAA,06/06/1992,2.5 Stars,2.5 Stars,Durable,55,50,40,50,55,45,25,30,40,65,Aug. 12th   2017,Average,2011,35
14272,1B,Lúcio Lrio,Cleveland Spiders,R,06/16/1998,0.5 Stars,2.5 Stars,Normal,50,55,40,45,45,65,30,30,30,30,Aug. 26th   2017,Average,0,0
13805,1B,Jordan Lucas,Rome Centurions,A,03/26/1995,0.5 Stars,2.5 Stars,Normal,55,60,50,50,45,65,40,30,35,-,May 29th   2017,Low,2017,114
11680,1B,CECIL MACDONALD,-,-,02/18/1991,2.0 Stars,2.0 Stars,Normal,50,50,45,40,45,55,40,35,50,60,May 26th   2017,Low,2013,111
10740,1B,Olaf MacDonald,Sint Maarten Sun Chasers,A,06/07/1994,1.0 Stars,2.0 Stars,Normal,45,55,40,35,55,65,35,45,45,55,Aug. 24th   2017,Average,0,0
11277,1B,Otton MacDonald,Sao Paulo Black Mambas,AA,10/20/1995,1.5 Stars,2.5 Stars,Normal,45,50,50,55,50,55,60,55,65,60,Jul. 25th   2017,Low,0,0
6682,1B,Milton MacEachern,St. Lucia Mermen,MLB,06/23/1979,2.5 Stars,2.5 Stars,Normal,50,45,50,50,60,40,35,50,40,50,Jul. 5th   2017,Low,2001,7
7197,1B,Danny Macias,Sao Paulo Black Mambas,MLB,02/18/1984,4.0 Stars,4.0 Stars,Wrecked,70,65,50,60,60,50,25,25,30,50,Sep. 26th   2017,Average,0,0
15003,1B,Oliver Mackenzie,-,-,12/20/2000,0.5 Stars,2.5 Stars,Normal,55,50,45,55,50,45,30,25,20,35,Jul. 28th   2017,Average,0,0
11738,1B,Rick MacLeod,California Surfers,A,06/30/1997,1.0 Stars,3.0 Stars,Normal,50,55,50,65,45,60,65,60,60,65,Jul. 12th   2017,Low,2015,31
12057,1B,Rudjer Mamula,-,-,01/12/1996,0.5 Stars,1.5 Stars,Normal,50,40,40,45,45,30,30,40,40,30,Jul. 17th   2017,Average,0,0
10835,1B,Avele Manawakolu,Rome Centurions,MLB,12/01/1989,3.0 Stars,3.0 Stars,Fragile,50,65,50,50,45,75,45,60,50,65,Aug. 10th   2017,Low,2012,55
6046,1B,Neil Mangum,-,-,09/01/1982,2.5 Stars,2.5 Stars,Normal,40,45,50,55,45,50,30,40,30,40,Jul. 2nd   2017,Low,2001,38
10614,1B,CHEECH MARIN,Amsterdam Dragons,A,03/08/1995,1.5 Stars,2.5 Stars,Normal,45,45,40,55,50,50,20,20,35,65,Jul. 23rd   2017,Average,2013,129
15074,1B,John Martin,-,-,01/20/2002,0.5 Stars,2.5 Stars,Normal,60,60,45,45,50,55,25,20,20,30,Jul. 28th   2017,Average,0,0
12661,1B,Toshihiko Matsumoto,-,-,10/02/1996,0.5 Stars,1.5 Stars,Normal,45,45,45,45,40,45,25,20,25,30,May 23rd   2017,Low,0,0
13140,1B,Ernest Matthews,-,-,07/24/1997,0.5 Stars,1.5 Stars,Normal,45,45,45,50,40,45,35,35,40,30,May 12th   2017,Low,0,0
10183,1B,Ralph May,North Korea Outlaws,A,04/07/1992,1.5 Stars,1.5 Stars,Normal,45,45,40,45,35,45,35,35,30,50,Aug. 7th   2017,Average,2011,107
8352,1B,Greg Maynard,Adelaide Bite,MLB,12/26/1988,2.5 Stars,2.5 Stars,Normal,50,55,50,50,40,60,60,55,70,70,Sep. 6th   2017,Average,2007,27
10525,1B,Quincy McDonald,Sao Paulo Black Mambas,AA,01/30/1992,1.0 Stars,1.5 Stars,Normal,45,40,40,45,50,45,25,20,20,55,Jul. 21st   2017,Low,0,0
15079,1B,Vernon McGillis,-,-,01/20/2002,0.5 Stars,2.5 Stars,Normal,60,70,55,40,45,75,35,20,25,30,Jul. 28th   2017,Average,0,0
10736,1B,Lester McLean,Adelaide Bite,AA,01/23/1994,1.0 Stars,2.0 Stars,Normal,40,45,45,50,50,50,30,30,40,60,Sep. 1st   2017,Average,0,0
11581,1B,Tan Meijs,Dubai Bedouins,AAA,06/26/1996,2.0 Stars,3.0 Stars,Normal,55,55,55,60,50,55,30,25,25,50,Aug. 2nd   2017,Average,2015,25
12501,1B,Davi Milheirs,Galapagos Shellbacks,A,05/09/1996,1.5 Stars,2.0 Stars,Normal,50,55,45,50,45,55,40,25,30,45,Aug. 14th   2017,Average,0,0
12344,1B,DAVID MILLER,Cleveland Spiders,R,02/03/1996,0.5 Stars,2.0 Stars,Normal,45,50,40,45,40,60,30,25,25,45,Apr. 17th   2017,Low,2015,106
12145,1B,Dejan Minic,St. Lucia Mermen,A,05/29/1996,0.5 Stars,2.0 Stars,Normal,45,50,45,45,45,50,70,50,65,65,Jul. 7th   2017,Low,0,0
11291,1B,Ricky Miranda,St. Lucia Mermen,AAA,06/25/1994,2.0 Stars,2.5 Stars,Normal,50,50,45,40,65,55,35,25,30,50,Sep. 5th   2017,Average,0,0
12945,1B,QUINN MOE,Tokyo Tigers,R,01/16/1998,0.5 Stars,2.0 Stars,Normal,50,45,50,50,45,45,30,25,25,55,Aug. 6th   2017,Average,2016,39
8733,1B,Jeff Monroe,Longbow Hunters,MLB,06/04/1990,5.0 Stars,5.0 Stars,Normal,75,70,65,75,65,55,20,25,40,75,Aug. 27th   2017,Average,2008,5
6472,1B,Victor Montalvo,Sint Maarten Sun Chasers,AAA,01/31/1984,2.0 Stars,2.0 Stars,Iron Man,45,45,45,40,55,45,35,40,35,55,Aug. 22nd   2017,Average,2002,17
7805,1B,Jorge Montanez,-,-,03/20/1986,2.0 Stars,2.0 Stars,Normal,45,45,50,55,40,45,20,25,25,60,Aug. 8th   2017,Average,0,0
11415,1B,LUKE MOORE,St. Lucia Mermen,AAA,07/31/1992,2.0 Stars,2.0 Stars,Normal,50,55,40,30,45,55,25,25,30,60,Aug. 14th   2017,Low,2013,196
11564,1B,Dante Mosquera,-,-,06/26/1996,0.5 Stars,2.5 Stars,Durable,65,60,55,50,50,50,25,20,25,25,Jun. 30th   2017,Average,0,0
13346,1B,Carlos Munoz,-,-,03/16/1998,0.5 Stars,2.5 Stars,Normal,55,60,50,55,45,65,30,25,25,30,Jun. 30th   2017,Average,0,0
11572,1B,FABIÃO MXIMO,Galapagos Shellbacks,R,02/22/1997,0.5 Stars,2.5 Stars,Normal,50,55,45,40,60,55,35,25,30,30,Aug. 30th   2017,Average,2015,195
10244,1B,Hisataka Nakagawa,-,-,05/26/1992,1.5 Stars,2.0 Stars,Normal,40,45,35,45,55,45,25,35,30,25,Nov. 29th   2016,Average,0,0
15183,1B,Rodger Neeleman,Amsterdam Dragons,INT,04/01/2001,0.5 Stars,2.5 Stars,Normal,50,40,45,70,55,35,35,40,40,25,Jul. 21st   2017,Low,0,0
12357,1B,SEAN NELSON,Galapagos Shellbacks,A,01/30/1994,1.5 Stars,2.5 Stars,Normal,50,55,45,50,45,60,30,35,35,65,Jul. 24th   2017,Average,2015,155
12756,1B,Ryan Newton,Dubai Bedouins,AAA,08/14/1996,1.5 Stars,3.0 Stars,Normal,55,55,50,60,50,50,30,35,35,65,Jul. 23rd   2017,Low,0,0
6048,1B,Charlie O'Neal,-,-,10/19/1982,2.0 Stars,2.0 Stars,Fragile,40,40,45,50,65,50,30,40,25,40,Jul. 11th   2017,Average,2001,13
15299,1B,Oscar Orosco,St. Lucia Mermen,INT,08/31/2001,0.5 Stars,2.0 Stars,Normal,50,50,45,35,50,55,40,45,45,-,Sep. 5th   2017,Average,0,0
14867,1B,Giichiro Ota,St. Lucia Mermen,INT,03/20/2000,0.5 Stars,2.0 Stars,Normal,50,50,45,50,45,50,30,25,25,-,Sep. 28th   2017,Average,0,0
13633,1B,Gastone Palermo,Sao Paulo Black Mambas,R,12/25/1997,1.0 Stars,2.5 Stars,Normal,60,65,45,50,50,60,30,25,30,30,Aug. 2nd   2017,Average,0,0
8508,1B,GEOFF PALMER,-,-,08/31/1988,2.5 Stars,2.5 Stars,Normal,45,45,50,55,45,50,35,30,35,40,Aug. 31st   2017,Average,2007,147
9851,1B,Jon Pardo,-,-,10/28/1991,1.5 Stars,1.5 Stars,Durable,30,40,35,45,50,50,35,40,30,60,Dec. 11th   2016,Average,0,0
12336,1B,JON PAREDES,Cleveland Spiders,R,02/01/1997,0.5 Stars,2.0 Stars,Durable,45,50,50,50,45,55,25,25,25,30,Jul. 15th   2017,Low,2015,191
14300,1B,Ji-hoon Park,Cleveland Spiders,INT,09/24/1999,0.5 Stars,1.5 Stars,Normal,45,45,35,45,30,45,25,20,20,30,Jul. 22nd   2017,Low,0,0
9314,1B,Jin-ho Park,Sao Paulo Black Mambas,MLB,11/29/1989,2.5 Stars,2.5 Stars,Normal,55,55,40,50,50,50,25,20,25,40,Oct. 2nd   2017,Average,0,0
7729,1B,Mario Perales,Adelaide Bite,AAA,01/08/1984,2.5 Stars,2.5 Stars,Durable,50,50,50,55,50,50,20,20,20,60,Jan. 19th   2017,Average,0,0
14280,1B,Wenceslas Pereirinha,California Surfers,INT,04/29/1999,0.5 Stars,1.5 Stars,Durable,45,40,40,40,35,35,35,45,40,30,Aug. 10th   2017,Low,0,0
7696,1B,IVAN PEREZ,Havana Sugar Kings,MLB,09/28/1986,3.0 Stars,3.0 Stars,Normal,50,45,55,70,35,35,35,40,30,40,Sep. 26th   2017,Average,2005,24
10813,1B,Carlos Polanco,-,-,05/22/1991,1.5 Stars,1.5 Stars,Durable,50,40,55,40,45,35,30,30,55,50,Jun. 29th   2017,Average,2011,22
11656,1B,Gianluigi Poli,-,-,09/03/1995,0.5 Stars,1.0 Stars,Normal,40,40,30,25,45,45,70,65,70,50,Aug. 19th   2017,Average,0,0
13269,1B,Dewey Pratt,North Korea Outlaws,A,04/23/1994,1.5 Stars,2.5 Stars,Normal,55,55,50,45,45,55,40,20,25,45,May 29th   2017,Low,2017,155
15375,1B,Dragisa Prodanovic,-,-,07/19/2001,0.5 Stars,3.5 Stars,Normal,75,75,50,40,50,70,25,25,25,30,Oct. 17th   2017,Low,0,0
11381,1B,Kane Pullen,-,-,09/08/1990,1.5 Stars,1.5 Stars,Normal,40,45,40,30,50,50,65,35,55,70,Aug. 25th   2017,Average,2012,224
11848,1B,Kevin Quirion,-,-,05/20/1991,0.5 Stars,0.5 Stars,Normal,30,35,35,20,40,40,30,25,30,50,Mar. 19th   2017,Average,0,0
12250,1B,JEREMY RAE,-,-,03/27/1997,0.5 Stars,2.5 Stars,Normal,60,60,55,55,40,50,30,50,45,30,Jul. 30th   2017,Average,0,0
13018,1B,Hussein Rafi,Toronto Huskies,R,03/02/1999,0.5 Stars,2.5 Stars,Normal,60,65,45,45,45,65,30,25,30,35,Aug. 18th   2017,Average,2017,122
14855,1B,Ratko Ralevic,North Korea Outlaws,INT,09/06/2000,0.5 Stars,5.0 Stars,Normal,55,65,50,80,45,70,25,20,25,35,Sep. 19th   2017,Average,0,0
12864,1B,Moises Ramirez,-,-,06/20/1997,0.5 Stars,0.5 Stars,Normal,35,40,30,20,30,45,45,40,40,20,Jun. 5th   2017,Low,0,0
9865,1B,Ramon Ramirez,Amsterdam Dragons,AA,10/22/1991,2.5 Stars,2.5 Stars,Normal,50,50,45,50,75,45,25,20,45,55,Aug. 16th   2017,Average,0,0
8360,1B,Matt Randels,Vancouver Homewreckers,MLB,03/19/1988,3.0 Stars,3.0 Stars,Normal,55,50,50,65,50,45,25,25,35,50,Jul. 8th   2017,Low,2007,5
13498,1B,Mo Rann,Adelaide Bite,INT,10/21/1997,0.5 Stars,2.0 Stars,Normal,45,50,40,40,50,55,30,30,35,25,Aug. 17th   2017,Low,0,0
13829,1B,Zane Reichle Jr.,California Surfers,A,11/04/1995,1.5 Stars,3.5 Stars,Durable,70,70,50,50,50,65,30,20,25,50,Aug. 31st   2017,Average,2017,34
13507,1B,Carson Renaud,Amsterdam Dragons,R,11/15/1997,0.5 Stars,2.0 Stars,Normal,50,55,50,45,40,65,25,20,25,35,Jul. 28th   2017,Low,0,0
11539,1B,MIKE RICE,-,-,05/03/1995,0.5 Stars,1.5 Stars,Normal,45,45,35,40,40,50,25,30,40,45,Aug. 8th   2017,Average,2014,172
10121,1B,Joe Richardson,Longbow Hunters,AAA,04/03/1993,2.0 Stars,2.0 Stars,Normal,35,40,40,50,50,45,65,65,45,75,Jul. 18th   2017,Low,2011,5
10992,1B,TIM RICHTER,Sint Maarten Sun Chasers,AA,01/14/1996,2.0 Stars,4.5 Stars,Durable,50,50,45,70,75,45,25,25,35,70,Jul. 28th   2017,Low,2014,18
11341,1B,Damian Rivera,Rome Centurions,MLB,05/27/1990,2.5 Stars,2.5 Stars,Normal,45,45,50,55,50,50,25,25,20,65,Sep. 2nd   2017,Average,2012,161
10544,1B,Joel Rivera,Amsterdam Dragons,MLB,01/12/1993,2.5 Stars,2.5 Stars,Normal,65,55,45,55,55,45,30,40,40,60,Jul. 31st   2017,Low,0,0
12166,1B,Mario Rodriguez,North Korea Outlaws,A,05/22/1996,1.5 Stars,2.0 Stars,Fragile,50,45,45,50,45,45,35,25,35,55,Aug. 23rd   2017,Average,0,0
12029,1B,Mauricio Rodriguez,Lappland Boazu,AA,11/05/1995,1.5 Stars,2.5 Stars,Normal,55,55,45,50,45,55,25,20,25,45,Aug. 24th   2017,Average,0,0
8096,1B,Roberto Rodriguez,Toronto Huskies,AAA,12/17/1986,2.0 Stars,2.0 Stars,Normal,50,45,50,40,65,45,45,60,70,70,Aug. 2nd   2017,Low,0,0
13330,1B,David Romanowski,-,-,11/19/1998,0.5 Stars,2.5 Stars,Normal,65,65,50,50,50,55,30,40,40,30,Jun. 30th   2017,Average,0,0
14821,1B,Ingo Rombouts,Amsterdam Dragons,INT,07/18/1999,0.5 Stars,2.5 Stars,Normal,50,55,45,55,60,55,20,20,20,30,Aug. 28th   2017,Low,0,0
10973,1B,ENRIQUE ROSADO,-,-,04/28/1995,0.5 Stars,2.0 Stars,Normal,50,45,35,45,40,45,30,35,35,35,Feb. 5th   2017,Average,2016,240
13509,1B,Ricardo Rosario,London Red Coats,INT,02/21/1998,0.5 Stars,2.5 Stars,Normal,55,45,55,70,45,35,25,40,30,25,Aug. 19th   2017,Average,0,0
8859,1B,Kazushi Sakuraba,Amsterdam Dragons,MLB,02/24/1989,2.5 Stars,2.5 Stars,Normal,65,70,50,40,30,60,50,55,80,60,Aug. 23rd   2017,Average,0,0
14299,1B,Jordan Sanchez,Longbow Hunters,INT,05/24/1999,0.5 Stars,1.5 Stars,Normal,50,50,35,35,40,50,20,20,20,30,Aug. 26th   2017,Low,0,0
12764,1B,Mario Sanchez,Sao Paulo Black Mambas,R,07/02/1997,0.5 Stars,2.5 Stars,Normal,50,50,45,55,45,50,40,45,40,40,Aug. 12th   2017,Average,0,0
9495,1B,Kawika Santa Ana,-,-,12/02/1987,1.5 Stars,1.5 Stars,Fragile,45,40,40,45,45,40,40,40,30,50,Mar. 31st   2017,Low,2009,77
13652,1B,Carlos Santana,-,-,04/04/1998,0.5 Stars,2.0 Stars,Normal,50,50,30,45,40,50,20,25,25,35,Jun. 4th   2017,Low,0,0
9720,1B,RAUL SAPPINGTON,Honolulu Honu,MLB,07/17/1991,2.0 Stars,2.0 Stars,Normal,45,55,55,25,30,70,70,75,80,60,Sep. 29th   2017,Average,2010,18
12175,1B,Hadi Sayyid,Honolulu Honu,R,07/27/1996,0.5 Stars,3.0 Stars,Normal,55,55,50,60,50,55,30,25,25,55,May 30th   2017,Low,0,0
7654,1B,Zane Schick,North Korea Outlaws,MLB,12/13/1986,3.0 Stars,3.0 Stars,Normal,50,50,50,60,50,50,30,40,40,75,Sep. 27th   2017,Average,2005,7
9204,1B,Steve Schunk,-,-,04/06/1991,1.5 Stars,1.5 Stars,Fragile,55,45,40,45,40,40,25,30,30,35,Aug. 7th   2017,Average,2009,61
12167,1B,Bernardino Seia,-,-,01/17/1996,0.5 Stars,1.5 Stars,Normal,45,45,40,45,40,45,35,45,45,35,Sep. 15th   2017,Average,0,0
15244,1B,Na'il Seif,St. Lucia Mermen,INT,03/24/2001,0.5 Stars,2.5 Stars,Normal,50,45,45,55,45,45,40,55,45,20,Jul. 11th   2017,Low,0,0
14407,1B,Nate Shafer,-,-,01/23/1996,0.5 Stars,2.5 Stars,Durable,50,60,50,45,45,65,35,20,25,45,Jun. 30th   2017,Average,0,0
12075,1B,Kenichiro Shintani,Cleveland Spiders,A,12/14/1995,1.5 Stars,2.0 Stars,Normal,45,55,45,35,60,60,60,40,50,55,Aug. 14th   2017,Average,0,0
13028,1B,Todd Sigl,Rome Centurions,R,02/05/1998,0.5 Stars,4.0 Stars,Normal,55,70,45,60,45,75,40,35,35,-,May 29th   2017,Low,2017,35
13432,1B,Brendan Smith,Toronto Huskies,INT,12/21/1997,0.5 Stars,2.0 Stars,Normal,45,50,45,50,45,50,20,25,20,30,Aug. 21st   2017,Low,0,0
13396,1B,Jim Smith,-,-,03/17/1999,0.5 Stars,2.5 Stars,Normal,45,45,40,55,60,45,20,20,25,30,Jun. 30th   2017,Average,0,0
9540,1B,TONY SOTO,-,-,05/29/1991,1.5 Stars,1.5 Stars,Normal,45,45,40,40,35,50,25,20,40,55,May 29th   2017,Average,2010,127
10718,1B,Cobus Spierenburg,Sao Paulo Black Mambas,AAA,05/16/1994,2.0 Stars,4.0 Stars,Normal,55,55,50,60,60,50,65,55,70,50,Jul. 17th   2017,Low,0,0
14281,1B,Wendell Spooner,Sao Paulo Black Mambas,INT,03/12/1999,0.5 Stars,1.5 Stars,Normal,45,50,35,30,50,55,25,25,30,-,Jul. 18th   2017,Low,0,0
12425,1B,BILL SQUIRES,Dubai Bedouins,A,09/26/1997,0.5 Stars,2.5 Stars,Normal,60,60,45,50,45,55,30,35,35,50,Jun. 21st   2017,Low,2016,126
9685,1B,Toby Stageberg,Tokyo Tigers,MLB,05/27/1990,2.5 Stars,2.5 Stars,Normal,60,45,40,55,55,35,20,25,25,60,Sep. 24th   2017,Average,2009,16
12811,1B,Dean Starratt,Lappland Boazu,A,08/29/1997,1.5 Stars,4.0 Stars,Normal,50,55,50,75,45,55,25,30,30,55,Aug. 18th   2017,Average,0,0
9102,1B,ROBBIE STEARNS,Honolulu Honu,MLB,02/19/1990,2.5 Stars,2.5 Stars,Normal,60,55,65,40,70,50,60,65,70,45,Aug. 18th   2017,Low,2011,106
9047,1B,JAYLEN STEWART,Havana Sugar Kings,MLB,01/16/1987,3.0 Stars,3.0 Stars,Normal,45,40,45,60,75,35,35,35,35,60,Jul. 8th   2017,Low,2009,98
10945,1B,MATT STOFFER,Lappland Boazu,AAA,01/15/1991,1.5 Stars,2.0 Stars,Normal,55,45,45,45,45,45,35,45,30,60,Jul. 9th   2017,Low,2014,44
14375,1B,Keagan Stone,Havana Sugar Kings,INT,12/21/1999,0.5 Stars,2.0 Stars,Normal,50,55,50,45,40,55,20,20,20,30,Jun. 29th   2017,Low,0,0
9989,1B,MIKE SULLIVAN,-,-,01/20/1991,1.0 Stars,1.5 Stars,Normal,45,40,35,35,45,40,30,20,25,40,May 9th   2017,Average,2009,92
14156,1B,Na'il Suoud,Dubai Bedouins,R,09/04/1998,0.5 Stars,3.0 Stars,Normal,70,70,50,50,45,60,35,20,25,45,Aug. 10th   2017,Average,0,0
10596,1B,CONOR SUPPLE,Cleveland Spiders,A,10/21/1994,1.5 Stars,2.0 Stars,Durable,50,50,40,50,50,50,30,30,25,40,Aug. 11th   2017,Average,2013,107
9292,1B,Martin Sutcliffe,-,-,06/30/1990,1.5 Stars,1.5 Stars,Normal,35,40,45,45,45,50,20,25,40,65,Oct. 29th   2017,Average,0,0
9615,1B,JAIME TAVARES,Rome Centurions,AAA,07/26/1992,2.0 Stars,2.5 Stars,Normal,50,50,40,55,55,45,25,20,20,45,Jul. 8th   2017,Low,2010,168
14367,1B,Luke Taylor,Amsterdam Dragons,INT,02/13/1999,0.5 Stars,1.0 Stars,Durable,50,35,45,50,40,25,30,20,20,30,Aug. 20th   2017,Low,0,0
9703,1B,STEVE TAYLOR,Lappland Boazu,MLB,05/11/1990,2.0 Stars,2.0 Stars,Normal,50,50,45,55,50,45,20,25,60,60,Jun. 5th   2017,Low,2009,110
13933,1B,Jay Thacker,Longbow Hunters,AA,04/15/1998,0.5 Stars,2.5 Stars,Durable,55,70,45,35,45,75,20,25,20,45,Jun. 21st   2017,Low,2017,81
15312,1B,Brandon Thomas,Sint Maarten Sun Chasers,INT,02/14/2001,0.5 Stars,2.0 Stars,Normal,45,50,45,40,55,55,35,20,30,30,Sep. 19th   2017,Average,0,0
12975,1B,DWAYNE THOMPSON,Galapagos Shellbacks,A,04/26/1995,0.5 Stars,2.5 Stars,Normal,55,60,40,40,50,55,25,30,30,35,Jul. 19th   2017,Low,2017,139
9986,1B,ALEC TIRADO,Dubai Bedouins,MLB,03/07/1990,3.0 Stars,3.0 Stars,Durable,50,50,55,60,55,50,35,45,50,40,Jul. 7th   2017,Low,2009,119
13296,1B,Matt Topczewski,St. Lucia Mermen,AA,04/17/1994,1.5 Stars,2.5 Stars,Normal,60,70,45,40,40,65,30,50,45,55,Sep. 3rd   2017,Average,2017,41
13301,1B,Jared Traversa,London Red Coats,A,04/09/1994,1.0 Stars,2.5 Stars,Normal,55,55,45,45,55,55,35,35,30,40,May 29th   2017,Low,2017,166
10954,1B,DANNY TREJO,Amsterdam Dragons,AA,08/31/1995,2.0 Stars,2.5 Stars,Normal,55,55,55,55,40,50,30,30,35,60,Jul. 14th   2017,Low,2014,110
15166,1B,Bobby Trevino,Longbow Hunters,INT,06/06/2000,0.5 Stars,2.0 Stars,Normal,45,50,35,40,45,55,30,20,20,25,Jul. 8th   2017,Low,0,0
12242,1B,Preki Tucovic,Tokyo Tigers,A,03/24/1996,0.5 Stars,1.5 Stars,Normal,40,45,40,30,50,50,30,30,25,25,Jul. 6th   2017,Low,0,0
10384,1B,Jim Tufts,Lappland Boazu,AAA,03/28/1993,1.5 Stars,2.0 Stars,Normal,45,45,40,50,40,50,30,30,35,60,Aug. 28th   2017,Average,2012,87
11283,1B,Jesus Valderama,-,-,10/18/1994,0.5 Stars,1.5 Stars,Normal,45,45,35,35,45,45,40,35,40,50,Jun. 8th   2017,Average,0,0
13614,1B,Maurice van der Horst,Lappland Boazu,A,10/01/1998,0.5 Stars,2.5 Stars,Normal,50,40,50,65,50,35,25,35,35,60,Aug. 1st   2017,Low,0,0
15432,1B,Ebert van der Velde,Honolulu Honu,INT,07/02/2001,0.5 Stars,2.0 Stars,Normal,45,45,45,45,50,45,20,35,30,30,Oct. 28th   2017,Average,0,0
11369,1B,Kick van Embden,Adelaide Bite,MLB,08/31/1990,2.5 Stars,2.5 Stars,Fragile,50,50,55,45,45,60,35,70,75,60,Jul. 13th   2017,Low,2012,52
15188,1B,Israel van Gelder,Honolulu Honu,INT,11/17/2000,0.5 Stars,2.0 Stars,Normal,50,55,45,35,45,55,35,25,30,25,Aug. 3rd   2017,Low,0,0
10731,1B,Timmo van Leeuwen,Toronto Huskies,A,09/26/1992,1.5 Stars,2.0 Stars,Normal,50,55,50,35,45,60,55,60,60,50,Jul. 24th   2017,Low,0,0
15378,1B,Jochen van Olst,-,-,10/07/2001,0.5 Stars,2.0 Stars,Normal,45,40,40,55,50,45,30,30,30,30,Oct. 17th   2017,Low,0,0
14416,1B,Cliff van Twillert,-,-,12/03/1995,0.5 Stars,2.5 Stars,Durable,50,60,45,50,40,70,30,20,20,35,Jun. 30th   2017,Average,0,0
9816,1B,Bobby van Zelst,-,-,01/31/1991,1.5 Stars,1.5 Stars,Durable,50,45,35,40,40,45,20,25,20,35,Sep. 1st   2017,Average,0,0
11906,1B,Frank Vasquez,Honolulu Honu,A,11/24/1995,0.5 Stars,1.5 Stars,Normal,35,45,40,30,55,60,65,50,65,40,Aug. 3rd   2017,Average,0,0
14199,1B,Alex Vela,Sao Paulo Black Mambas,INT,01/24/1999,0.5 Stars,2.5 Stars,Normal,55,55,45,50,45,50,45,45,40,20,Aug. 8th   2017,Low,0,0
11211,1B,Dustin Veltman,-,-,07/08/1995,0.5 Stars,1.5 Stars,Normal,40,45,35,45,35,50,25,20,25,60,Aug. 6th   2017,Average,0,0
13619,1B,Geoffrey Vermeer,Cleveland Spiders,R,05/29/1998,0.5 Stars,2.5 Stars,Normal,55,55,40,60,35,50,20,40,30,40,Aug. 11th   2017,Average,0,0
11037,1B,BILL VEST,-,-,01/20/1996,0.5 Stars,2.0 Stars,Normal,50,55,45,35,45,60,20,20,25,35,Jul. 28th   2017,Average,0,0
11952,1B,Ostoja Vukasinov,Amsterdam Dragons,A,03/30/1996,1.5 Stars,2.5 Stars,Normal,50,50,50,55,60,45,45,30,35,65,Jul. 18th   2017,Low,0,0
13559,1B,Harry Wagner,St. Lucia Mermen,R,04/13/1998,0.5 Stars,2.0 Stars,Normal,50,55,35,30,45,55,30,50,45,20,Sep. 16th   2017,Average,0,0
11278,1B,Akira Wakamatsu,-,-,04/28/1995,0.5 Stars,1.5 Stars,Normal,45,45,35,35,45,50,25,20,25,40,Jul. 25th   2017,Average,0,0
13733,1B,Victor Wakefield,Adelaide Bite,R,12/25/1997,0.5 Stars,2.0 Stars,Normal,50,40,45,55,50,35,30,20,30,45,Aug. 10th   2017,Average,0,0
13437,1B,Jayden Walters,Tokyo Tigers,R,10/18/1997,0.5 Stars,1.5 Stars,Normal,40,40,35,45,40,40,20,30,20,25,Aug. 30th   2017,Average,0,0
14094,1B,Berend Wansink,Havana Sugar Kings,INT,04/04/1999,0.5 Stars,2.0 Stars,Normal,50,55,40,50,40,55,20,20,20,30,Jul. 29th   2017,Low,0,0
9163,1B,DANNY WARREN,Vancouver Homewreckers,AAA,12/26/1990,2.0 Stars,2.0 Stars,Normal,55,50,45,45,40,45,20,25,30,65,Sep. 9th   2017,Average,2009,131
9985,1B,NATE WATKINS,-,-,02/24/1991,0.5 Stars,0.5 Stars,Durable,30,35,30,35,45,35,30,30,35,40,Mar. 14th   2017,Average,0,0
13759,1B,Ronald Wearne,-,-,04/02/1998,0.5 Stars,2.0 Stars,Normal,55,55,45,40,45,50,30,35,25,30,Feb. 10th   2017,Low,0,0
9751,1B,DYLAN WEAVER,California Surfers,MLB,02/24/1992,2.5 Stars,3.0 Stars,Fragile,60,50,50,50,70,45,20,25,50,70,Sep. 8th   2017,Average,2010,9
