ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
4484,LF,Mark St. Clair,07/21/1967,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,209
5967,LF,Preston St. George,04/29/1982,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,38
2717,RF,Matt St. Louis,09/20/1967,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1299
5765,2B,Ricky Stafford,12/09/1981,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,10
9685,1B,Toby Stageberg,05/27/1990,2.0 Stars,2.0 Stars,Normal,55,45,40,55,55,30,20,30,25,V.High,2009,16
7578,CF,NATE STANLEY,10/25/1985,2.0 Stars,2.0 Stars,Normal,45,45,45,45,55,40,50,60,65,High,2004,45
8046,CF,CALEB STARK,04/27/1987,2.0 Stars,2.0 Stars,Normal,50,50,55,25,50,50,55,75,65,V.High,2006,53
12941,RF,JASON STEBEN,06/25/1994,2.0 Stars,2.0 Stars,Durable,45,50,55,45,40,55,65,65,60,V.High,2016,43
10368,SS,Matt Stec,09/21/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,35,40,50,70,75,70,V.High,2012,102
709,3B,David Stepp,06/09/1962,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,245
3887,2B,Cody Stewart,07/09/1975,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,420
9047,1B,JAYLEN STEWART,01/16/1987,2.0 Stars,2.0 Stars,Normal,45,40,45,55,75,35,35,40,35,V.High,2009,98
8703,RF,RAY STOKES,12/27/1988,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2010,95
31,2B,Michael Stowers,04/15/1966,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,366
2786,LF,Paul Strader,06/27/1971,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,646
6359,2B,Jack Strassner,10/20/1979,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,89
11737,C,Wen-bin Tada,02/11/1997,2.0 Stars,2.0 Stars,Normal,50,50,45,50,35,45,30,25,25,V.High,2015,16
9998,RF,Danny Tanner,01/07/1988,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2009,56
5434,SS,Mike Tavelli,09/05/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,632
8760,2B,AARON TAYLOR,04/06/1990,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,74
7854,2B,DAVID TAYLOR,08/29/1985,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,152
9703,1B,STEVE TAYLOR,05/11/1990,2.0 Stars,2.0 Stars,Normal,50,50,45,50,45,45,20,60,30,V.High,2009,110
10719,C,Lindsay Teague,10/06/1994,2.0 Stars,2.0 Stars,Normal,45,45,35,55,45,50,20,20,25,V.High,0,0
13250,RF,Ivico Telacevic,10/24/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,45,45,45,60,70,65,High,2017,40
6854,1B,CHAD TEVES,10/06/1984,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,87
7373,3B,Hunter S. Thompson,10/05/1985,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,19
5029,RF,Doug Thornton,05/06/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,326
1083,1B,Andy Tomko,02/14/1971,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,495
5839,RF,Edwin Torres,09/16/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,201
10609,RF,ROBERTO TORRES,08/31/1994,2.0 Stars,2.0 Stars,Durable,50,50,40,50,50,55,40,65,30,V.High,2013,21
12331,LF,William Tovar,03/22/1993,2.0 Stars,2.0 Stars,Normal,50,50,50,45,40,55,60,70,65,High,2015,23
11018,2B,KEN TRAVIS,10/12/1995,2.0 Stars,2.0 Stars,Durable,50,55,50,45,45,65,35,60,40,V.High,2014,206
4070,RF,Jorge Trejo,01/10/1974,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,667
5841,C,Armand Trinidad,05/23/1981,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,233
6814,SS,STEVE TURLEY,08/09/1984,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,46
10353,C,Bill Turnbull,10/09/1983,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7173,1B,Pedro Tzul,11/29/1982,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7443,3B,Alex Ulloa,06/25/1984,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8102,RF,Perry van Belkom,09/30/1985,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
9841,RF,Guy van der Heijden,07/08/1989,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
11224,C,Wietze van Eck,11/05/1995,2.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,20,35,30,High,0,0
11369,3B,Kick van Embden,08/31/1990,2.0 Stars,2.0 Stars,Fragile,45,50,50,45,45,55,30,70,65,V.High,2012,52
4628,RF,Nate Van Hooser,10/07/1978,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,7
5789,2B,Antonie van Leeuwenhoek,12/30/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,13
8864,3B,Winston van Schaik,12/10/1988,2.0 Stars,2.0 Stars,Normal,40,45,65,40,55,45,45,55,60,V.High,0,0
8418,RF,Gordie Vande Krol,04/17/1983,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,130
9487,C,Jose Vargas,03/20/1990,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2009,42
6446,RF,JIMMY VASQUEZ,09/09/1983,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,31
4074,RF,Alfredo Vazquez,02/24/1976,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,286
7207,C,Jose Vazquez,10/03/1983,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7201,2B,Francisco Velesquez,07/17/1984,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8780,LF,Nick Vermeersch,10/23/1989,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,13
157,1B,Willie Villarreal,03/01/1959,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,638
6959,2B,Mike Viner,06/16/1980,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2002,123
8093,1B,Takeichi Vizinho,04/20/1987,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5392,1B,Joey Warrington,06/22/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,119
7657,SS,Bobby Waterman,06/28/1986,2.0 Stars,2.0 Stars,Normal,50,45,50,45,45,45,40,65,50,V.High,2005,22
6131,1B,Craig Watts,04/25/1983,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,101
7379,RF,Josh Weaver,01/22/1986,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,8
5708,2B,Matt Wellendorf,04/12/1982,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,4
8690,SS,Michael Westen,12/06/1988,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,64
8779,1B,Travis Wheeler,06/06/1990,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,20
6759,CF,JAYDEN WHITE,09/16/1980,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,34
6787,1B,JASON WHITEHEAD,07/21/1984,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,56
5137,CF,Jake Whitney,06/21/1979,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,311
10371,CF,Conrad Wigton,01/27/1994,2.0 Stars,2.0 Stars,Fragile,50,50,50,30,55,50,55,75,60,V.High,2012,93
13289,CF,Mike Wildeboer,12/04/1993,2.0 Stars,2.0 Stars,Normal,45,50,60,45,40,50,60,70,65,V.High,2017,110
3117,RF,Josh Williams,07/09/1975,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,674
7404,SS,MATT WILLS,12/25/1985,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,63
8415,1B,Ethan Wilson,01/07/1983,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,35
3521,LF,Jimmy Wilson,05/24/1975,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,460
11013,CL,CHIRA WINN,05/15/1995,2.0 Stars,2.0 Stars,Fragile,60,70,55,50,45,75,30,35,25,V.High,2014,21
7295,LF,DANNY WINTERS,01/28/1985,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,82
4542,1B,Andy Wise,01/29/1974,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,69
9831,C,Freek Wolters,07/09/1991,2.0 Stars,2.0 Stars,Normal,50,50,45,50,55,45,25,30,35,V.High,0,0
6365,1B,DAVID WOODERSON,08/07/1982,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,35
7698,LF,Tyrone Woods,07/01/1986,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,110
8234,LF,OWEN WORD,01/29/1984,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,49
7542,C,Matt Wright,10/24/1984,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,40
4714,1B,Tim Wright,10/11/1978,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,17
10664,3B,Taketoshi Yagi,05/15/1994,2.0 Stars,2.0 Stars,Durable,45,50,55,40,40,60,55,70,60,High,0,0
11427,3B,SHINYA YAMAMOTO,11/02/1994,2.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,35,30,20,High,2013,141
6852,LF,NATE YANCY,04/16/1985,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,111
4420,3B,Nesty Ybarra,11/08/1976,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,128
6804,LF,MIKE YOUNG,12/24/1984,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,149
11606,SS,TRAVIS ZANDER,02/14/1997,2.0 Stars,2.0 Stars,Normal,50,50,45,40,30,50,55,55,50,High,2015,190
3015,1B,Mike Zayas,10/14/1973,2.0 Stars,2.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,763
10180,CF,Eric Zeigler,10/14/1992,2.0 Stars,2.0 Stars,Normal,50,50,60,45,45,50,60,80,60,V.High,2011,114
8314,LF,JODY ZUNDEL,06/22/1988,2.0 Stars,2.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,79
3602,CF,Kenyon Abney,12/13/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,34
6373,CF,Tim Adams,09/09/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,41
669,CF,Edgar Aguirre,02/04/1965,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1927
4575,LF,Adam Ahern,06/24/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,711
2745,SS,Greg Ailport,03/19/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1276
7814,SS,Jose Alonso,04/08/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
4153,C,Alfredo Alvarez,05/12/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1833
4934,LF,Thomas Alvarez,11/26/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,762
5103,2B,Leo Andrade,02/26/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,513
4800,SS,Mike Angel,06/23/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,910
9474,RF,Jeremy Apperson,11/04/1986,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,39
112,3B,Ivan Arredondo,06/07/1961,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,479
5929,SS,Robby Ayala,07/21/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,612
5548,SS,Nabeel Ayyad,12/31/1966,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,17
7038,3B,Buckaroo Banzai,08/15/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,2
7108,LF,Jonathan Barela,10/06/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5991,C,David Barnes,06/07/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,31
6855,C,MATT BATES,02/11/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,202
7019,RF,RYAN BECKER,07/14/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,121
2682,SS,Travis Belfiore,10/31/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,691
4764,C,Albert Beltran,05/24/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2085
6423,CF,Justin Bennett,04/24/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,50
4616,SS,Ron Benson,08/10/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,316
7290,LF,Brian Beresky,01/18/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,14
5696,LF,Dustin Beringer,10/04/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,74
10800,2B,Chance Blue,05/12/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2011,102
2833,C,Adrian Boise,01/03/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2207
5365,SS,Andy Bostrom,10/22/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,68
9648,C,RANDY BOURGEOIS,09/07/1989,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,226
9110,CF,Caleb Brawner,11/03/1986,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,10
7988,C,ADRIAN BRITT,12/25/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,32
7877,LF,Aaron Brumley,07/11/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,9
7034,SS,MIKE BRUNO,04/08/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,78
5048,1B,Dan Buchanan,01/26/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,754
4291,LF,Jim Budka,06/19/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,737
4601,SS,Dan Burke,09/22/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,160
3945,LF,Donte Burnell,10/12/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1088
10167,3B,Josh Burns,06/16/1993,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2011,103
11346,SS,Jon Burton,04/13/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2012,70
9437,CF,WAYNE BUSH,10/08/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,86
3578,CF,Chris Cain,10/17/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,21
7217,C,Freddy Campas,06/13/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
4133,SS,Edgar Campos,09/25/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,530
9026,2B,A.J. CANADAY,01/30/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,99
1380,2B,Danny Cantu,02/07/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1119
5037,2B,Dan Carey,09/29/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2001,27
5220,2B,Jason Carpenter,10/25/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,147
7884,LF,Roger Carpenter,01/25/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,4
9339,SS,ADAM CARR,11/12/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,95
9215,C,GREGG CASADOS,01/28/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2012,203
8562,C,Ernesto Caso,04/04/1988,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6265,LF,Oscar Castillo,11/16/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,87
8460,SS,CHARLIE CASTONGUAY,08/24/1984,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,79
156,2B,Mike Castro,04/11/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1407
4985,SS,Wilson Cespedes,10/28/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,240
4640,3B,Ron Cey,11/28/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,82
9710,2B,Isaiah Chambers,03/12/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,40
5296,C,Dale Chappel,09/11/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,251
9421,LF,Jose Chavez,02/05/1990,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2009,28
8737,LF,JOSE CHECO,01/12/1990,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,105
3454,SS,Max Clark,01/08/1971,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,70
9852,CF,Damien Clarke,03/04/1991,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
4306,2B,Josh Consalvo,12/11/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,214
6298,C,Mike Conyers,10/26/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,11
6850,2B,MATT COOK,09/12/1984,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,85
8890,1B,Simon Cook,07/07/1989,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
3991,C,Kyle Cool,05/08/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,2235
7195,LF,Jose Coria,06/29/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8419,SS,Erik Critchley,07/16/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,44
7231,3B,Orlando Cruz,05/27/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5040,SS,Noah Culter,11/29/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,88
3885,CF,Aaron Cummings,01/02/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,626
9252,CF,Joe Currey,04/24/1991,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2009,46
5983,SS,STEVE DABNEY,07/18/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,110
8175,CF,BLAKE DANIEL,07/07/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,83
8564,SS,Ernie Darrach,07/05/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
8359,3B,RYAN DAUGHERTY,08/26/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,191
6611,3B,Victor de Anda,10/03/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,786
7212,2B,Miguel de Cena,04/26/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6644,C,Bill de los Angeles,05/19/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
3224,LF,Lourenço Delgadilha,11/20/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1656
4495,C,C.J. DeLozier,02/08/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1585
6309,LF,Eric Dobrick,11/25/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2000,65
6297,SS,Sam Domann,08/01/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,26
7339,2B,KEVIN DONOVAN,07/24/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,30
8155,SS,Elliot Dos Santos,02/19/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5965,2B,Nick Douglas,08/22/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,459
5132,RF,Daniel Driscoll,02/19/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,310
10881,SS,GREGG DYE,12/28/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2013,37
6072,3B,Andrew Dyke,04/10/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2001,29
3025,RF,Billy Ebeling,10/26/1973,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,642
1408,CF,Matt Ehardt,06/11/1964,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,575
7966,SS,ADAM EICHORST,08/13/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,98
2805,1B,Chris Evert,05/13/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1222
8410,C,Ben Fagan,08/13/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,92
9633,CF,Gilherme Favila,03/12/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
8518,2B,CHRIS FEDOROWICZ,12/03/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,116
3684,CF,Diego Flores,06/25/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1280
477,3B,Nelson Flores,08/12/1964,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1104
7482,C,Ricardo Flores,04/25/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
7679,C,Kasey Florio,11/27/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,36
6941,C,Matt Flynn,02/07/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,190
6728,CF,Mark Foley,11/14/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,52
9769,CF,Miguel Fonseca,10/09/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2010,2
8089,2B,Stanton Fortin,01/02/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6666,C,Bob Franklin,12/28/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,140
9344,CF,ALEX FRASER,07/31/1984,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,111
5294,C,Jimmy Fredrick,03/07/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,213
