ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
11644,RF,TED HENNESSEY,DEN,AA,08/05/1997,R,2.0 Stars,2.5 Stars,Normal,55,65,45,50,40,70,65,60,50,V.High,2015,131
16388,3B,Sam O'Hara,TOR,A,08/06/1997,R,2.0 Stars,2.0 Stars,Normal,50,55,45,40,45,65,25,35,35,V.High,2020,162
15603,2B,Guibert Penucci,TOK,A,08/07/1997,R,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,55,35,45,45,V.High,2020,124
11561,C,JOSE URBINA,LAP,AAA,08/13/1997,R,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,50,30,35,40,High,2015,104
12245,LF,VICTOR VAN VUGT,ADE,AAA,08/21/1997,R,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,60,35,30,25,V.High,2016,21
11740,1B,Phil Hoffman,VAN,AA,08/21/1997,R,2.0 Stars,2.5 Stars,Normal,45,55,50,50,45,70,30,35,30,V.High,2015,68
13467,2B,Pat Houlton,HON,A,08/22/1997,R,1.5 Stars,2.0 Stars,Normal,40,45,45,25,35,50,70,65,65,Avg,0,0
13136,LF,Antonio Santos,CUR,AAA,08/23/1997,L,2.0 Stars,2.5 Stars,Durable,55,50,45,55,50,50,55,55,55,V.High,0,0
12257,3B,ADRIAN NAVA,HON,A,08/25/1997,L,1.5 Stars,2.0 Stars,Fragile,50,50,40,40,45,50,55,35,35,V.High,2020,157
12823,CF,Misa Nedic,DEN,AA,08/26/1997,S,1.5 Stars,1.5 Stars,Normal,40,35,40,45,30,30,65,65,60,High,0,0
13489,CF,Luis Gonzalez,TOR,MLB,08/27/1997,R,2.0 Stars,2.5 Stars,Normal,60,55,50,55,45,50,65,45,35,V.High,0,0
12757,RF,Velimir Tukovic,DUB,AAA,08/28/1997,S,2.5 Stars,2.5 Stars,Fragile,65,50,50,50,40,45,75,60,50,V.High,0,0
15613,SS,Sisto Cordova,HAV,AA,08/28/1997,R,1.5 Stars,2.0 Stars,Normal,45,45,45,40,45,50,55,40,35,V.High,2021,184
12811,1B,Dean Starratt,CLE,AAA,08/29/1997,R,2.0 Stars,2.5 Stars,Normal,50,50,50,75,40,50,20,30,30,V.High,0,0
12762,DH,Masahisa Matsumoto,AMS,AA,09/01/1997,R,1.5 Stars,2.5 Stars,Normal,55,60,50,50,50,65,55,55,65,High,0,0
12822,C,Nam-joon Park,TOR,A,09/02/1997,L,2.0 Stars,2.5 Stars,Normal,55,55,40,45,35,55,20,25,20,V.High,0,0
11637,SS,CHAD LEITL,TOR,A,09/02/1997,R,1.5 Stars,2.0 Stars,Normal,55,50,55,45,40,45,65,50,35,V.High,2015,134
16204,C,Zachariah Ollson,ADE,MLB,09/11/1997,R,2.5 Stars,2.5 Stars,Normal,55,60,50,40,55,60,30,35,45,V.High,2020,49
12952,RF,NEAL COULTER,VAN,MLB,09/11/1997,R,3.0 Stars,4.0 Stars,Normal,60,65,55,65,45,60,75,75,70,V.High,2016,16
13200,CF,BRAD COTE,SMT,AA,09/11/1997,R,1.5 Stars,2.0 Stars,Normal,50,55,45,30,40,60,50,30,25,High,2016,111
15033,1B,Matthew Gerlach,GAL,AA,09/14/1997,L,2.0 Stars,3.0 Stars,Normal,60,60,55,55,45,55,30,40,35,V.High,2019,89
13491,RF,Leen van Mourik,SMT,A,09/15/1997,L,1.5 Stars,2.0 Stars,Durable,45,50,50,50,50,55,30,30,35,Avg,0,0
12246,LF,GERARD PORTER,LDN,AAA,09/15/1997,R,2.0 Stars,3.0 Stars,Normal,55,60,55,55,45,60,60,55,50,V.High,2016,105
12718,LF,Majdy Lahab,HON,AAA,09/15/1997,S,1.5 Stars,2.5 Stars,Durable,65,70,45,25,35,70,65,70,70,Avg,0,0
13444,SS,Jorge Villa,TOR,AA,09/16/1997,R,1.5 Stars,2.0 Stars,Normal,45,45,40,40,45,45,60,60,55,High,0,0
13461,CF,Anton Guerra,LON,AA,09/16/1997,R,2.0 Stars,2.5 Stars,Fragile,55,60,50,40,50,65,55,55,60,High,0,0
13112,RF,Ruben Felix,HAV,A,09/16/1997,L,1.5 Stars,2.0 Stars,Normal,50,50,45,55,50,50,35,30,30,High,0,0
11654,CF,Orlando Ibarra,NKO,AAA,09/17/1997,S,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,55,60,45,50,V.High,2018,95
16198,SS,Juan Flores,AMS,AAA,09/21/1997,R,2.0 Stars,2.5 Stars,Normal,55,70,50,40,35,80,45,55,55,V.High,2020,86
12796,1B,Luis Gallegos,STU,AAA,09/23/1997,L,1.5 Stars,2.5 Stars,Durable,55,55,45,50,50,50,35,40,35,V.High,0,0
12425,1B,BILL SQUIRES,DUB,AA,09/26/1997,L,2.0 Stars,2.0 Stars,Normal,65,55,45,50,35,50,35,40,35,Low,2016,126
12865,3B,Luis Romero,-,-,09/26/1997,R,1.5 Stars,1.5 Stars,Fragile,45,45,35,30,40,50,50,40,40,V.High,0,0
13482,LF,Nelson Perera,HAV,AA,09/29/1997,L,1.5 Stars,2.0 Stars,Normal,45,55,45,30,50,80,35,30,25,High,0,0
13431,C,Tsutomu Goto,HAV,AA,09/29/1997,R,1.5 Stars,2.0 Stars,Normal,45,45,40,35,40,50,35,30,20,High,0,0
12814,LF,Gavin Owen,LDN,AA,09/30/1997,R,1.5 Stars,2.5 Stars,Durable,50,55,45,65,45,70,30,40,30,V.High,0,0
13477,2B,Leonardo Miki,GAL,AA,09/30/1997,R,1.5 Stars,2.0 Stars,Normal,55,50,45,35,45,50,70,40,40,High,0,0
12442,RF,HUBERT PSAQUALE,NKO,AA,10/02/1997,L,2.0 Stars,2.5 Stars,Normal,50,55,50,55,50,65,45,45,40,V.High,2016,194
14993,CF,Arnold Albertson,LDN,A,10/03/1997,R,1.5 Stars,2.0 Stars,Normal,50,50,50,50,45,50,60,55,50,Avg,2019,64
12779,SP,Albert Flores,STU,A,10/05/1997,R,1.5 Stars,1.5 Stars,Normal,45,45,40,45,30,50,65,70,70,High,0,0
15009,CF,Elton Brophy,-,-,10/10/1997,R,1.5 Stars,2.0 Stars,Durable,45,45,45,45,45,45,60,55,55,V.High,0,0
16217,LF,John Shepard,HAV,MLB,10/11/1997,R,2.5 Stars,3.5 Stars,Normal,70,75,80,40,35,80,65,60,55,V.High,2020,27
13426,SS,Graciano Machadinho,LON,AA,10/11/1997,R,1.5 Stars,2.0 Stars,Normal,60,60,40,35,45,55,40,60,60,Low,0,0
13437,1B,Jayden Walters,TOK,AA,10/18/1997,R,1.5 Stars,2.0 Stars,Normal,45,45,40,50,35,45,20,25,25,Avg,0,0
13116,3B,Aaron Morrall,NKO,A,10/19/1997,R,1.5 Stars,2.0 Stars,Normal,50,55,50,50,35,65,30,35,45,High,0,0
13912,CF,IESTYN FORBES,NKO,AA,10/20/1997,R,2.0 Stars,2.0 Stars,Normal,55,55,50,50,40,55,65,60,55,High,2016,46
15799,CF,Jesus Guerrero,STU,AA,10/21/1997,L,2.0 Stars,2.5 Stars,Normal,50,50,75,55,55,50,65,65,60,V.High,2020,11
12371,LF,DOBRICA SAINOVIC,RME,AA,10/22/1997,R,2.0 Stars,2.5 Stars,Normal,50,50,55,50,45,55,70,55,40,High,2016,75
12392,LF,LARRY NOWELL,ADE,AA,10/22/1997,R,2.0 Stars,2.5 Stars,Normal,55,65,50,40,55,75,40,20,20,High,2016,193
12908,SS,Juan Horta,VAN,A,10/22/1997,R,1.0 Stars,1.5 Stars,Normal,40,40,35,40,35,40,45,60,65,Avg,0,0
13244,C,Petar Suljic,GAL,A,10/27/1997,R,1.5 Stars,2.0 Stars,Normal,50,45,45,40,35,45,30,40,40,V.High,2017,159
13729,1B,Tetsuo Hamada,LON,AA,10/30/1997,R,2.0 Stars,2.5 Stars,Normal,50,55,45,45,30,60,65,60,45,High,0,0
15629,CF,Joshua Maire,LDN,A,11/05/1997,R,2.0 Stars,2.5 Stars,Durable,70,65,65,40,50,55,65,60,65,V.High,2020,71
12420,LF,KEVIN CLARK,LON,AAA,11/05/1997,R,2.5 Stars,3.0 Stars,Durable,70,75,45,35,50,70,55,45,40,V.High,2016,19
12737,1B,Wendell Boxsell,-,-,11/05/1997,R,1.5 Stars,2.0 Stars,Normal,40,50,35,40,35,60,35,35,35,V.High,0,0
12985,C,RYOUMA EZAKI,ADE,AA,11/06/1997,R,1.5 Stars,2.5 Stars,Normal,50,50,45,50,45,55,30,25,30,V.High,2016,73
13488,LF,Ryo Sakamoto,-,-,11/11/1997,R,1.5 Stars,2.0 Stars,Normal,40,50,50,30,50,55,40,25,20,High,0,0
15765,SS,Borenko Kovacevic,SMT,AAA,11/11/1997,R,2.0 Stars,2.5 Stars,Normal,55,55,80,50,40,50,60,50,50,V.High,2019,29
13666,LF,Yoshino Saito,-,-,11/12/1997,L,1.5 Stars,2.0 Stars,Normal,50,50,45,55,45,50,40,30,30,V.High,0,0
12776,2B,Tatsumi Nakagawa,TOK,MLB,11/13/1997,R,2.5 Stars,2.5 Stars,Durable,50,55,55,45,45,55,50,65,60,V.High,0,0
13507,1B,Carson Renaud,-,-,11/15/1997,L,1.5 Stars,2.0 Stars,Normal,45,50,45,45,35,55,25,25,25,V.High,0,0
12772,3B,Jonathan Boehmer,LAP,AAA,11/15/1997,R,2.5 Stars,2.5 Stars,Normal,55,55,55,55,35,55,40,35,35,V.High,0,0
12368,RF,Michael Mellor,AMS,MLB,11/17/1997,L,2.5 Stars,2.5 Stars,Normal,55,65,50,50,40,65,50,55,50,High,2016,5
12769,C,Ernie Arballo,HON,A,11/18/1997,R,1.5 Stars,2.0 Stars,Normal,45,40,55,60,35,25,30,20,20,High,0,0
13428,LF,Takayuri Hashigami,LAP,A,11/19/1997,L,1.5 Stars,2.0 Stars,Normal,50,55,50,40,50,55,40,55,60,Avg,0,0
12771,3B,René Bouquet,CLE,AA,11/20/1997,R,1.5 Stars,2.5 Stars,Durable,55,60,45,50,45,60,30,35,30,High,0,0
12789,LF,Djodja Stambolic,-,-,11/21/1997,L,1.5 Stars,2.0 Stars,Durable,45,50,50,45,35,50,60,65,60,V.High,0,0
13637,CF,Teobaldo Labuschagne,LAP,AAA,11/27/1997,R,2.0 Stars,2.5 Stars,Durable,55,50,60,60,40,50,70,50,40,V.High,0,0
12805,RF,Brody Kearney,DEN,AA,11/28/1997,R,2.0 Stars,2.5 Stars,Normal,55,50,50,55,40,50,65,60,50,V.High,0,0
12842,SS,Bob Hickey,HON,AA,11/28/1997,R,2.0 Stars,2.0 Stars,Normal,50,55,55,45,45,60,65,40,35,V.High,0,0
15621,2B,Sabeer bin Hamal,CUR,AA,11/29/1997,R,1.5 Stars,2.0 Stars,Normal,45,50,50,40,40,55,45,55,60,High,2020,170
12400,SS,TOMMY KEENER,LAP,AAA,11/30/1997,R,2.0 Stars,2.5 Stars,Durable,55,50,50,50,45,50,55,60,65,High,2016,67
13621,3B,Yusaku Campinos,VAN,MLB,11/30/1997,R,2.5 Stars,3.0 Stars,Normal,50,50,55,60,45,45,60,55,60,V.High,0,0
13624,C,Chris Solis,CAL,A,12/01/1997,S,1.5 Stars,2.0 Stars,Normal,55,50,40,50,35,45,20,35,40,High,0,0
13668,2B,Otto Wilder,STU,A,12/03/1997,R,1.5 Stars,2.5 Stars,Normal,50,55,55,50,45,60,40,40,45,High,0,0
13610,1B,Jose Chavez,-,-,12/07/1997,R,1.5 Stars,2.0 Stars,Normal,45,50,50,45,40,55,35,40,40,V.High,0,0
15556,CF,John Steyn,-,-,12/08/1997,R,1.5 Stars,2.0 Stars,Normal,50,40,40,55,50,30,60,55,55,V.High,2019,191
12367,CF,MITCH NICKERSON,GAL,AA,12/08/1997,R,2.0 Stars,2.0 Stars,Normal,50,50,50,50,35,50,60,50,45,V.High,2019,209
13665,3B,Abdul-Bari Isra'il,DUB,AA,12/09/1997,R,2.0 Stars,2.5 Stars,Normal,55,55,50,55,40,55,35,30,20,V.High,0,0
13645,1B,Preki Bogic,LAP,AAA,12/09/1997,S,1.5 Stars,2.5 Stars,Normal,55,45,50,80,45,35,25,25,25,Avg,0,0
13519,SS,Tom Robinson,-,-,12/10/1997,R,1.0 Stars,1.5 Stars,Normal,35,50,40,25,50,75,40,50,50,V.High,0,0
13282,RF,Tyrese Smiley,TOK,AAA,12/11/1997,R,1.5 Stars,2.5 Stars,Normal,60,55,50,50,45,50,50,55,60,High,2017,111
15788,C,Jon Navarro,SMT,AA,12/11/1997,R,2.0 Stars,2.5 Stars,Normal,65,70,45,40,45,70,30,35,40,V.High,2020,50
15652,C,Nick Pelton,HAV,AA,12/12/1997,L,2.0 Stars,4.0 Stars,Normal,70,80,50,45,45,80,30,25,20,V.High,2020,166
13508,3B,Roelof de Wit,-,-,12/12/1997,S,1.5 Stars,2.0 Stars,Normal,40,45,45,45,40,50,55,50,50,High,0,0
13261,CF,Marco de Kort,LDN,A,12/13/1997,R,1.5 Stars,2.0 Stars,Normal,50,55,50,40,45,55,45,50,45,Avg,2017,126
12402,C,GIOVANNI HARKNESS,NKO,A,12/14/1997,R,1.5 Stars,2.0 Stars,Normal,55,50,40,50,40,40,45,30,25,V.High,2019,174
13612,CF,Franklin Rodriguez,CLE,AAA,12/16/1997,R,2.0 Stars,4.0 Stars,Normal,65,65,60,60,45,60,60,65,60,V.High,0,0
13284,CF,Jung-hoon Park,-,-,12/17/1997,R,2.0 Stars,2.0 Stars,Normal,45,50,55,50,30,50,60,50,45,V.High,2017,6
12416,C,GORDON MANSFIELD,-,-,12/17/1997,R,1.0 Stars,2.0 Stars,Normal,45,55,50,35,40,75,35,25,30,V.High,0,0
13521,SS,Francisco Cruz,NKO,A,12/18/1997,R,1.5 Stars,2.0 Stars,Normal,45,50,45,45,40,60,45,50,50,High,0,0
15802,C,Marcel Settignano,LON,AA,12/19/1997,L,2.0 Stars,2.0 Stars,Normal,50,50,40,50,50,50,20,20,20,V.High,2020,62
13432,1B,Brendan Smith,TOR,AA,12/21/1997,S,2.0 Stars,2.0 Stars,Normal,55,50,40,50,45,50,20,20,25,Avg,0,0
13423,CF,Carlos Saldana,-,-,12/21/1997,R,1.5 Stars,2.0 Stars,Fragile,45,50,45,40,50,60,50,30,20,V.High,0,0
13583,3B,Ty Webb,CAL,A,12/23/1997,R,2.0 Stars,2.0 Stars,Normal,50,50,50,50,45,55,30,25,20,V.High,0,0
13463,2B,Shigeyori Matsukawa,CUR,AA,12/24/1997,R,2.0 Stars,2.0 Stars,Normal,45,50,40,45,35,55,60,55,45,Avg,0,0
13733,1B,Victor Wakefield,ADE,A,12/25/1997,L,1.5 Stars,1.5 Stars,Normal,50,40,40,50,40,25,30,30,20,Low,0,0
13633,1B,Gastone Palermo,CUR,AA,12/25/1997,L,2.0 Stars,2.5 Stars,Normal,55,55,45,50,45,55,35,30,30,High,0,0
13609,1B,Alex Garcia,DUB,AA,12/25/1997,R,2.0 Stars,2.5 Stars,Normal,65,55,50,60,40,50,20,25,20,V.High,0,0
13512,SS,Michizane Buchholz,DUB,AA,12/29/1997,R,1.5 Stars,2.5 Stars,Normal,55,55,55,50,45,55,60,40,35,V.High,0,0
13469,RF,Frank Benitez,-,-,12/29/1997,L,1.5 Stars,2.0 Stars,Normal,35,50,40,30,45,70,35,30,30,Avg,0,0
12439,2B,Jason Clark,VAN,MLB,01/02/1998,R,3.0 Stars,4.0 Stars,Normal,75,75,80,55,45,65,80,70,65,V.High,2016,6
15636,3B,Gianpiero Canio,HON,A,01/03/1998,R,1.5 Stars,2.5 Stars,Normal,50,55,55,50,45,55,55,30,30,High,2020,177
13591,C,Mario Baiano,LAP,AA,01/06/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,45,50,45,50,30,45,45,High,0,0
12945,1B,QUINN MOE,TOK,AAA,01/16/1998,L,1.5 Stars,2.5 Stars,Normal,50,50,50,55,45,50,30,30,25,High,2016,39
12390,1B,DOBRICA LEKOVIC,CUR,AA,01/16/1998,R,2.0 Stars,4.0 Stars,Normal,65,65,50,70,50,65,40,40,35,V.High,2016,18
13553,LF,Jamie Beavan,CAL,AA,01/18/1998,L,2.0 Stars,2.5 Stars,Normal,55,55,40,60,40,55,40,40,35,V.High,0,0
13613,C,Alex Lopez,AMS,AAA,01/19/1998,R,2.5 Stars,3.0 Stars,Fragile,60,65,50,50,50,60,30,25,20,Avg,0,0
13453,1B,Frank Rowley,-,-,01/23/1998,S,1.5 Stars,2.0 Stars,Normal,50,55,40,35,45,65,50,35,35,V.High,0,0
12447,CF,DEVON MOORE,CUR,A,01/23/1998,R,1.5 Stars,2.0 Stars,Normal,45,45,35,50,30,50,40,30,25,High,2019,197
12411,C,JAMEL WAGNER,LON,AA,01/24/1998,R,1.5 Stars,2.5 Stars,Durable,45,50,45,50,50,55,35,35,35,Low,2016,103
12379,LF,BLAKE VILLEGAS,-,-,01/24/1998,L,1.5 Stars,2.5 Stars,Normal,50,55,50,55,40,55,45,55,60,V.High,2019,129
15787,3B,Zeljko Kajosevic,HAV,AA,01/25/1998,L,1.5 Stars,2.5 Stars,Normal,60,45,70,55,80,30,50,55,60,V.High,2021,64
15784,LF,Bob Schattel,CAL,AA,01/26/1998,R,1.5 Stars,2.0 Stars,Durable,55,45,45,60,65,30,35,30,20,V.High,2020,69
12399,SS,BRADLEY FITZPATRICK,TOK,AA,01/28/1998,R,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,55,50,65,60,V.High,2016,36
13716,LF,Jin-yeol Kim,VAN,AAA,01/29/1998,R,2.0 Stars,2.0 Stars,Normal,50,50,45,55,40,50,70,50,45,High,0,0
13038,1B,Lachlan Bodkin,LON,AA,02/02/1998,L,2.0 Stars,2.5 Stars,Durable,65,55,45,45,50,50,50,35,25,V.High,2017,121
15639,CF,Yoelvis Agnelo,TOR,AA,02/04/1998,R,1.5 Stars,2.0 Stars,Normal,40,40,45,50,50,45,55,55,55,High,2020,242
13028,1B,Todd Sigl,RME,AA,02/05/1998,R,2.0 Stars,2.5 Stars,Normal,50,60,45,55,35,70,50,40,35,High,2017,35
13236,LF,Robert Rodriguez,TOK,AAA,02/05/1998,L,1.5 Stars,2.5 Stars,Normal,55,65,60,50,45,75,65,50,40,High,2017,9
13908,RF,GIL RYALL,SMT,MLB,02/07/1998,R,2.0 Stars,4.0 Stars,Fragile,75,70,55,55,55,60,55,40,30,V.High,2016,30
13062,CF,Daniel Bracamonte,GAL,AA,02/11/1998,R,1.5 Stars,3.0 Stars,Normal,65,60,60,55,50,55,45,35,35,High,2020,193
13628,LF,Clyde McKenzie,STU,AA,02/12/1998,L,2.0 Stars,2.5 Stars,Normal,50,50,55,50,45,55,65,65,60,V.High,0,0
15020,LF,Jason Sloan,-,-,02/14/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,40,30,45,50,30,30,35,V.High,0,0
13597,3B,Hakaru Shimizu,VAN,AA,02/15/1998,R,1.5 Stars,2.5 Stars,Normal,55,55,50,55,45,55,40,20,20,V.High,0,0
14183,RF,Fernan Nbrega,TOK,A,02/15/1998,L,1.5 Stars,2.0 Stars,Durable,45,45,45,50,35,50,40,45,50,High,0,0
13053,1B,Adam Leighton,-,-,02/16/1998,S,2.0 Stars,2.5 Stars,Durable,50,55,50,55,40,55,25,25,25,V.High,2017,189
13636,1B,Alex Valdes,STU,AA,02/18/1998,L,1.5 Stars,2.5 Stars,Normal,50,55,50,50,50,65,45,50,55,High,0,0
12247,2B,JUAN MARTINEZ,-,-,02/18/1998,R,1.5 Stars,1.5 Stars,Normal,55,45,45,40,30,35,65,60,60,V.High,2016,104
13427,CF,Ross McEvoy,SMT,AAA,02/20/1998,S,2.0 Stars,3.0 Stars,Normal,50,55,60,55,55,65,70,60,60,V.High,0,0
13439,SP,Willie Gonzalez,TOK,AA,02/20/1998,R,1.5 Stars,1.5 Stars,Normal,45,45,35,30,35,45,20,25,20,High,0,0
13740,RF,Tristan Aldridge,SMT,AA,02/20/1998,L,1.5 Stars,2.0 Stars,Normal,50,50,45,55,45,45,50,45,50,V.High,0,0
13509,1B,Ricardo Rosario,LDN,A,02/21/1998,R,1.5 Stars,2.5 Stars,Normal,50,45,55,70,45,40,25,30,35,High,0,0
13537,SS,Svetozar Rankovic,STU,A,02/26/1998,R,1.5 Stars,2.0 Stars,Normal,45,45,35,45,40,50,50,45,50,High,0,0
13016,3B,Takuyuki Tanaka,-,-,02/28/1998,S,1.5 Stars,2.0 Stars,Normal,45,55,50,35,35,65,35,30,30,V.High,2017,103
12899,CF,Milutin Peric,CLE,AA,03/01/1998,L,2.0 Stars,2.5 Stars,Normal,55,60,50,50,50,70,60,50,45,V.High,2017,143
13072,2B,Jushiro Kobayashi,RME,AA,03/01/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,45,30,35,55,50,60,55,High,2017,162
13155,LF,Joe Cornell,LDN,A,03/02/1998,R,2.0 Stars,2.0 Stars,Normal,55,50,40,45,40,45,60,40,25,High,0,0
13092,RF,Roberto Rosal,TOK,AAA,03/03/1998,L,1.5 Stars,2.5 Stars,Normal,55,55,45,55,45,50,35,40,40,High,2017,91
13065,C,Seung-cheol Kim,-,-,03/04/1998,R,1.0 Stars,2.0 Stars,Normal,50,50,40,50,40,45,30,30,25,V.High,0,0
13254,1B,Gustavo DeNiro,-,-,03/08/1998,R,1.5 Stars,2.0 Stars,Normal,50,55,45,45,50,55,30,25,25,V.High,2020,215
13348,LF,Ethan Van buizen,CUR,AA,03/09/1998,R,1.5 Stars,3.5 Stars,Normal,70,65,55,60,50,55,65,60,55,V.High,2019,217
13377,SS,Boris Nikezic,NKO,AA,03/09/1998,R,2.0 Stars,2.5 Stars,Durable,50,55,50,50,35,60,65,50,65,V.High,2018,35
14103,SS,Allen Longley,SMT,AA,03/10/1998,R,1.5 Stars,2.0 Stars,Normal,55,45,50,50,50,35,45,45,45,V.High,0,0
12431,SS,SOO LEE,SMT,A,03/12/1998,L,1.5 Stars,2.0 Stars,Normal,45,55,45,30,45,75,45,40,25,Low,2017,87
13287,C,John Benoit,SMT,AA,03/12/1998,R,2.0 Stars,2.5 Stars,Durable,50,50,50,55,45,50,30,30,30,High,2017,21
13674,CF,Du-sung Kim,CUR,AA,03/13/1998,L,1.5 Stars,2.0 Stars,Normal,45,50,45,45,35,55,60,50,55,High,0,0
13981,1B,Carlos Tapia,-,-,03/14/1998,R,1.5 Stars,2.0 Stars,Durable,55,50,45,55,40,45,35,35,35,Avg,0,0
13458,SS,Dave Hoy,TOK,AA,03/14/1998,R,1.0 Stars,1.5 Stars,Normal,45,45,40,25,40,45,65,50,45,High,0,0
13346,1B,Carlos Munoz,AMS,A,03/16/1998,R,1.5 Stars,2.5 Stars,Normal,55,50,50,55,40,50,30,25,25,Avg,2018,149
13447,2B,Hwan-hee Kim,LDN,A,03/16/1998,R,2.0 Stars,2.0 Stars,Fragile,55,55,70,45,35,55,60,70,55,High,0,0
13663,1B,Carlos Laureano,-,-,03/18/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,35,40,30,55,30,20,20,V.High,0,0
14999,C,Johão Montez,LON,A,03/20/1998,R,1.5 Stars,2.5 Stars,Durable,70,75,45,25,45,75,40,40,30,V.High,2020,61
12396,2B,OSCAR HERNANDEZ,SMT,MLB,03/20/1998,R,2.0 Stars,2.5 Stars,Normal,50,60,50,50,40,75,35,40,35,High,2016,91
15607,C,John Dierkes,DUB,A,03/21/1998,R,1.5 Stars,2.0 Stars,Normal,50,40,40,60,45,30,25,25,25,V.High,2020,101
13650,LF,Zivota Vasiljevic,TOK,AAA,03/22/1998,R,2.5 Stars,2.5 Stars,Normal,65,70,50,25,45,65,80,80,80,V.High,0,0
14398,3B,Willie Valle,STU,AA,03/22/1998,R,2.0 Stars,2.5 Stars,Normal,55,50,50,50,50,50,50,50,45,V.High,2017,140
15616,RF,Derek Smith,HAV,AA,03/22/1998,L,1.5 Stars,2.5 Stars,Normal,60,65,70,40,40,60,65,50,60,V.High,2020,37
14003,2B,Tomehiro Chianca,GAL,AA,03/22/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,45,30,45,55,65,50,50,V.High,0,0
13424,3B,Jou Sugano,AMS,A,03/23/1998,R,1.5 Stars,3.5 Stars,Durable,70,70,55,45,55,65,45,40,45,High,0,0
14336,CF,Johan Calafate,-,-,03/26/1998,R,1.5 Stars,1.5 Stars,Normal,40,45,40,40,30,50,70,65,60,Avg,0,0
13660,2B,Jean Verheggen,LON,AA,03/31/1998,R,1.5 Stars,2.5 Stars,Durable,50,55,50,60,50,55,40,25,20,High,0,0
13373,C,Pasqualino Pacelli,LAP,AAA,03/31/1998,S,2.0 Stars,2.5 Stars,Normal,55,55,45,55,50,55,25,45,45,High,2018,40
13622,2B,Steve Allen,TOR,AA,04/01/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,45,50,35,55,30,40,45,High,0,0
13091,C,Solo Sikoa,AMS,AAA,04/02/1998,R,2.5 Stars,4.0 Stars,Normal,75,70,50,50,45,65,30,25,20,V.High,2017,108
13598,C,Jose Saavedra,-,-,04/03/1998,L,1.5 Stars,2.0 Stars,Normal,45,45,40,50,45,45,20,20,20,V.High,0,0
13594,2B,Mario Cornejo,-,-,04/03/1998,R,1.5 Stars,2.0 Stars,Normal,40,45,40,55,40,50,45,35,30,High,0,0
13652,1B,Carlos Santana,-,-,04/04/1998,L,1.0 Stars,2.0 Stars,Normal,45,45,30,45,30,50,25,25,25,V.High,0,0
13337,RF,Nick Malak,VAN,A,04/04/1998,R,1.5 Stars,2.0 Stars,Normal,55,50,55,50,35,45,60,40,35,High,2021,193
13316,C,Hajime Inouye,-,-,04/05/1998,R,1.0 Stars,2.0 Stars,Normal,45,45,40,45,30,50,25,25,35,V.High,2018,231
13669,LF,Sibrand Rondeel,-,-,04/07/1998,R,1.5 Stars,2.0 Stars,Normal,40,45,50,45,30,50,60,55,50,High,0,0
13769,3B,Slobodan Zebic,ADE,A,04/08/1998,R,1.5 Stars,2.0 Stars,Normal,50,50,45,50,35,50,50,45,50,V.High,0,0
13672,C,Russ Ashcroft,LAP,AA,04/08/1998,R,1.5 Stars,2.0 Stars,Durable,45,45,40,45,45,45,25,20,25,Low,0,0
13366,1B,Tony Hernandez,-,-,04/09/1998,L,1.5 Stars,2.0 Stars,Durable,55,50,45,45,35,50,65,70,60,V.High,2019,193
16206,SS,Rick Fortune,CUR,A,04/09/1998,R,1.5 Stars,2.0 Stars,Normal,50,40,45,55,40,30,40,30,30,High,2020,90
13459,3B,Beau Dhu,CUR,A,04/10/1998,R,1.5 Stars,2.0 Stars,Normal,55,55,50,35,35,55,65,65,60,Low,0,0
12895,C,Jung-hwan Nam,GAL,A,04/11/1998,R,1.5 Stars,2.0 Stars,Durable,45,50,40,45,40,50,30,20,25,Low,2017,119
12902,1B,Frazer Byrne,HAV,AAA,04/12/1998,R,2.0 Stars,2.5 Stars,Normal,50,50,45,55,40,50,75,55,55,V.High,2017,136
13559,1B,Harry Wagner,-,-,04/13/1998,R,1.5 Stars,2.0 Stars,Normal,50,55,40,35,45,60,35,45,50,V.High,0,0
13933,1B,Jay Thacker,LON,A,04/15/1998,L,1.5 Stars,2.0 Stars,Durable,50,65,45,40,45,80,25,20,20,V.High,2017,81
13734,CF,Kean Butler,TOR,AA,04/15/1998,R,1.5 Stars,1.5 Stars,Durable,40,40,30,30,40,40,35,25,20,High,0,0
13657,2B,Brian Humby,VAN,AAA,04/16/1998,R,2.0 Stars,3.0 Stars,Normal,60,70,80,40,45,75,80,70,65,V.High,0,0
13555,SS,Alan Tunstall,TOK,A,04/18/1998,R,1.5 Stars,1.5 Stars,Normal,35,45,45,25,40,50,55,30,25,V.High,0,0
