ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
13633,1B,Gastone Palermo,12/25/1997,2.0 Stars,2.5 Stars,Normal,55,55,45,50,45,55,35,High
17625,CF,Stanislav Panic,04/16/2006,1.0 Stars,2.5 Stars,Normal,50,65,60,40,45,80,45,Avg
12336,1B,JON PAREDES,02/01/1997,1.5 Stars,2.5 Stars,Durable,40,50,50,55,50,65,25,Avg
17563,3B,Deuk-jin Park,11/16/1999,2.0 Stars,2.5 Stars,Durable,50,55,50,45,50,70,40,Avg
9314,1B,Jin-ho Park,11/29/1989,2.5 Stars,2.5 Stars,Normal,50,50,40,50,50,50,30,V.High
12822,C,Nam-joon Park,09/02/1997,2.0 Stars,2.5 Stars,Normal,55,55,40,45,35,55,20,V.High
15704,C,Seong-soo Park,10/30/2002,1.0 Stars,2.5 Stars,Durable,50,45,45,65,55,35,30,High
11024,LF,JASON PARKER,08/11/1996,2.0 Stars,2.5 Stars,Normal,60,60,50,40,60,55,35,V.High
15049,2B,Quincy Parmar,08/05/2001,1.0 Stars,2.5 Stars,Normal,50,55,45,50,45,55,30,High
17047,CF,Raul Parra,04/18/2003,1.0 Stars,2.5 Stars,Normal,50,50,50,55,45,50,45,High
13632,LF,Charley Parson,08/02/1998,2.0 Stars,2.5 Stars,Normal,55,55,55,65,45,55,45,V.High
12449,RF,SAM PATERNOSTER,03/29/1997,2.5 Stars,2.5 Stars,Durable,50,55,55,50,40,65,65,V.High
16232,CF,Chad Patterson,03/16/1999,2.0 Stars,2.5 Stars,Normal,55,60,80,50,55,60,55,High
17446,C,Larry Pearce,05/01/2004,1.0 Stars,2.5 Stars,Normal,50,55,60,50,50,60,45,Low
12951,SS,EDGAR PENA,05/05/1998,2.0 Stars,2.5 Stars,Normal,55,50,45,45,40,50,65,High
17424,1B,Romuald Pensotti,03/18/2004,1.0 Stars,2.5 Stars,Durable,50,50,50,55,50,55,35,Avg
15603,2B,Guibert Penucci,08/07/1997,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,55,35,High
17771,2B,Danny Perez,03/30/2006,1.0 Stars,2.5 Stars,Normal,60,60,55,45,45,65,50,Avg
10135,RF,Felix Perez,09/03/1993,2.5 Stars,2.5 Stars,Fragile,50,65,55,40,55,80,60,High
14570,SS,Freddy Perez,08/28/2000,1.0 Stars,2.5 Stars,Normal,55,55,45,55,40,55,60,V.High
12899,CF,Milutin Peric,03/01/1998,2.0 Stars,2.5 Stars,Normal,55,60,50,50,50,70,60,High
16997,RF,Jasa Pesa,12/26/2004,1.0 Stars,2.5 Stars,Normal,55,45,60,70,55,40,30,High
16077,2B,Gwenael Philippon,12/16/2001,1.0 Stars,2.5 Stars,Durable,55,70,50,40,40,75,40,Avg
11261,LF,Jerry Pickett,07/15/1995,2.5 Stars,2.5 Stars,Normal,60,55,55,45,45,50,70,V.High
17749,1B,Jose Piedrahita,02/07/2006,1.0 Stars,2.5 Stars,Durable,50,55,45,55,45,55,20,Avg
13875,CF,Mike Pierson,05/25/1999,1.5 Stars,2.5 Stars,Normal,55,50,65,65,45,50,45,High
16069,CF,Heliodoro Pina,08/21/2002,1.0 Stars,2.5 Stars,Normal,55,55,75,40,50,55,65,Low
10490,CF,Dave Pineda,07/21/1993,2.5 Stars,2.5 Stars,Fragile,50,50,55,50,45,50,65,V.High
13626,LF,Jerry Pineda,06/28/1998,1.5 Stars,2.5 Stars,Normal,70,60,50,55,40,55,35,High
17480,RF,Vanni Pizzonia,02/25/2003,1.5 Stars,2.5 Stars,Normal,50,50,80,50,45,60,50,Avg
11568,1B,GEORGE PLEDGER,08/28/1996,2.5 Stars,2.5 Stars,Normal,45,50,55,45,40,65,70,V.High
14788,LF,Amdre Porteiro,08/09/1999,1.5 Stars,2.5 Stars,Normal,50,55,45,55,45,65,40,V.High
16789,2B,Djordje Prpos,03/24/2003,1.0 Stars,2.5 Stars,Durable,50,50,80,55,50,55,60,Avg
12442,RF,HUBERT PSAQUALE,10/02/1997,2.0 Stars,2.5 Stars,Normal,50,55,50,55,50,65,45,V.High
16236,2B,Trevor Quero,05/17/2002,1.0 Stars,2.5 Stars,Normal,50,60,60,45,60,70,40,V.High
15127,C,Ubaida Qutaybah,09/29/2002,1.5 Stars,2.5 Stars,Normal,55,55,50,55,45,55,30,High
17283,RF,Butrus Rabi,09/12/2003,1.0 Stars,2.5 Stars,Normal,50,50,80,50,55,55,65,High
12496,C,Jasa Radanovic,02/08/1996,2.5 Stars,2.5 Stars,Fragile,50,50,45,50,35,50,35,High
11293,1B,Eddie Radford,01/28/1995,2.5 Stars,2.5 Stars,Normal,50,60,45,40,70,75,25,High
13018,1B,Hussein Rafi,03/02/1999,2.0 Stars,2.5 Stars,Normal,60,70,45,45,50,70,30,V.High
10756,C,MATT RAINS,02/05/1988,2.5 Stars,2.5 Stars,Normal,40,40,45,45,65,40,40,High
9865,1B,Ramon Ramirez,10/22/1991,2.5 Stars,2.5 Stars,Normal,55,50,50,50,80,45,25,V.High
8360,DH,Matt Randels,03/19/1988,2.5 Stars,2.5 Stars,Normal,50,45,50,55,70,45,25,V.High
12808,C,Dobrica Rankovic,03/15/1996,2.0 Stars,2.5 Stars,Durable,50,50,45,50,45,55,40,High
15112,2B,Gordon Rayner,10/11/2001,1.5 Stars,2.5 Stars,Normal,55,55,55,55,50,50,45,High
17773,2B,Gareth Reddick,04/12/2005,1.0 Stars,2.5 Stars,Normal,60,60,65,50,50,55,45,Avg
13100,CF,Harold Rees,02/14/1999,2.0 Stars,2.5 Stars,Normal,55,55,60,55,50,55,70,High
12765,C,Edite Resende,04/08/1997,2.0 Stars,2.5 Stars,Normal,50,50,50,55,45,50,20,High
15419,2B,Miguel Reyes,11/18/2000,1.5 Stars,2.5 Stars,Normal,55,55,50,60,45,50,45,High
12920,1B,JON REYNOLDS,02/13/1996,1.5 Stars,2.5 Stars,Normal,60,65,40,40,55,60,40,Avg
16697,C,Humberto Ricacho,01/27/2003,1.0 Stars,2.5 Stars,Normal,50,45,50,60,75,45,30,Avg
13888,2B,Brahim Richard,05/27/1999,2.0 Stars,2.5 Stars,Normal,75,50,50,70,45,35,65,V.High
12615,1B,Terence Richard,09/25/1996,1.5 Stars,2.5 Stars,Normal,65,60,45,35,35,50,65,V.High
13895,C,David Richards,02/17/2000,1.0 Stars,2.5 Stars,Normal,50,50,45,55,40,55,25,High
11728,LF,FRED RICHARDSON,11/25/1995,2.5 Stars,2.5 Stars,Normal,60,60,50,50,45,60,55,V.High
10992,1B,TIM RICHTER,01/14/1996,2.5 Stars,2.5 Stars,Durable,50,45,50,65,65,45,25,V.High
10105,3B,Mark Rickens,06/08/1992,2.5 Stars,2.5 Stars,Normal,50,55,55,55,45,55,20,V.High
17467,SS,Edwin Rico,09/13/2004,1.0 Stars,2.5 Stars,Normal,50,55,70,50,60,55,50,Avg
12378,SS,YASIN RIDA,07/18/1998,1.5 Stars,2.5 Stars,Normal,60,55,50,55,40,50,45,V.High
16201,C,Jose Riera,11/04/1998,2.0 Stars,2.5 Stars,Normal,50,40,50,65,50,25,60,V.High
16307,1B,Tommy Riggle,07/21/2003,1.0 Stars,2.5 Stars,Durable,50,50,50,55,40,55,20,High
12274,C,MIGUEL RIOS,10/05/1991,2.5 Stars,2.5 Stars,Normal,45,45,45,45,50,45,25,High
10364,C,Steve Ritchotte,12/15/1993,2.5 Stars,2.5 Stars,Normal,45,45,40,50,45,50,25,High
11341,1B,Damian Rivera,05/27/1990,2.5 Stars,2.5 Stars,Normal,45,45,50,55,50,50,25,V.High
10544,1B,Joel Rivera,01/12/1993,2.5 Stars,2.5 Stars,Normal,65,50,50,60,50,45,30,V.High
13263,LF,Alan Robertson,03/12/1997,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,55,20,High
13582,3B,Alex Rodriguez,07/18/1998,1.5 Stars,2.5 Stars,Normal,45,55,75,45,50,75,70,High
11836,RF,Jose Rodriguez,05/31/1995,2.0 Stars,2.5 Stars,Normal,55,50,45,60,45,50,45,High
11213,LF,Jose Rodriguez,12/06/1994,2.5 Stars,2.5 Stars,Durable,55,60,45,50,40,60,45,V.High
16338,SS,Juan Rodriguez,12/20/2003,1.0 Stars,2.5 Stars,Normal,50,50,55,60,50,45,55,High
11011,RF,Juan Rodriguez,08/10/1995,2.0 Stars,2.5 Stars,Durable,50,55,50,50,45,65,40,High
15405,CF,Luis Rodriguez,02/24/2001,1.5 Stars,2.5 Stars,Normal,50,55,55,55,50,65,45,High
10129,SS,Ricardo Rodriguez,01/14/1993,2.5 Stars,2.5 Stars,Normal,50,50,50,50,35,55,55,V.High
13236,LF,Robert Rodriguez,02/05/1998,1.5 Stars,2.5 Stars,Normal,55,65,60,50,45,75,65,High
8096,1B,Roberto Rodriguez,12/17/1986,2.5 Stars,2.5 Stars,Normal,45,45,50,40,80,45,45,V.High
13045,CF,Curtis Rolfe,08/23/1998,1.5 Stars,2.5 Stars,Normal,60,55,50,50,45,50,50,High
14838,3B,Steven Rollet,09/08/2000,1.5 Stars,2.5 Stars,Normal,60,50,40,55,45,45,35,High
13647,3B,Terry Romanov,03/08/1997,2.0 Stars,2.5 Stars,Normal,55,55,45,50,50,50,40,High
14821,1B,Ingo Rombouts,07/18/1999,1.5 Stars,2.5 Stars,Normal,55,55,50,55,50,60,25,V.High
17431,C,Ivan Romero,05/10/2004,1.0 Stars,2.5 Stars,Normal,55,70,50,45,40,80,30,Avg
9420,RF,Oscar Romero,11/13/1990,2.5 Stars,2.5 Stars,Wrecked,50,50,50,50,50,50,20,V.High
17464,C,Tony Romero,02/07/2004,1.0 Stars,2.5 Stars,Normal,55,55,50,40,50,60,25,Avg
17493,3B,Maik Rooijackers,07/01/2004,1.0 Stars,2.5 Stars,Durable,50,55,50,50,50,55,35,Low
13092,RF,Roberto Rosal,03/03/1998,1.5 Stars,2.5 Stars,Normal,55,55,45,55,45,50,35,High
13509,1B,Ricardo Rosario,02/21/1998,1.5 Stars,2.5 Stars,Normal,50,45,55,70,45,40,25,High
17761,SS,Darryl Rowsell,05/05/2005,1.0 Stars,2.5 Stars,Normal,55,45,50,70,55,35,35,Avg
14075,1B,Joe Rowsell,04/26/1999,1.5 Stars,2.5 Stars,Normal,50,60,55,35,70,75,50,High
15050,LF,Cesar Ruiz,07/01/2001,1.5 Stars,2.5 Stars,Normal,55,55,50,50,45,60,65,High
12630,3B,Victor Ruiz,08/10/1996,2.0 Stars,2.5 Stars,Normal,45,50,40,55,50,65,45,High
16800,1B,Dennis Russell,04/07/2003,1.5 Stars,2.5 Stars,Normal,50,55,45,55,40,65,20,V.High
9673,3B,BOB SACAMANO,05/15/1990,2.5 Stars,2.5 Stars,Fragile,50,50,45,50,50,55,40,High
10802,2B,Nick Sadowsky,11/21/1989,2.5 Stars,2.5 Stars,Iron Man,50,50,50,45,50,55,35,High
12371,LF,DOBRICA SAINOVIC,10/22/1997,2.0 Stars,2.5 Stars,Normal,50,50,55,50,45,55,70,High
12104,RF,Takane Sakamoto,12/04/1995,2.0 Stars,2.5 Stars,Normal,60,60,50,50,45,55,45,High
11686,C,LUIS SALAZAR,04/03/1994,2.5 Stars,2.5 Stars,Normal,50,45,45,60,45,45,20,High
15497,3B,Johnny Salinas,07/01/2000,1.5 Stars,2.5 Stars,Normal,55,55,45,50,45,55,50,High
14988,CF,Victor San Miguel,11/05/2000,1.5 Stars,2.5 Stars,Normal,65,65,50,50,40,65,35,High
17340,C,Leo Sanchez,11/07/2003,1.0 Stars,2.5 Stars,Normal,55,55,40,50,40,55,25,Low
17519,CF,Mario Sanchez,04/07/2004,1.0 Stars,2.5 Stars,Normal,60,70,50,40,50,70,70,Avg
10448,LF,Willie Sanchez,01/02/1994,2.5 Stars,2.5 Stars,Durable,55,55,60,45,50,55,65,V.High
17025,2B,Kyle Sanders,08/20/2004,1.0 Stars,2.5 Stars,Normal,50,55,50,55,45,75,45,Avg
15519,LF,Dylan Sanderson,02/19/2003,1.0 Stars,2.5 Stars,Normal,70,75,50,40,35,70,45,High
15447,C,Bobby Santiago,05/09/2001,1.0 Stars,2.5 Stars,Normal,55,55,45,55,45,50,25,Low
12787,2B,Alberto Santos,04/23/1997,2.0 Stars,2.5 Stars,Normal,45,55,45,60,45,65,40,V.High
13136,LF,Antonio Santos,08/23/1997,2.0 Stars,2.5 Stars,Durable,50,50,45,55,50,50,55,High
14501,C,Dave Santos,01/02/2001,1.5 Stars,2.5 Stars,Normal,50,45,50,70,45,45,40,V.High
17308,CF,Ikumasa Sato,06/05/2004,1.0 Stars,2.5 Stars,Normal,50,55,55,55,40,55,45,High
14273,3B,Kenshiro Sato,06/22/1999,2.0 Stars,2.5 Stars,Normal,55,50,55,55,45,50,50,High
16533,2B,Pat Scarlett,04/30/2003,1.0 Stars,2.5 Stars,Normal,50,60,60,50,45,70,60,High
15791,CF,Baldassare Schettina,01/16/1999,2.0 Stars,2.5 Stars,Normal,50,55,80,45,45,60,70,High
7654,1B,Zane Schick,12/13/1986,2.5 Stars,2.5 Stars,Normal,50,50,50,50,50,50,30,V.High
17131,CF,Rody Schillings,08/06/2004,1.0 Stars,2.5 Stars,Normal,55,65,55,40,40,70,45,High
15025,C,Drees Schiphorst,08/06/2000,1.0 Stars,2.5 Stars,Normal,45,45,40,60,50,45,20,High
8350,LF,Chris Schmucker,09/12/1988,2.5 Stars,2.5 Stars,Normal,50,50,50,50,45,45,55,High
14860,RF,Eric Schneider,06/19/2000,1.5 Stars,2.5 Stars,Durable,50,50,55,55,45,55,65,High
15123,C,Dave Schult,09/01/2001,1.0 Stars,2.5 Stars,Normal,55,60,45,50,45,60,20,Avg
12286,2B,Luke Scott,10/09/1992,2.5 Stars,2.5 Stars,Normal,50,50,50,40,40,50,60,High
13807,2B,Jim Sellick,05/25/1998,2.0 Stars,2.5 Stars,Normal,60,65,50,35,55,65,65,High
13605,RF,Quentin Seneca,05/18/1998,1.5 Stars,2.5 Stars,Durable,50,45,50,75,45,35,50,High
15802,C,Marcel Settignano,12/19/1997,2.0 Stars,2.5 Stars,Normal,50,50,40,50,50,55,20,High
13597,3B,Hakaru Shimizu,02/15/1998,1.5 Stars,2.5 Stars,Normal,55,55,50,55,40,55,40,High
12351,SS,Naofumi Shimizu,12/21/1992,2.5 Stars,2.5 Stars,Normal,45,50,50,35,40,55,65,V.High
15879,LF,Bong-hwan Shin,11/16/2002,1.0 Stars,2.5 Stars,Normal,55,55,50,55,55,55,50,V.High
17169,3B,Jeff Shiver,01/13/2005,1.0 Stars,2.5 Stars,Durable,55,55,50,50,55,55,45,Avg
13028,1B,Todd Sigl,02/05/1998,2.0 Stars,2.5 Stars,Normal,50,60,45,55,35,70,50,High
17173,CF,Willie Silva,10/15/2004,1.0 Stars,2.5 Stars,Normal,55,60,80,55,40,65,60,Avg
12087,2B,Slavko Simovic,03/21/1996,2.0 Stars,2.5 Stars,Normal,65,50,50,50,45,35,55,High
13060,CF,Gary Simpson,07/25/1998,1.5 Stars,2.5 Stars,Normal,55,55,55,55,40,55,70,High
11630,C,GUS SINSKI,08/10/1996,2.5 Stars,2.5 Stars,Normal,55,50,60,50,50,45,30,High
15841,C,Lawrence Slade,11/24/2002,1.0 Stars,2.5 Stars,Normal,45,50,50,55,45,55,20,High
13282,RF,Tyrese Smiley,12/11/1997,1.5 Stars,2.5 Stars,Normal,60,55,50,50,45,50,50,High
10176,1B,Bengie Smith,03/19/1993,2.5 Stars,2.5 Stars,Normal,50,50,50,50,50,50,35,V.High
15616,RF,Derek Smith,03/22/1998,1.5 Stars,2.5 Stars,Normal,60,65,70,40,40,60,65,High
15635,C,Mike Smith,05/13/1998,2.0 Stars,2.5 Stars,Normal,55,50,55,55,50,50,25,V.High
16851,CF,Tim Smith,07/22/2003,1.0 Stars,2.5 Stars,Normal,50,60,60,45,50,70,55,Low
15111,RF,Abel Snijders,07/13/2002,1.0 Stars,2.5 Stars,Normal,55,60,50,55,45,60,40,V.High
16791,RF,Jose Solis,03/03/2003,1.0 Stars,2.5 Stars,Normal,55,45,50,70,50,35,40,High
11624,1B,Omar Solis,08/01/1996,2.5 Stars,2.5 Stars,Fragile,55,50,50,65,45,45,35,High
8763,LF,JOHN SOUDER,08/11/1990,2.5 Stars,2.5 Stars,Iron Man,45,50,55,35,40,50,75,High
13358,2B,Lou Spencer,10/19/1998,1.5 Stars,2.5 Stars,Normal,50,55,40,55,40,75,35,High
10718,1B,Cobus Spierenburg,05/16/1994,2.0 Stars,2.5 Stars,Normal,55,50,50,60,55,50,70,V.High
12631,SS,Cam Spooner,06/27/1997,2.0 Stars,2.5 Stars,Normal,50,55,50,45,35,60,45,High
16663,RF,Lars Stam,12/30/2002,1.0 Stars,2.5 Stars,Normal,50,45,45,60,75,35,30,Low
12811,1B,Dean Starratt,08/29/1997,2.0 Stars,2.5 Stars,Normal,50,50,50,75,40,50,20,High
9102,1B,ROBBIE STEARNS,02/19/1990,2.5 Stars,2.5 Stars,Normal,55,50,70,35,70,50,65,V.High
12022,2B,Sinclair Stoker,09/01/1995,2.0 Stars,2.5 Stars,Normal,80,70,50,50,40,55,40,High
15434,CF,Joost Streefkerk,06/02/2001,1.0 Stars,2.5 Stars,Normal,50,55,45,55,40,65,45,Low
16553,1B,Yancey Strickland,03/16/2003,1.5 Stars,2.5 Stars,Durable,60,60,60,50,45,60,35,High
11534,LF,MILOVAN SUBASIC,01/18/1996,2.5 Stars,2.5 Stars,Normal,50,50,50,45,40,50,55,High
11582,C,GUI-FAN SUI,05/22/1996,2.0 Stars,2.5 Stars,Normal,55,55,45,45,45,55,40,High
14156,1B,Na'il Suoud,09/04/1998,1.5 Stars,2.5 Stars,Normal,60,55,45,50,40,55,35,High
16271,SS,Sueo Suzuki,03/20/2003,1.0 Stars,2.5 Stars,Normal,50,55,50,50,50,55,45,High
13631,SS,Dositej Svetozar,02/07/1997,2.0 Stars,2.5 Stars,Fragile,50,50,50,50,45,45,45,V.High
16250,CF,Randy Swerdlove,02/26/2003,1.0 Stars,2.5 Stars,Durable,55,50,60,55,50,50,50,High
16957,C,George Swyers,01/31/2005,1.0 Stars,2.5 Stars,Normal,50,40,45,70,60,30,20,High
12818,2B,Alan Talbot,08/16/1996,2.5 Stars,2.5 Stars,Normal,55,55,50,45,45,55,70,High
15083,RF,Reese Talbot,05/11/2001,1.0 Stars,2.5 Stars,Normal,55,55,40,50,45,50,30,V.High
9318,RF,Kiyotoshi Tani,03/23/1990,2.5 Stars,2.5 Stars,Iron Man,45,50,50,45,55,55,45,V.High
11000,C,OSCAR TAPIA,05/14/1996,2.0 Stars,2.5 Stars,Normal,40,45,35,60,50,50,25,High
16527,RF,Scott Tarver,06/24/2002,1.5 Stars,2.5 Stars,Durable,50,45,50,75,55,35,45,V.High
14830,SS,Aiden Taylor,04/24/2000,1.5 Stars,2.5 Stars,Normal,55,60,50,50,50,65,60,V.High
16099,SS,Darren Taylor,10/15/2002,1.5 Stars,2.5 Stars,Normal,50,60,65,45,40,75,55,High
12813,LF,Josh Taylor,10/31/1996,1.5 Stars,2.5 Stars,Normal,65,65,45,40,45,55,65,High
14817,SS,Djoka Telacevic,05/16/1999,1.5 Stars,2.5 Stars,Normal,50,55,50,55,45,55,35,High
15860,C,Jorge Tellez,12/17/2002,1.0 Stars,2.5 Stars,Normal,55,55,45,50,60,55,25,High
15379,1B,Steef ten Brinke,10/26/2000,1.5 Stars,2.5 Stars,Normal,55,55,50,55,45,55,35,High
17705,C,Gabel ten Tije,05/26/2000,1.5 Stars,2.5 Stars,Normal,45,50,50,55,50,50,40,Avg
16034,CF,Glen Thatcher,01/15/2001,1.0 Stars,2.5 Stars,Normal,55,65,50,45,50,65,60,High
15669,RF,Trent Thompson,04/11/2002,1.0 Stars,2.5 Stars,Normal,50,60,45,45,50,65,40,High
9986,LF,ALEC TIRADO,03/07/1990,2.5 Stars,2.5 Stars,Iron Man,50,50,55,55,50,50,35,V.High
16524,SS,Toshoku Toda,04/09/2002,1.0 Stars,2.5 Stars,Durable,50,55,70,45,50,65,60,High
13308,RF,Zach Toohey,08/30/1998,1.5 Stars,2.5 Stars,Normal,45,50,55,60,40,60,55,High
13179,SS,JAY TOOMEY,05/29/1996,2.0 Stars,2.5 Stars,Normal,50,55,60,55,45,55,60,V.High
13296,3B,Matt Topczewski,04/17/1994,2.0 Stars,2.5 Stars,Normal,70,75,45,35,45,75,30,V.High
11030,2B,JORGE TORRES,09/29/1995,2.5 Stars,2.5 Stars,Normal,50,55,40,25,50,65,35,V.High
12269,C,JOSE TORRES,04/12/1992,2.5 Stars,2.5 Stars,Normal,45,45,45,50,50,45,35,V.High
15396,2B,Ricky Torres,05/18/2000,1.5 Stars,2.5 Stars,Normal,50,55,50,50,45,55,45,Avg
16846,RF,Caseareo Torricelli,01/04/2003,1.0 Stars,2.5 Stars,Normal,50,55,80,45,45,60,55,Low
10866,LF,George Toth,11/04/1993,2.0 Stars,2.5 Stars,Normal,45,45,50,55,65,50,40,V.High
16952,RF,Alfredo Tovar,10/27/2004,1.0 Stars,2.5 Stars,Normal,45,50,70,55,60,50,40,High
17421,1B,Nestor Treixo,01/31/2004,1.0 Stars,2.5 Stars,Normal,50,40,45,65,65,30,20,Low
10954,1B,DANNY TREJO,08/31/1995,2.5 Stars,2.5 Stars,Normal,55,55,55,50,40,55,30,High
15773,CF,Nathan Trew,05/08/2001,1.5 Stars,2.5 Stars,Normal,55,60,60,50,55,60,55,V.High
17020,LF,Remi Trillo,05/29/2004,1.0 Stars,2.5 Stars,Normal,55,60,50,50,45,60,30,High
12154,LF,Yasuhiro Tsuji,11/04/1995,1.5 Stars,2.5 Stars,Normal,50,50,45,60,45,50,55,High
12757,RF,Velimir Tukovic,08/28/1997,2.5 Stars,2.5 Stars,Fragile,65,50,50,50,40,45,75,V.High
12026,2B,Miles Ubaghs,05/03/1996,1.5 Stars,2.5 Stars,Normal,55,65,45,40,55,70,55,High
15091,3B,Toshimi Uehara,08/23/2001,1.0 Stars,2.5 Stars,Normal,45,50,50,50,45,55,35,Avg
17701,LF,Edwin Ugalde,09/14/2004,1.0 Stars,2.5 Stars,Normal,55,55,55,65,45,55,30,Avg
15584,DH,Randolph Urry,01/03/1999,1.5 Stars,2.5 Stars,Durable,60,45,50,70,65,35,30,High
13636,1B,Alex Valdes,02/18/1998,1.5 Stars,2.5 Stars,Normal,50,55,50,50,50,65,45,High
15674,CF,Bryan Valdez,05/29/2002,1.0 Stars,2.5 Stars,Durable,50,65,75,50,40,75,65,High
8642,RF,Jose Valdez,08/23/1988,2.5 Stars,2.5 Stars,Normal,40,40,50,50,75,35,50,V.High
13866,C,Willie Valencia,05/11/1999,1.0 Stars,2.5 Stars,Normal,45,45,40,65,45,50,30,High
14398,3B,Willie Valle,03/22/1998,2.0 Stars,2.5 Stars,Normal,55,50,50,50,50,50,50,V.High
15575,LF,Jorge Vallejo,06/20/1998,2.0 Stars,2.5 Stars,Normal,55,50,45,50,55,50,40,High
17680,C,Carl van Aalst,01/28/2006,1.0 Stars,2.5 Stars,Normal,55,55,50,55,50,50,20,Avg
15218,LF,Philip van Baalen,11/04/2000,1.5 Stars,2.5 Stars,Normal,55,60,45,45,45,65,45,V.High
16795,1B,Gerbrand van Dam,03/29/2003,1.5 Stars,2.5 Stars,Durable,55,55,45,50,45,55,35,High
13927,CF,Jaake van de Ven,06/23/1995,2.0 Stars,2.5 Stars,Normal,55,50,70,55,35,50,70,High
15942,1B,Kenny van der Brugge,02/23/2001,1.5 Stars,2.5 Stars,Normal,60,45,50,70,45,35,30,V.High
11936,C,Neill van der Helm,07/22/1995,2.5 Stars,2.5 Stars,Normal,50,50,45,50,40,45,40,High
12638,CF,Lex van der Maas,03/22/1996,2.0 Stars,2.5 Stars,Normal,75,75,45,25,45,65,50,V.High
11233,1B,Philip van der Meulen,03/29/1995,2.0 Stars,2.5 Stars,Normal,45,50,50,60,45,60,30,V.High
14239,3B,Luther van der Steen,02/18/1999,1.5 Stars,2.5 Stars,Normal,65,55,50,50,40,50,60,High
16958,CF,Perry van der Zee,09/17/2004,1.0 Stars,2.5 Stars,Normal,50,60,45,45,50,75,45,High
15418,2B,Miquel van Doorn,10/25/2001,1.0 Stars,2.5 Stars,Fragile,50,55,55,55,45,60,45,Avg
13298,CF,Garrus van Garrus,06/23/1997,2.0 Stars,2.5 Stars,Normal,60,50,45,55,50,45,65,High
14762,LF,Ad van Rees,01/31/2000,1.5 Stars,2.5 Stars,Normal,60,45,45,50,60,30,70,V.High
12245,LF,VICTOR VAN VUGT,08/21/1997,2.0 Stars,2.5 Stars,Normal,55,55,50,55,50,60,35,V.High
10181,SS,Art Vandelay,07/16/1992,2.5 Stars,2.5 Stars,Normal,50,65,50,35,50,80,60,V.High
9530,C,ALFONSO VANEGAS,08/05/1991,2.5 Stars,2.5 Stars,Iron Man,40,50,45,50,40,55,45,V.High
12065,C,Luis Varela,06/24/1996,2.5 Stars,2.5 Stars,Normal,60,55,50,40,50,50,25,V.High
12777,LF,Bobby Vargas,08/24/1996,2.0 Stars,2.5 Stars,Durable,50,50,55,60,45,50,65,High
12809,SS,Jordan Vargas,06/23/1997,2.5 Stars,2.5 Stars,Normal,55,55,50,45,35,55,55,High
15837,C,Kenny Varner,07/14/2002,1.0 Stars,2.5 Stars,Durable,55,45,45,75,50,35,20,High
16679,3B,Ubaldo Varone,04/09/2003,1.0 Stars,2.5 Stars,Normal,55,55,50,55,40,55,30,Avg
13650,LF,Zivota Vasiljevic,03/22/1998,2.0 Stars,2.5 Stars,Normal,65,70,50,25,45,70,80,High
14349,RF,Angel Vasquez,06/22/1999,1.5 Stars,2.5 Stars,Normal,50,50,50,55,40,55,45,High
11707,SS,CARLOS VASQUEZ,10/04/1992,2.5 Stars,2.5 Stars,Normal,50,50,50,40,40,50,45,V.High
15414,C,Manny Vazquez,12/01/2000,1.5 Stars,2.5 Stars,Normal,55,55,45,50,50,55,25,Avg
14199,1B,Alex Vela,01/24/1999,1.5 Stars,2.5 Stars,Normal,55,50,45,55,45,50,45,High
11199,3B,Dave Velasquez,10/13/1995,2.5 Stars,2.5 Stars,Fragile,55,55,55,50,45,55,50,V.High
17033,LF,Cor Vels,01/11/2003,1.5 Stars,2.5 Stars,Normal,70,70,50,45,45,60,35,Low
14833,2B,Erwijn Verbeek,06/06/2000,1.5 Stars,2.5 Stars,Durable,50,55,50,50,40,60,60,High
16082,SS,Etienne Verduin,07/31/2002,1.0 Stars,2.5 Stars,Normal,50,50,55,60,45,50,40,High
13660,2B,Jean Verheggen,03/31/1998,1.5 Stars,2.5 Stars,Durable,50,55,50,60,50,55,40,High
16536,C,Pavle Veselin,07/22/2004,1.0 Stars,2.5 Stars,Durable,65,65,50,35,50,65,30,High
11021,RF,Mike Vidulich,03/06/1995,2.5 Stars,2.5 Stars,Normal,45,50,45,60,45,65,30,V.High
12379,LF,BLAKE VILLEGAS,01/24/1998,1.5 Stars,2.5 Stars,Normal,50,55,50,55,40,55,45,V.High
16566,CF,Sloan Visser,05/06/2003,1.0 Stars,2.5 Stars,Normal,55,55,50,50,55,55,45,High
12976,C,JOHNNY VOGELZANG,07/04/1997,2.0 Stars,2.5 Stars,Normal,50,60,45,50,50,70,20,Avg
17775,RF,John Vogler,02/12/2005,1.0 Stars,2.5 Stars,Normal,50,60,45,55,50,70,30,Avg
13936,SS,Tim Voirol,12/16/1999,1.5 Stars,2.5 Stars,Normal,55,55,45,55,40,55,65,High
8012,SS,DAKOTA VOORHEES,10/10/1987,2.5 Stars,2.5 Stars,Normal,30,40,40,35,50,45,35,High
15054,C,Stevan Vujica,06/10/2001,1.0 Stars,2.5 Stars,Normal,55,55,45,50,40,55,30,V.High
