ID,RL,Name,ORG,Lev,DOB,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,HSC,STU P,CON P,PBABIP P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,G/F,VT,PT,STM,Sct,SctAcc,Draft,OA Pick
15225,SP,Maimun bin Asif,SMT,A,08/12/2000,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Normal,Normal,-,40,50,40,50,45,45,35,-,40,-,-,-,-,-,-,-,NEU,92-94,Finesse,55,Jul. 31st   2021,V.High,0,0
13201,RP,HAMZAH BIN BASIL,CLE,MLB,07/13/1993,2.5 Stars,2.5 Stars,N,N,N,N,N,L,Normal,Fragile,-,45,60,50,50,-,50,-,50,50,-,-,-,-,-,-,-,EX GB,93-95,GB'er,60,Aug. 2nd   2021,V.High,2016,49
16294,SP,Fawwaz bin Butrus,-,-,09/15/2003,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,Normal,HS Senior,45,40,40,55,50,50,-,50,-,-,-,-,-,-,-,-,FB,92-94,Normal,60,Jul. 5th   2021,High,0,0
11756,SP,ZAKI BIN BUTRUS,STU,AA,08/18/1996,1.5 Stars,2.5 Stars,N,N,N,N,L,N,Normal,Normal,-,45,45,50,65,50,50,-,50,50,-,-,-,-,-,-,-,NEU,93-95,Normal,50,Jun. 22nd   2021,High,2018,201
16680,SP,Thaqib bin Da'ud,TOR,INT,07/24/2002,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,Normal,-,45,40,45,40,50,45,-,50,-,-,-,-,-,-,-,-,FB,93-95,Normal,45,Jun. 23rd   2021,Avg,0,0
12514,SP,Hanbal bin Dharr,-,-,04/19/1995,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,Normal,-,45,45,45,40,40,45,-,50,-,-,-,55,-,-,-,-,EX FB,92-94,Normal,45,Mar. 14th   2021,V.High,0,0
12688,RP,Isam bin Dharr,-,-,03/04/1997,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,Normal,-,40,35,35,40,40,30,-,-,-,-,-,-,-,-,35,-,NEU,90-92,Normal,30,Mar. 12th   2021,V.High,0,0
15272,SP,Walliyullah bin Fahd,DEN,AA,05/07/2001,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,35,40,40,45,40,35,40,35,-,-,-,-,-,-,-,-,NEU,91-93,Normal,55,Jul. 13th   2021,High,0,0
16579,SP,Seif al Din bin Fariq,CUR,INT,10/19/2002,1.0 Stars,2.0 Stars,H,H,H,N,H,N,Unknown,Normal,-,45,40,45,45,45,35,50,-,45,-,-,-,-,-,-,-,FB,89-91,Normal,50,Aug. 1st   2021,High,0,0
12703,SP,Kaden bin Faris,-,-,05/26/1997,1.5 Stars,1.5 Stars,L,N,H,N,H,N,Normal,Normal,-,45,50,40,35,45,45,-,50,45,-,-,-,-,-,-,-,FB,92-94,Normal,45,Mar. 13th   2021,V.High,0,0
17874,SP,Jawwad bin Hakem,TOK,INT,02/27/2004,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,60,30,50,50,60,60,65,80,-,-,-,-,-,-,-,-,FB,93-95,Normal,55,Jul. 21st   2021,Avg,0,0
17682,SP,Abdul-Mujib bin Hamdan,-,-,01/21/2006,1.0 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,Fragile,HS Sophomore,50,45,45,60,55,70,-,45,-,-,-,-,-,-,-,-,NEU,92-94,Normal,55,Jun. 16th   2021,Avg,0,0
17179,SP,Muhanned bin Hamid,-,-,08/11/2004,1.0 Stars,2.5 Stars,N,N,H,N,N,L,Unknown,Normal,HS Junior,50,60,50,50,65,55,-,-,55,-,-,-,-,-,70,-,NEU,95-97,Normal,55,Jul. 19th   2021,High,0,0
15958,SP,Abdul-Jabbar bin Harun,DEN,A,03/08/2001,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,45,45,35,45,50,55,-,-,-,-,-,-,-,-,40,-,NEU,91-93,Finesse,50,Jul. 7th   2021,V.High,0,0
15275,SP,Humam bin Harun,AMS,R,12/24/2000,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Normal,Durable,-,50,55,45,40,65,50,75,-,-,35,-,-,-,-,-,-,NEU,94-96,Finesse,50,Jul. 13th   2021,V.High,0,0
12716,SP,Rafi bin Hatim,LDN,AA,09/24/1997,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,45,35,40,50,50,45,-,50,50,-,-,-,-,-,-,-,GB,92-94,GB'er,30,Jul. 15th   2021,V.High,0,0
17001,CL,Riyadh bin Houd,-,-,04/22/2005,1.5 Stars,3.0 Stars,N,N,N,N,N,L,Unknown,Normal,HS Junior,80,50,50,50,80,-,80,-,-,-,-,-,-,-,-,-,NEU,98-100,Normal,35,Jun. 5th   2021,High,0,0
12054,SP,Umayr bin Houd,SMT,AA,06/16/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Outspoken,Normal,-,50,35,45,40,55,30,50,50,45,45,-,-,-,-,-,-,GB,95-97,Power,50,Aug. 8th   2021,V.High,0,0
17249,SP,Farooq bin Jalil,RME,INT,09/03/2003,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,Normal,-,45,35,45,45,50,45,-,50,-,-,-,-,-,-,-,-,NEU,94-96,Normal,40,Jun. 3rd   2021,Avg,0,0
16230,CL,Ishaq bin Jamal,GAL,AAA,03/11/1999,2.0 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,70,50,50,50,-,-,80,-,-,-,80,-,-,-,-,-,NEU,97-99,Normal,30,Aug. 21st   2021,V.High,2021,18
13737,SP,Muta bin Kamal,-,-,12/08/1998,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,40,40,40,50,-,-,-,50,-,50,-,-,-,-,-,NEU,92-94,Finesse,35,Mar. 5th   2021,V.High,0,0
12849,RP,Nuri bin Kamal,-,-,09/29/1997,1.5 Stars,1.5 Stars,N,H,L,N,N,N,Normal,Fragile,-,50,35,40,40,70,50,-,50,-,-,-,-,-,-,-,-,FB,94-96,Normal,30,Jun. 12th   2021,V.High,0,0
17506,SP,Haitham bin Karif,HAV,INT,12/07/2003,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,Normal,-,45,55,40,45,45,45,45,45,45,-,-,-,-,-,-,-,NEU,91-93,Normal,65,Apr. 21st   2021,Low,0,0
11729,RP,HUD BIN KARIF,-,-,02/14/1993,1.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,50,30,45,35,80,-,-,60,-,-,-,-,-,-,-,-,NEU,97-99,Power,25,Mar. 5th   2021,V.High,2014,190
17114,RP,Wazir bin Karif,-,-,07/05/2004,1.0 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,Normal,HS Junior,50,45,45,50,60,-,-,50,-,-,-,-,-,-,-,-,NEU,93-95,Normal,35,Jul. 11th   2021,High,0,0
14950,RP,Nazih bin Khaldun,STU,A,06/19/1999,1.5 Stars,2.0 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,40,45,40,45,45,35,-,-,-,35,-,-,-,-,-,-,NEU,92-94,Finesse,55,Jul. 1st   2021,High,0,0
16167,SP,Abdul-Majid bin Labib,DUB,A,05/21/2001,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Fragile,-,50,45,40,45,-,-,60,-,-,55,60,-,50,-,-,-,NEU,92-94,Finesse,45,Aug. 14th   2021,V.High,0,0
15452,SP,Musa bin Latif,NKO,R,05/14/2001,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Normal,Normal,-,40,45,45,50,45,45,-,-,-,35,-,-,-,-,-,-,NEU,92-94,Finesse,55,Jul. 23rd   2021,High,0,0
16179,RP,Tarik bin Latif,TOR,INT,12/21/2001,1.5 Stars,2.0 Stars,N,N,H,N,N,L,Unknown,Normal,-,50,50,45,50,75,-,-,-,-,-,-,-,50,-,-,-,FB,95-97,Normal,30,Jun. 13th   2021,Avg,0,0
14609,SP,Avicenna bin Ma'n,AMS,AAA,03/26/1999,2.5 Stars,2.5 Stars,N,L,N,N,N,N,Normal,Normal,-,60,50,50,60,70,75,-,-,75,-,-,-,-,-,-,-,NEU,93-95,Normal,40,Aug. 9th   2021,V.High,0,0
12892,SP,Hana bin Maudad,STU,AA,02/24/1998,2.0 Stars,2.5 Stars,H,N,H,N,H,N,Sparkplug,Durable,-,40,55,50,65,45,40,-,-,-,-,45,-,-,30,-,-,NEU,91-93,Finesse,55,Aug. 8th   2021,V.High,2017,133
15796,RP,Isa bin Mufeed,CUR,A,03/09/1998,1.5 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,Normal,-,45,45,50,50,-,45,-,45,-,-,45,40,-,-,45,-,NEU,90-92,Finesse,40,Jul. 1st   2021,High,2020,110
12340,SP,ABU BAKR BIN NAJI,LDN,AAA,04/16/1993,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Sparkplug,Normal,-,45,30,50,40,75,40,-,50,-,35,-,-,-,-,-,-,NEU,95-97,Power,50,Aug. 22nd   2021,V.High,2015,102
14694,RP,Munsif bin Nasir al Din,-,-,05/08/2000,1.5 Stars,2.0 Stars,N,L,L,N,N,N,Normal,Durable,-,45,50,40,50,45,40,45,50,-,45,-,45,-,-,-,-,FB,93-95,Normal,35,Mar. 15th   2021,High,0,0
12405,RP,ABDUL-GHAFUR BIN NAWAF,LDN,A,09/23/1997,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,55,40,45,45,80,-,-,80,-,-,-,-,-,-,-,-,FB,97-99,Power,30,Jul. 7th   2021,High,2016,205
15520,SP,Zuhair bin Omar,RME,R,01/11/2003,1.0 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,Normal,-,40,35,45,45,45,40,-,-,45,-,-,-,-,-,-,-,FB,90-92,Finesse,50,Jul. 23rd   2021,V.High,2021,178
13898,RP,Shafeeq bin Rafi,LAP,AA,02/27/2000,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Normal,Fragile,-,55,35,35,45,80,-,50,-,50,-,-,-,35,-,-,-,GB,98-100,Power,45,Aug. 8th   2021,V.High,2018,113
11963,SP,Jamal al Din bin Rahman,TOK,MLB,03/06/1996,2.0 Stars,2.0 Stars,L,N,H,N,N,N,Normal,Fragile,-,55,40,45,50,80,65,60,-,-,-,-,-,-,-,50,-,NEU,97-99,Power,50,Jul. 3rd   2021,V.High,0,0
17739,SP,Shakir bin Salim,-,-,04/27/2005,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,Normal,HS Sophomore,40,45,45,60,40,50,-,-,45,-,45,-,-,-,-,-,NEU,89-91,Normal,45,May 14th   2021,Avg,0,0
16568,SP,Fawzi bin Sayyar,-,-,03/05/2003,1.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,Normal,HS Senior,40,60,50,65,45,45,-,-,50,-,-,-,-,-,-,-,EX GB,92-94,GB'er,45,Mar. 22nd   2021,Avg,0,0
16947,SP,Halim bin Shakir,-,-,12/29/2004,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,HS Junior,45,45,45,50,50,-,-,-,50,-,50,-,-,-,-,-,NEU,92-94,Normal,45,Apr. 24th   2021,High,0,0
17828,SP,Adnan bin Talal,ADE,INT,11/07/2004,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,35,45,45,45,45,40,-,35,-,-,-,-,-,-,-,-,NEU,90-92,Normal,45,Jun. 6th   2021,Avg,0,0
11484,RP,Zayd bin Talal,DUB,MLB,10/05/1995,3.0 Stars,3.0 Stars,N,N,H,N,N,N,Normal,Fragile,-,55,50,50,65,55,65,-,-,-,-,70,-,-,-,-,-,NEU,92-94,Normal,50,Aug. 3rd   2021,V.High,2014,4
12284,SP,HUSSEIN BIN WAJIH,-,-,05/04/1995,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,Normal,-,40,40,40,50,40,35,40,40,40,45,-,-,-,-,-,-,NEU,90-92,Normal,35,Mar. 5th   2021,V.High,2018,101
12974,SP,JAMAL BIN ZAID,-,-,01/22/1995,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,40,35,40,40,45,-,-,45,-,-,40,-,-,-,-,-,NEU,92-94,Normal,35,Mar. 1st   2021,V.High,0,0
12843,SP,Habib bin Zaim,CAL,AA,09/21/1997,2.0 Stars,2.0 Stars,L,L,L,N,L,L,Disruptive,Normal,-,45,45,45,50,50,50,-,50,50,-,-,-,-,-,25,-,EX GB,91-93,GB'er,60,Aug. 15th   2021,V.High,0,0
13686,SP,Hasan Bishr,-,-,04/13/1997,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,35,45,50,45,65,-,-,-,50,-,-,-,-,-,-,FB,90-92,Normal,40,Jul. 7th   2021,V.High,0,0
12241,RP,George Black,DEN,AA,10/10/1996,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Normal,-,45,40,40,50,45,35,-,45,-,-,-,-,-,-,-,-,NEU,90-92,Normal,30,Jul. 28th   2021,V.High,0,0
15700,SP,Oliver Blackford,NKO,R,01/11/2003,1.0 Stars,2.5 Stars,L,L,N,N,N,N,Unknown,Normal,-,50,50,45,50,60,55,-,-,-,-,55,-,-,-,-,-,NEU,94-96,Finesse,55,Aug. 21st   2021,V.High,2021,94
12467,SP,Reece Blair,DUB,AAA,07/22/1996,2.0 Stars,2.0 Stars,H,N,L,N,N,N,Captain,Normal,-,60,45,50,40,80,55,75,-,-,-,-,50,60,-,-,-,EX FB,95-97,Power,55,Jun. 29th   2021,High,0,0
12681,SP,Oliver Blakey,-,-,10/03/1996,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,45,35,40,45,-,45,45,50,-,50,50,-,-,-,-,-,GB,95-97,GB'er,35,Mar. 13th   2021,V.High,0,0
14096,SP,Juan Blancas,TOK,A,04/05/1999,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Outspoken,Fragile,-,45,30,40,25,50,45,-,55,-,-,-,-,-,-,-,-,EX FB,93-95,Normal,65,Aug. 16th   2021,V.High,0,0
16354,RP,Nebosja Blasevic,ADE,R,03/21/2002,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,40,40,45,-,45,45,45,-,45,45,-,-,-,-,-,NEU,92-94,Finesse,55,Jul. 24th   2021,High,0,0
16898,SP,Vladislav Blasevic,CUR,INT,04/18/2002,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,Normal,-,50,40,45,45,50,60,-,45,-,-,-,-,-,-,-,-,FB,91-93,Normal,50,Jun. 5th   2021,Avg,0,0
17138,SP,Alastair Blenkhorn,STU,INT,08/30/2003,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,55,40,50,-,40,45,40,-,40,45,-,-,-,-,-,NEU,88-90,Normal,45,Jul. 15th   2021,High,0,0
12149,SP,Halewijn Blok,-,-,02/20/1996,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,40,50,45,50,50,35,-,50,-,-,-,-,-,-,-,NEU,91-93,Normal,50,Jul. 6th   2021,V.High,0,0
17270,SP,Per Blom,TOR,INT,03/07/2004,0.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,Normal,-,45,55,40,50,50,50,55,-,-,40,-,-,-,-,-,-,NEU,92-94,Normal,60,Jul. 3rd   2021,Avg,0,0
12746,SP,Keith Blondell,STU,AA,01/12/1997,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,Fragile,-,45,45,40,45,55,45,-,-,40,-,-,-,-,-,-,-,GB,92-94,GB'er,45,Jun. 26th   2021,High,0,0
13122,SP,Urs Bloom,LON,AA,06/25/1997,1.5 Stars,2.0 Stars,H,H,N,N,N,N,Normal,Normal,-,40,40,40,50,-,-,-,40,45,45,-,-,-,-,-,-,NEU,90-92,Normal,55,Jun. 22nd   2021,High,0,0
10638,SP,DEVIN BLUME,LON,AA,04/19/1995,1.5 Stars,1.5 Stars,N,H,N,N,L,N,Normal,Fragile,-,50,30,45,35,70,45,-,80,-,-,-,-,-,-,-,-,FB,96-98,Power,30,Aug. 10th   2021,V.High,2013,175
10823,SP,SEAN BLUNT,-,-,06/27/1990,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Durable,-,40,25,50,40,45,20,45,40,40,-,-,-,-,-,-,-,FB,93-95,Normal,40,Mar. 11th   2021,V.High,2012,24
14402,SP,Bob Blythe,NKO,A,09/08/1999,1.5 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,Fragile,-,50,35,45,45,55,-,-,-,50,-,55,-,-,-,-,-,NEU,92-94,Normal,55,Jul. 27th   2021,V.High,2018,235
16314,SP,Martin Blythe,-,-,02/17/2003,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,HS Senior,50,55,40,50,50,60,35,-,50,-,-,-,-,-,-,-,NEU,91-93,Normal,30,Jul. 14th   2021,High,0,0
17221,SP,Ted Blythe,NKO,INT,08/31/2003,0.5 Stars,1.5 Stars,L,N,N,N,N,L,Unknown,Normal,-,40,30,40,30,40,45,-,-,45,-,-,-,-,-,-,-,EX FB,90-92,Normal,55,May 14th   2021,Avg,0,0
10627,CL,JOHN BOBROWICZ,NKO,MLB,04/13/1995,3.0 Stars,3.0 Stars,H,N,H,N,H,N,Sparkplug,Normal,-,75,40,50,65,80,65,-,-,-,-,-,-,-,-,80,-,GB,97-99,Power,25,Jun. 28th   2021,V.High,2013,158
13723,RP,Claudio Boelhouwers,SMT,AAA,10/05/1991,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,Fragile,-,50,45,50,45,50,45,60,50,35,-,-,-,-,-,-,-,NEU,91-93,Normal,45,Jul. 2nd   2021,High,0,0
13817,RP,Billy Bogle,HON,AAA,05/13/1995,2.5 Stars,2.5 Stars,N,N,H,N,N,H,Normal,Fragile,-,50,45,45,55,45,55,50,50,45,-,-,-,-,-,-,-,GB,90-92,GB'er,55,Jul. 5th   2021,V.High,2017,19
15872,SP,Dale Bois,DUB,R,06/17/2002,1.0 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Normal,-,40,55,40,50,40,45,-,45,-,-,-,-,-,-,-,-,NEU,90-92,Finesse,60,Aug. 14th   2021,V.High,2021,159
14517,SP,Todd Boland,-,-,07/30/2000,1.0 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Normal,CO Junior,50,30,45,50,80,50,25,-,35,55,-,-,-,-,-,-,FB,97-99,Normal,55,Apr. 17th   2021,V.High,0,0
15081,SP,Macèo Boldrini,-,-,05/17/2001,0.5 Stars,1.5 Stars,N,N,N,N,L,H,Unknown,Normal,CO Sophomore,45,25,40,45,50,45,50,-,40,-,-,-,-,-,-,-,EX FB,92-94,Normal,45,Jul. 14th   2021,V.High,0,0
14508,SP,Louie Bolt,-,-,08/06/2000,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,CO Junior,50,30,45,35,80,-,-,40,-,35,-,60,-,-,-,-,NEU,95-97,Normal,40,Mar. 23rd   2021,High,0,0
17397,SP,Onorato Bolzoni,DUB,INT,10/23/2003,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,Normal,-,45,25,45,50,45,50,-,45,50,-,-,-,-,-,-,-,FB,92-94,Normal,50,Aug. 20th   2021,High,0,0
11379,RP,Donald Bom,DEN,MLB,10/19/1990,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,35,50,60,55,60,-,-,-,-,45,-,-,40,-,-,EX GB,92-94,GB'er,40,Jul. 3rd   2021,V.High,2012,171
15918,SP,Davide Bonacelli,-,-,05/04/2001,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Unknown,Normal,-,40,25,40,25,40,40,40,45,-,35,-,-,-,-,40,-,EX FB,89-91,Normal,55,May 12th   2021,V.High,0,0
17086,SP,Andy Bonaddio,-,-,07/01/2004,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,Fragile,HS Junior,50,40,45,50,55,55,-,-,-,65,-,-,-,-,-,-,NEU,92-94,Normal,75,May 29th   2021,High,0,0
11317,RP,Henry Boon,AMS,AAA,09/10/1995,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,45,40,45,50,45,45,-,50,50,-,-,-,-,-,-,-,NEU,92-94,Normal,65,Aug. 5th   2021,V.High,0,0
14960,SP,Epco Borgers,GAL,R,09/28/2000,0.5 Stars,1.5 Stars,L,N,L,N,L,L,Unmotivated,Normal,-,35,25,45,40,-,30,-,40,-,30,35,-,-,-,35,-,NEU,91-93,Normal,40,Jun. 5th   2021,Avg,0,0
14395,SP,Pippo Borromeo,GAL,R,10/28/1999,1.5 Stars,2.0 Stars,H,N,H,N,H,N,Captain,Durable,-,45,40,45,50,50,45,-,50,-,-,-,-,-,-,-,-,NEU,92-94,Finesse,60,Aug. 5th   2021,V.High,0,0
17700,SP,Jorge Botello,LAP,INT,10/21/2004,1.0 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Normal,-,50,45,45,45,55,55,65,45,-,-,-,55,-,-,-,-,NEU,93-95,Normal,55,Jun. 20th   2021,Avg,0,0
12646,SP,Eligio Bottesini,GAL,AA,05/27/1997,1.5 Stars,1.5 Stars,N,H,L,N,N,N,Prankster,Normal,-,50,40,45,45,55,45,-,55,40,40,50,-,-,-,-,-,NEU,94-96,Normal,45,Aug. 2nd   2021,V.High,0,0
12265,RP,GARY BOTTOM,LON,MLB,01/15/1988,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,Normal,-,50,50,50,45,45,-,55,30,50,-,50,-,-,-,-,-,NEU,90-92,Normal,40,Aug. 4th   2021,V.High,0,0
17023,RP,Matt Boucher,-,-,05/05/2005,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,HS Junior,50,35,40,40,60,-,-,-,-,55,-,-,-,-,-,-,FB,94-96,Normal,35,Aug. 23rd   2021,High,0,0
15885,SP,Shane Boulet,LON,INT,10/31/2001,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,Normal,-,40,25,40,35,40,40,40,40,-,45,-,-,-,-,-,-,EX FB,89-91,Normal,40,Aug. 17th   2021,High,0,0
12872,SP,Emir Boulos,NKO,AAA,02/18/1997,1.5 Stars,1.5 Stars,N,N,H,N,N,H,Normal,Fragile,-,35,40,40,35,45,35,-,-,-,-,35,-,-,-,-,-,FB,92-94,Normal,35,Aug. 8th   2021,V.High,0,0
13270,SP,Brayden Bourke,SMT,MLB,12/19/1997,2.0 Stars,2.5 Stars,N,N,N,N,H,N,Normal,Normal,-,55,45,45,50,65,60,-,55,55,55,-,-,-,-,65,-,NEU,95-97,Power,40,Jul. 29th   2021,V.High,2017,2
11678,SP,CHRIS BOWMAN,-,-,01/19/1991,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,40,50,55,45,45,-,35,-,-,45,-,-,-,-,-,EX GB,91-93,GB'er,40,Mar. 4th   2021,V.High,2013,182
13050,RP,Josh Boyden,CUR,A,08/21/1998,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Durable,-,50,45,45,50,65,50,-,-,-,-,55,-,-,-,-,-,NEU,95-97,Normal,35,Aug. 17th   2021,V.High,2017,26
12209,SP,Humberto Boye,TOR,A,06/16/1996,1.5 Stars,2.0 Stars,N,N,N,N,H,L,Normal,Normal,-,45,35,40,50,50,45,50,-,50,-,-,50,-,-,-,-,GB,92-94,GB'er,60,Aug. 4th   2021,V.High,0,0
16632,SP,Benny Boyle,TOR,INT,06/23/2002,0.5 Stars,1.5 Stars,L,N,L,N,N,N,Unknown,Normal,-,40,25,45,50,45,40,-,-,45,-,-,-,-,-,-,-,FB,93-95,Normal,60,May 19th   2021,Avg,0,0
12232,SP,Ian Boyle,DEN,AA,09/06/1996,1.5 Stars,2.0 Stars,N,N,H,N,H,L,Sparkplug,Fragile,-,40,45,40,45,-,45,40,40,-,-,40,-,45,-,-,-,NEU,89-91,Normal,55,Jun. 9th   2021,High,0,0
13546,SP,Vincent Bradley,TOK,A,05/29/1998,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,40,40,40,55,45,50,40,-,-,-,-,-,-,-,-,EX FB,94-96,Normal,55,Aug. 16th   2021,V.High,0,0
15975,SP,Aarão Bragana,CLE,AA,07/26/2001,1.5 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,Fragile,-,45,45,40,45,50,50,-,40,-,-,-,-,-,-,-,-,NEU,93-95,Normal,55,Jul. 14th   2021,High,0,0
13205,CL,ELIGIO BRAMANTE,LON,AAA,03/13/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,70,30,50,50,80,55,-,60,65,-,-,-,-,-,-,-,GB,94-96,GB'er,35,Aug. 17th   2021,V.High,2016,123
15758,SP,Quincy Bramley,HAV,R,03/01/2001,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,55,25,45,50,80,50,80,80,-,-,-,-,-,-,-,-,NEU,96-98,Normal,55,Jul. 15th   2021,V.High,0,0
12183,RP,Basilio Brandini,SMT,AA,07/02/1996,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,Normal,-,70,25,45,50,80,-,-,80,-,-,-,-,-,-,-,-,FB,98-100,Power,30,Jun. 23rd   2021,High,0,0
15552,SP,Trevor Brandsen,VAN,A,01/01/2001,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,45,45,50,65,55,-,40,-,-,-,-,-,-,-,-,NEU,93-95,Finesse,65,Aug. 11th   2021,V.High,2019,230
8332,SP,FRED BRAY,TOR,AAA,07/28/1988,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,Durable,-,45,55,50,45,50,55,-,55,-,-,-,-,-,-,-,-,FB,91-93,Finesse,55,Jun. 22nd   2021,V.High,2007,83
13964,RP,Pete Brenna,AMS,A,07/10/1999,1.5 Stars,2.5 Stars,H,H,N,N,N,N,Normal,Normal,-,60,55,45,50,80,-,-,-,-,-,-,-,65,-,-,-,NEU,95-97,Normal,35,Jul. 20th   2021,V.High,2018,129
17861,SP,Dermot Brennan,DUB,INT,10/03/2004,1.0 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,Normal,-,45,50,45,55,60,60,-,-,45,-,-,-,-,-,-,-,NEU,94-96,Normal,45,Jul. 16th   2021,Avg,0,0
14491,SP,Bill Brewster,LAP,AA,05/01/2000,1.5 Stars,2.5 Stars,L,L,N,N,N,N,Unknown,Normal,-,60,50,50,45,80,-,-,-,60,-,75,-,-,-,-,-,NEU,97-99,Power,50,Aug. 2nd   2021,V.High,2019,4
8814,SP,Jude Bright,-,-,02/06/1989,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Iron Man,-,45,35,50,55,45,40,-,45,50,-,-,-,-,-,-,-,NEU,90-92,Normal,40,Mar. 8th   2021,V.High,0,0
14345,RP,Felipe Britschgi,LON,A,09/18/1999,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,40,40,40,65,50,-,-,40,50,-,-,-,-,-,-,NEU,95-97,Normal,40,Jul. 19th   2021,V.High,0,0
14009,SP,Sander Broersen,-,-,05/31/1998,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,50,20,45,30,65,50,40,-,-,50,-,-,-,-,50,-,EX FB,96-98,Power,45,Aug. 1st   2021,V.High,0,0
