ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
11887,1B,Nozomu Inouye,10/16/1995,2.0 Stars,2.5 Stars,Normal,55,65,50,40,50,70,65,Low
8013,C,NICK IRWIN,05/30/1988,2.5 Stars,2.5 Stars,Fragile,45,40,50,45,40,35,20,Low
12330,1B,STEVE IRWIN,04/02/1993,2.5 Stars,2.5 Stars,Normal,55,55,50,55,40,55,30,Avg
13885,CF,Masanori Ishikawa,06/28/2000,1.5 Stars,2.5 Stars,Normal,50,55,50,50,40,65,40,Avg
13665,3B,Abdul-Bari Isra'il,12/09/1997,2.0 Stars,2.5 Stars,Normal,45,50,50,45,40,50,35,Avg
12146,3B,Masahiro Iwamoto,04/19/1996,2.0 Stars,2.5 Stars,Fragile,55,50,45,65,40,45,45,Avg
12482,CF,Bob Jackman,06/14/1996,2.0 Stars,2.5 Stars,Normal,60,70,55,40,50,75,40,Low
12817,C,Jose Jacobo,05/16/1997,2.0 Stars,2.5 Stars,Normal,50,50,45,55,45,50,20,Low
10488,CF,Ron Jacobs,06/12/1993,2.5 Stars,2.5 Stars,Normal,45,50,50,45,45,55,55,Low
7218,3B,Eddie Jaimes,02/05/1984,2.5 Stars,2.5 Stars,Normal,45,45,45,55,55,45,50,Low
13857,1B,Chan-su Jang,02/19/2000,1.5 Stars,2.5 Stars,Durable,50,55,45,65,45,65,30,Avg
16300,C,Lowik Jansen,11/20/2003,1.0 Stars,2.5 Stars,Durable,45,45,55,55,80,45,25,Low
17746,2B,Roy Jeffs,02/10/2005,1.0 Stars,2.5 Stars,Normal,50,50,55,55,50,55,35,Low
11739,C,BRANISLAV JEFTANOVIC,01/19/1997,2.0 Stars,2.5 Stars,Normal,65,50,45,60,40,40,40,Low
13839,C,Djordje Jigovic,09/24/1999,1.0 Stars,2.5 Stars,Normal,65,55,50,45,50,50,35,Avg
13057,C,Edgar Jimenez,08/31/1998,1.5 Stars,2.5 Stars,Normal,50,45,45,55,55,45,30,Low
13460,LF,Manny Jimenez,05/08/1998,1.5 Stars,2.5 Stars,Normal,45,50,65,60,65,55,50,Avg
14686,SS,Jin Joe,05/23/2000,2.0 Stars,2.5 Stars,Normal,55,55,70,50,40,55,60,Avg
16834,C,John Joly,09/19/2003,1.0 Stars,2.5 Stars,Normal,45,50,45,40,50,50,30,Avg
7723,3B,Bryant Jones,05/26/1987,2.5 Stars,2.5 Stars,Iron Man,45,50,50,45,50,55,30,Avg
14560,CF,Jeremy Jones,03/23/2001,1.5 Stars,2.5 Stars,Normal,50,55,60,50,45,55,55,Avg
15361,CF,Hyun-woo Jung,11/26/2000,1.5 Stars,2.5 Stars,Durable,50,55,65,30,40,65,75,Avg
14538,C,Kyeong-min Jung,10/08/1996,1.5 Stars,2.5 Stars,Normal,50,45,45,65,55,30,30,Low
12045,1B,Loys Kaku,05/26/1996,1.5 Stars,2.5 Stars,Normal,75,70,45,40,40,55,35,Low
9198,C,ALAKAI KANESHIRO,08/15/1990,2.5 Stars,2.5 Stars,Iron Man,40,55,40,45,40,80,20,Low
12790,1B,Yukio Kaneshiro,09/08/1996,2.0 Stars,2.5 Stars,Normal,50,65,45,50,45,75,65,Low
11209,2B,Sang-mok Kang,08/26/1995,2.5 Stars,2.5 Stars,Normal,50,50,60,50,45,45,65,Avg
15852,RF,Borenko Karadzic,06/06/2002,1.0 Stars,2.5 Stars,Normal,60,65,45,45,50,70,45,Avg
14541,SS,Alastair Keane,06/04/2001,1.0 Stars,2.5 Stars,Normal,65,55,55,45,50,50,60,Low
12805,RF,Brody Kearney,11/28/1997,2.0 Stars,2.5 Stars,Normal,50,55,55,55,35,55,65,Avg
11010,SS,MORGAN KELLER,04/16/1995,2.5 Stars,2.5 Stars,Normal,45,50,50,50,35,55,50,Low
16253,CF,Brian Kennedy,03/31/2003,1.0 Stars,2.5 Stars,Normal,50,65,50,40,50,80,40,Low
9469,CF,Corey Keyes,10/27/1990,2.5 Stars,2.5 Stars,Iron Man,40,45,35,50,45,50,40,Low
15408,RF,Nasser Khayri,12/20/2000,1.5 Stars,2.5 Stars,Normal,45,45,55,65,45,50,55,Avg
13848,SS,Hee-joon Kim,08/17/1999,1.5 Stars,2.5 Stars,Normal,55,65,45,50,30,75,60,Avg
16327,RF,In-hee Kim,05/03/2003,1.0 Stars,2.5 Stars,Normal,45,50,55,60,50,65,30,Low
15666,SS,Jun-seok Kim,01/08/2002,1.0 Stars,2.5 Stars,Normal,45,50,75,55,50,55,60,Avg
16412,CF,Jun-soo Kim,10/12/2002,1.0 Stars,2.5 Stars,Normal,65,45,45,65,55,30,55,Avg
17465,2B,Min-kyu Kim,05/14/2004,1.0 Stars,2.5 Stars,Normal,40,45,50,75,45,55,35,Low
17162,3B,Myun-gu Kim,02/06/2004,1.0 Stars,2.5 Stars,Normal,50,60,60,50,55,70,40,Low
12794,3B,Myun-gu Kim,12/07/1996,1.5 Stars,2.5 Stars,Normal,55,65,50,50,50,70,35,Low
14499,C,Myung-joo Kim,07/05/2001,1.5 Stars,2.5 Stars,Normal,50,55,45,50,50,55,30,Avg
8835,RF,Myung-woo Kim,02/20/1989,2.5 Stars,2.5 Stars,Iron Man,45,60,50,55,45,80,50,Low
13825,LF,Seong-jin Kim,01/16/1995,2.0 Stars,2.5 Stars,Normal,45,50,60,60,45,50,55,Low
11307,2B,Sung-hyun Kim,11/23/1995,2.0 Stars,2.5 Stars,Normal,55,55,60,55,40,50,70,Low
17651,C,Tae-shik Kim,07/18/2005,1.0 Stars,2.5 Stars,Normal,60,55,55,45,45,50,40,Low
12261,3B,Yeong-chan Kim,06/23/1996,2.0 Stars,2.5 Stars,Normal,55,55,50,50,55,55,65,Avg
16105,SS,Yoo-hyun Kim,02/21/2002,1.0 Stars,2.5 Stars,Normal,65,75,50,35,35,75,45,Low
15659,C,Hideo Kimura,04/01/2002,1.0 Stars,2.5 Stars,Normal,60,55,45,45,45,50,25,Low
8244,1B,Jeff King,08/21/1987,2.5 Stars,2.5 Stars,Normal,50,50,55,50,50,50,50,Avg
13979,SS,Sid King,05/26/1999,1.5 Stars,2.5 Stars,Normal,55,55,50,50,45,55,45,Low
12162,1B,Teruo Kishi,04/06/1996,2.0 Stars,2.5 Stars,Normal,55,55,45,55,45,65,35,Low
13798,DH,STONE KLEIN,12/27/1994,2.0 Stars,2.5 Stars,Normal,50,50,50,70,50,45,40,Avg
11029,RF,AUSTIN KNIGHT,10/15/1995,2.5 Stars,2.5 Stars,Durable,55,55,45,50,55,65,35,Avg
15642,RF,Max Knutsen,05/12/1998,1.5 Stars,2.5 Stars,Normal,55,60,70,40,50,65,65,Avg
17744,C,Ji-hoon Ko,07/23/2006,1.0 Stars,2.5 Stars,Normal,45,50,55,40,65,50,20,Low
14225,LF,Leonel Kodama,10/01/1999,1.5 Stars,2.5 Stars,Normal,50,55,45,50,55,55,60,Low
13939,SS,Pedrag Kojic,07/28/1999,2.0 Stars,2.5 Stars,Normal,50,55,65,55,35,65,65,Avg
10115,DH,Mark Kolbo,09/29/1992,2.5 Stars,2.5 Stars,Normal,60,60,75,50,45,55,45,Avg
15899,CF,Niko Kontic,12/11/2001,1.0 Stars,2.5 Stars,Normal,55,55,40,55,40,55,35,Avg
17697,2B,Lemn Kony,06/19/2004,1.0 Stars,2.5 Stars,Normal,55,65,50,50,35,70,35,Avg
12143,SS,Hyun-woo Koo,11/05/1996,2.0 Stars,2.5 Stars,Durable,45,45,50,65,35,50,45,Low
8723,CF,MIKE KOSMAN,11/02/1989,2.5 Stars,2.5 Stars,Iron Man,45,45,45,45,50,40,50,Low
15801,C,Inês Kotani,08/18/2002,1.0 Stars,2.5 Stars,Normal,55,50,60,50,45,50,30,Avg
16095,3B,Luke Kreuning,06/01/2001,1.0 Stars,2.5 Stars,Normal,55,55,50,50,75,55,30,Avg
15431,SP,Jaak Krijgsman,08/29/2001,1.0 Stars,2.5 Stars,Normal,40,40,35,30,45,40,30,Low
16114,RF,Quincy Kuiper,06/27/2002,1.5 Stars,2.5 Stars,Normal,60,55,65,55,50,50,50,Avg
13635,LF,Do-hyun Kwok,08/11/1998,1.5 Stars,2.5 Stars,Normal,55,50,55,55,45,45,70,Low
13637,CF,Teobaldo Labuschagne,11/27/1997,2.0 Stars,2.5 Stars,Durable,60,55,60,50,45,45,70,Low
12718,LF,Majdy Lahab,09/15/1997,1.5 Stars,2.5 Stars,Durable,60,70,50,25,30,75,60,Low
15718,3B,Kevin LaMantia,03/12/2003,1.0 Stars,2.5 Stars,Durable,55,55,50,65,50,55,30,Low
8448,SS,JERRY LAMB,11/15/1984,2.5 Stars,2.5 Stars,Wrecked,40,45,50,30,55,50,55,Low
17135,C,Eustachio Lanfranchi,05/03/2004,1.0 Stars,2.5 Stars,Normal,50,55,50,35,50,60,35,Low
16790,RF,Gates Lang,12/14/2002,1.0 Stars,2.5 Stars,Normal,50,40,75,80,45,35,60,Avg
14217,3B,Oscar Langen,07/18/1999,1.5 Stars,2.5 Stars,Normal,60,55,50,60,40,55,35,Avg
16850,C,Vítor Lapa,02/14/2003,1.0 Stars,2.5 Stars,Normal,65,70,45,30,45,75,30,Avg
13077,1B,Ernie Lappin,10/07/1998,1.5 Stars,2.5 Stars,Normal,50,50,60,55,50,55,25,Avg
13387,C,Lorenzo Lara,09/21/1998,1.5 Stars,2.5 Stars,Normal,50,55,55,60,40,55,45,Low
17238,C,Orlando LaRocca,09/03/2003,1.0 Stars,2.5 Stars,Normal,80,65,45,45,50,50,20,Avg
16085,C,Charlie Lavery,06/17/2002,1.0 Stars,2.5 Stars,Normal,50,55,45,50,50,60,30,Avg
12766,C,Joe Lawlor,06/30/1997,1.5 Stars,2.5 Stars,Normal,50,50,45,45,40,50,20,Low
13911,CF,DAVIS LAYBOLT,04/09/1994,2.0 Stars,2.5 Stars,Durable,45,55,55,45,45,65,60,Avg
8578,1B,Connor Leahy,09/22/1987,2.5 Stars,2.5 Stars,Durable,50,45,50,60,60,45,20,Avg
16216,CF,Tim Lebon,06/20/1998,2.0 Stars,2.5 Stars,Normal,70,70,70,35,50,65,65,Low
15710,C,Tony Ledezma,10/20/2002,1.0 Stars,2.5 Stars,Fragile,65,55,50,50,65,45,25,Low
17117,SS,Hyun-seung Lee,11/29/2004,1.0 Stars,2.5 Stars,Normal,40,50,45,60,45,55,30,Low
15354,RF,Ji-won Lee,12/19/2000,1.0 Stars,2.5 Stars,Normal,55,60,75,50,55,60,70,Avg
13627,LF,Sung-jin Lee,09/23/1998,2.0 Stars,2.5 Stars,Normal,50,55,55,50,50,65,55,Avg
13053,1B,Adam Leighton,02/16/1998,2.0 Stars,2.5 Stars,Durable,50,55,50,65,35,60,25,Low
17655,LF,Antonio Leon,01/10/2005,1.0 Stars,2.5 Stars,Normal,45,60,50,35,70,80,25,Low
15024,SS,Cecilio Leonetti,05/11/2000,1.5 Stars,2.5 Stars,Normal,45,45,50,60,50,45,35,Avg
15783,C,Doug Leroy,10/18/1998,2.0 Stars,2.5 Stars,Normal,45,55,45,60,50,65,30,Avg
12255,1B,BRANDON LEVI,04/25/1998,2.0 Stars,2.5 Stars,Normal,65,55,45,55,45,45,25,Avg
9497,C,Tim Lewis,05/24/1990,2.5 Stars,2.5 Stars,Normal,45,45,40,50,65,45,20,Low
9205,CF,OVE LILJA,11/03/1990,2.5 Stars,2.5 Stars,Iron Man,45,50,50,45,50,55,55,Avg
16310,CF,Ken Lilly,01/24/2003,1.0 Stars,2.5 Stars,Normal,50,50,70,50,45,55,70,Low
15360,CF,Luis Lima,12/14/2000,1.5 Stars,2.5 Stars,Normal,50,55,50,45,40,55,65,Avg
14801,RF,Jacques Lind,01/08/2000,1.5 Stars,2.5 Stars,Normal,60,75,45,35,45,80,50,Low
8017,3B,Corey Little,03/14/1987,2.5 Stars,2.5 Stars,Fragile,55,55,65,55,55,50,35,Avg
16998,CF,Momcilo Ljotic,10/18/2004,1.0 Stars,2.5 Stars,Durable,50,45,80,50,60,45,65,Low
11378,C,Zivota Ljotic,02/13/1991,2.5 Stars,2.5 Stars,Normal,45,45,50,45,45,45,30,Low
12773,RF,Rafael Llado,02/10/1997,2.0 Stars,2.5 Stars,Normal,55,55,50,50,40,55,55,Low
11640,3B,Henry Lodge,04/26/1997,2.0 Stars,2.5 Stars,Durable,80,75,45,35,30,60,35,Avg
14467,DH,Ben Lonsdale,10/25/2000,1.5 Stars,2.5 Stars,Normal,60,70,45,35,45,70,45,Low
13487,CF,Cesar Lopez,05/06/1998,2.0 Stars,2.5 Stars,Normal,50,40,45,70,40,30,70,Avg
16138,2B,Roberto Lopez,03/15/2002,1.0 Stars,2.5 Stars,Durable,55,50,70,55,55,45,65,Low
9295,3B,Mark Lourens,10/01/1990,2.5 Stars,2.5 Stars,Normal,50,45,50,50,50,40,30,Avg
11344,2B,Jim Lowe,01/20/1990,2.5 Stars,2.5 Stars,Normal,45,50,55,45,45,55,50,Avg
14531,1B,Mike Lowery,12/15/1995,2.0 Stars,2.5 Stars,Normal,55,55,55,55,50,50,50,Avg
15019,2B,Xavier Lubin,03/09/1997,2.0 Stars,2.5 Stars,Normal,55,55,55,50,45,60,60,Low
13805,1B,Jordan Lucas,03/26/1995,1.5 Stars,2.5 Stars,Normal,60,65,55,50,45,65,35,Low
17196,2B,Julio Lujan,12/07/2003,1.0 Stars,2.5 Stars,Normal,65,45,60,65,55,30,65,Low
13321,3B,Oscar Lujan,04/20/1998,1.0 Stars,2.5 Stars,Normal,50,55,45,50,55,60,25,Avg
12782,LF,Tom Lutz,03/08/1997,2.0 Stars,2.5 Stars,Durable,45,50,50,50,55,55,70,Low
15870,CF,Shane Lynn,04/14/2002,0.5 Stars,2.5 Stars,Normal,50,50,65,50,55,50,55,Avg
11277,1B,Otton MacDonald,10/20/1995,2.0 Stars,2.5 Stars,Normal,45,45,50,60,45,50,65,Low
9861,2B,Teko MacDonald,12/17/1990,2.5 Stars,2.5 Stars,Wrecked,50,40,50,50,40,35,40,Low
17620,SS,Tom MacDormond,06/25/2005,1.0 Stars,2.5 Stars,Normal,65,65,65,40,50,55,55,Low
17607,CF,Clifford MacEwen,05/16/2006,1.0 Stars,2.5 Stars,Normal,45,45,80,55,60,40,70,Low
15003,1B,Oliver Mackenzie,12/20/2000,1.5 Stars,2.5 Stars,Normal,70,60,55,50,45,50,30,Avg
15368,3B,Jamie MacLeod,12/18/2000,1.0 Stars,2.5 Stars,Normal,60,55,50,50,40,50,35,Avg
11738,1B,Rick MacLeod,06/30/1997,2.5 Stars,2.5 Stars,Normal,55,60,55,50,45,65,75,Avg
15809,2B,Vasa Macura,08/26/1998,1.0 Stars,2.5 Stars,Normal,50,40,45,80,45,30,40,Low
14445,LF,Jose Madrigal,08/29/2000,1.5 Stars,2.5 Stars,Normal,75,60,70,40,55,50,75,Avg
15629,CF,Joshua Maire,11/05/1997,1.5 Stars,2.5 Stars,Durable,65,65,70,40,50,55,55,Avg
17592,C,Firuz Maksimenov,12/25/2000,1.5 Stars,2.5 Stars,Normal,55,65,45,35,45,70,20,Low
12784,CF,Eddie Malanado,06/04/1996,2.5 Stars,2.5 Stars,Normal,50,50,50,45,45,50,70,Avg
8964,2B,Dave Maley,12/12/1982,2.5 Stars,2.5 Stars,Normal,50,50,45,50,60,50,35,Avg
10835,1B,Avele Manawakolu,12/01/1989,2.5 Stars,2.5 Stars,Fragile,50,55,55,50,45,75,45,Avg
12894,C,Ivan Mandaric,05/08/1998,1.0 Stars,2.5 Stars,Durable,50,45,60,80,45,30,45,Avg
12760,C,Vincent Mangan,07/08/1997,2.0 Stars,2.5 Stars,Normal,65,55,50,55,45,45,30,Low
12150,2B,Wulf Mangnus,10/08/1995,2.5 Stars,2.5 Stars,Normal,50,55,75,55,45,55,65,Avg
11693,LF,TEÓFILO MARCHA,12/13/1995,2.5 Stars,2.5 Stars,Durable,55,50,55,55,40,45,75,Low
9788,1B,Ben Marek,11/19/1991,2.5 Stars,2.5 Stars,Durable,50,50,55,55,60,55,20,Avg
16176,LF,Benito Margaglio,07/21/1996,2.5 Stars,2.5 Stars,Durable,55,60,75,40,55,60,65,Low
8491,LF,Jay Marino,07/20/1988,2.5 Stars,2.5 Stars,Wrecked,50,45,50,50,60,45,45,Avg
12444,1B,JON MARTIN,04/26/1997,2.0 Stars,2.5 Stars,Normal,55,60,50,40,65,55,40,Avg
14828,LF,Bobby Martinez,03/17/2000,1.0 Stars,2.5 Stars,Normal,65,50,50,55,45,40,45,Avg
16451,1B,Eduardo Martinez,07/28/2003,1.0 Stars,2.5 Stars,Normal,50,50,50,45,55,60,35,Low
12476,C,Miguel Martinez,12/26/1996,1.5 Stars,2.5 Stars,Normal,65,55,50,40,55,45,25,Avg
17596,C,Roberto Martinez,01/13/2006,1.0 Stars,2.5 Stars,Normal,45,45,40,55,70,45,20,Low
15392,CF,Roberto Martinez,08/03/2001,1.0 Stars,2.5 Stars,Normal,60,60,55,45,40,55,65,Avg
13104,2B,Kazuho Matsuda,06/01/1998,2.0 Stars,2.5 Stars,Normal,45,55,45,55,45,80,30,Avg
16423,RF,Domynguos Matsumoto,10/09/2003,1.5 Stars,2.5 Stars,Normal,55,60,45,55,40,70,30,Low
15871,LF,Mike Mayer,07/02/2002,1.0 Stars,2.5 Stars,Normal,75,75,45,35,30,65,55,Low
16257,2B,Jake McConnell,12/01/2002,1.0 Stars,2.5 Stars,Normal,45,45,55,60,55,45,55,Low
13427,CF,Ross McEvoy,02/20/1998,2.0 Stars,2.5 Stars,Normal,45,50,50,55,65,60,70,Avg
15079,DH,Vernon McGillis,01/20/2002,1.5 Stars,2.5 Stars,Normal,60,80,50,30,35,80,40,Avg
13628,LF,Clyde McKenzie,02/12/1998,2.0 Stars,2.5 Stars,Normal,50,55,55,45,45,60,70,Avg
17408,LF,Aidan McKinnon,12/07/2003,1.0 Stars,2.5 Stars,Normal,65,60,45,35,55,50,45,Avg
8873,CF,Wilber McMillan,04/02/1987,2.5 Stars,2.5 Stars,Durable,55,50,60,30,30,50,55,Avg
14409,SS,Glenn McMurdo,05/29/1999,1.5 Stars,2.5 Stars,Normal,50,50,45,60,40,50,50,Avg
13315,SS,Clive McThormoid,05/21/1998,1.5 Stars,2.5 Stars,Normal,55,50,50,50,55,50,45,Avg
14190,LF,Alberto Medina,06/16/1998,1.5 Stars,2.5 Stars,Normal,45,50,50,65,40,60,30,Low
14927,2B,Jose Medrano,06/07/1985,2.5 Stars,2.5 Stars,Normal,50,50,45,55,65,50,30,Avg
11581,1B,Tan Meijs,06/26/1996,2.0 Stars,2.5 Stars,Normal,45,50,55,60,50,55,35,Low
14083,C,Raul Melendez,07/21/1998,2.0 Stars,2.5 Stars,Fragile,50,45,45,60,50,45,25,Avg
17426,CF,Cedric Mellor,04/30/2004,1.0 Stars,2.5 Stars,Normal,50,65,65,45,45,80,60,Low
17070,CF,Bernard Merz,09/18/2000,1.5 Stars,2.5 Stars,Normal,50,60,80,35,45,75,70,Low
11222,3B,Griff Miller,12/26/1994,2.5 Stars,2.5 Stars,Normal,55,50,55,50,50,45,50,Avg
11046,LF,Axel Mitchinson,08/10/1994,1.5 Stars,2.5 Stars,Normal,45,50,50,50,55,60,50,Low
10689,LF,Tango Miyahara,09/23/1993,2.5 Stars,2.5 Stars,Normal,50,55,60,40,55,70,35,Avg
10691,RF,Isamu Miyazaki,05/25/1994,2.5 Stars,2.5 Stars,Iron Man,45,50,55,65,50,50,55,Avg
16681,LF,Borisav Mladic,07/04/2002,1.5 Stars,2.5 Stars,Normal,45,55,55,50,45,70,35,Avg
12945,1B,QUINN MOE,01/16/1998,2.0 Stars,2.5 Stars,Normal,50,50,50,55,50,50,30,Low
16084,RF,Tyler Moles,04/18/2002,1.0 Stars,2.5 Stars,Durable,50,50,50,55,45,50,30,Low
15388,CF,Victor Molina,02/21/2001,1.5 Stars,2.5 Stars,Durable,55,55,50,60,45,60,60,Avg
11647,DH,DANNY MONTALBETTI,09/03/1996,2.0 Stars,2.5 Stars,Normal,55,55,50,50,50,55,40,Low
14934,SS,Guastão Monteiro,05/18/2000,1.5 Stars,2.5 Stars,Normal,50,50,45,45,40,50,50,Low
7780,LF,Eddie Montes,10/06/1984,2.5 Stars,2.5 Stars,Fragile,50,45,65,55,55,40,60,Avg
12179,LF,Jorge Montes,01/23/1996,2.0 Stars,2.5 Stars,Normal,70,55,65,45,45,45,55,Avg
14999,C,Johão Montez,03/20/1998,1.5 Stars,2.5 Stars,Durable,80,75,50,25,45,60,35,Avg
16923,2B,Alex Mora,10/10/2003,1.0 Stars,2.5 Stars,Normal,50,55,45,60,40,75,45,Low
14427,RF,Michele Moravia,09/17/1996,2.5 Stars,2.5 Stars,Normal,45,50,55,55,50,55,45,Avg
17457,1B,Danny Morgan,02/25/2004,1.0 Stars,2.5 Stars,Durable,45,45,50,65,35,50,25,Low
16297,CF,Kinnojo Morimoto,05/25/2003,1.0 Stars,2.5 Stars,Durable,75,45,45,65,80,20,45,Low
16938,SS,Emiliano Moscati,11/18/1999,2.0 Stars,2.5 Stars,Normal,55,65,55,50,50,65,45,Low
11564,1B,Dante Mosquera,06/26/1996,1.5 Stars,2.5 Stars,Durable,70,55,50,65,45,45,25,Avg
16787,1B,Rômulo Mourinha,08/24/2003,1.0 Stars,2.5 Stars,Normal,75,65,40,40,55,50,30,Low
11377,2B,Juan Munoz,07/30/1991,2.5 Stars,2.5 Stars,Normal,50,55,50,30,45,60,70,Low
9045,RF,BRENDAN MUNTEAN,03/18/1990,2.5 Stars,2.5 Stars,Normal,45,50,50,50,45,55,30,Avg
12938,2B,ROBBIE MURPHY,07/23/1997,1.5 Stars,2.5 Stars,Normal,55,65,40,50,40,65,45,Avg
15574,LF,Faustino Murro,02/11/2001,1.5 Stars,2.5 Stars,Normal,50,60,50,55,45,70,30,Low
12752,LF,Fakhir Nadim,06/26/1996,2.5 Stars,2.5 Stars,Normal,60,50,45,55,40,50,65,Low
13615,2B,Zenpei Nagano,07/26/1998,2.0 Stars,2.5 Stars,Normal,60,55,45,50,45,55,50,Avg
17484,SS,Kunisuke Nakayama,12/09/2003,1.0 Stars,2.5 Stars,Normal,40,45,50,60,50,55,35,Low
14049,RF,Emilio Nava,02/04/1999,1.5 Stars,2.5 Stars,Durable,50,60,50,55,40,70,30,Avg
15788,C,Jon Navarro,12/11/1997,2.0 Stars,2.5 Stars,Normal,65,65,50,35,50,60,30,Avg
12944,2B,CLIVE NAYLOR,01/10/1994,2.5 Stars,2.5 Stars,Normal,55,50,60,55,40,40,60,Low
14183,RF,Fernan Nbrega,02/15/1998,2.0 Stars,2.5 Stars,Durable,45,50,45,60,30,50,45,Low
15183,1B,Rodger Neeleman,04/01/2001,1.0 Stars,2.5 Stars,Normal,50,45,55,65,55,35,40,Low
7978,DH,Joe Neilson,08/14/1987,2.5 Stars,2.5 Stars,Fragile,55,55,55,50,45,55,50,Avg
17666,SS,Rolf Neilson,05/06/2006,1.0 Stars,2.5 Stars,Normal,55,50,45,60,65,45,35,Low
13880,3B,Dan Newbold,10/03/1999,1.5 Stars,2.5 Stars,Normal,45,50,50,50,60,65,40,Avg
12756,1B,Ryan Newton,08/14/1996,2.0 Stars,2.5 Stars,Normal,50,50,50,65,45,50,30,Avg
11250,1B,Andre Nicholls,11/05/1995,2.5 Stars,2.5 Stars,Durable,50,55,45,55,35,65,75,Low
12312,SS,Katsumi Nishi,12/01/1996,1.5 Stars,2.5 Stars,Normal,50,45,55,55,55,45,55,Low
15355,3B,Danny Noonan,10/18/2001,1.5 Stars,2.5 Stars,Normal,55,50,50,55,35,50,30,Low
17343,LF,Dillon O'Connell,11/13/2003,1.0 Stars,2.5 Stars,Durable,55,50,45,60,55,50,25,Low
12066,DH,Danny Ocampo,07/09/1996,2.0 Stars,2.5 Stars,Normal,65,55,50,50,45,50,35,Low
17750,C,Brendon Oeltjen,06/04/2005,1.0 Stars,2.5 Stars,Normal,80,60,45,35,75,45,25,Low
9334,RF,Yoshi Ogawa,07/24/1990,2.5 Stars,2.5 Stars,Normal,50,50,55,45,50,50,55,Low
17733,3B,Chotaro Ohashi,10/05/2005,1.0 Stars,2.5 Stars,Normal,75,50,45,55,70,30,25,Low
15698,C,Shinya Okuhara,12/30/2002,1.0 Stars,2.5 Stars,Normal,55,55,45,45,50,55,25,Avg
15051,C,Antonio Oliva,08/15/2002,1.0 Stars,2.5 Stars,Normal,55,55,50,50,50,55,40,Low
14947,C,Ivan Olivas,08/24/2000,1.0 Stars,2.5 Stars,Normal,50,55,50,50,50,60,30,Low
16521,SS,Mark Oosterhoff,03/06/2001,1.5 Stars,2.5 Stars,Durable,50,50,80,55,40,50,55,Low
12710,C,Job Ophuis,12/30/1996,2.5 Stars,2.5 Stars,Normal,70,50,60,65,45,30,30,Low
15702,CF,Taylor Oram,11/17/2002,1.0 Stars,2.5 Stars,Normal,55,50,50,55,40,50,65,Avg
15645,3B,Mitchell Orchard,10/17/2001,1.0 Stars,2.5 Stars,Normal,75,45,50,75,50,25,30,Avg
17748,3B,Rafael Ortega,08/05/2005,0.5 Stars,2.5 Stars,Durable,50,40,45,80,70,30,30,Low
16582,SS,Enrique Ortiz,11/20/2002,1.0 Stars,2.5 Stars,Normal,50,65,55,35,45,80,45,Avg
13970,2B,Marco Ortiz,08/28/1999,1.5 Stars,2.5 Stars,Normal,60,60,45,50,45,55,70,Avg
12107,CF,Marko Ostrozinska,04/01/1996,1.5 Stars,2.5 Stars,Durable,65,55,55,50,45,50,60,Low
17165,3B,Cremente Otani,12/11/2004,1.0 Stars,2.5 Stars,Durable,55,60,50,40,55,65,35,Low
15671,C,Yasahiko Otani,11/04/2002,1.0 Stars,2.5 Stars,Normal,65,55,45,45,50,50,30,Avg
9248,3B,Sergio Ovevedo,03/29/1990,2.5 Stars,2.5 Stars,Normal,55,45,50,60,50,40,30,Avg
12814,LF,Gavin Owen,09/30/1997,1.5 Stars,2.5 Stars,Durable,50,60,45,55,45,70,30,Low
15866,C,Onne Paauwe,06/14/2002,0.5 Stars,2.5 Stars,Normal,45,50,50,55,70,50,40,Low
13373,C,Pasqualino Pacelli,03/31/1998,2.0 Stars,2.5 Stars,Normal,60,55,45,55,50,50,25,Avg
11535,CF,Corrado Pagani,08/31/1996,2.5 Stars,2.5 Stars,Durable,45,45,50,50,30,50,65,Low
14268,LF,Gong Pang,10/26/1999,1.5 Stars,2.5 Stars,Normal,50,45,55,60,45,35,50,Avg
12336,1B,JON PAREDES,02/01/1997,1.5 Stars,2.5 Stars,Durable,40,45,50,55,55,50,25,Low
17563,3B,Deuk-jin Park,11/16/1999,2.0 Stars,2.5 Stars,Durable,50,55,50,40,60,65,35,Low
11650,RF,HYUN-JUN PARK,09/05/1996,2.0 Stars,2.5 Stars,Normal,50,55,35,55,45,65,40,Low
9314,1B,Jin-ho Park,11/29/1989,2.5 Stars,2.5 Stars,Normal,50,50,40,50,50,50,25,Low
14012,RF,Min-soo Park,06/29/1998,2.0 Stars,2.5 Stars,Durable,45,50,50,65,55,50,70,Avg
12822,C,Nam-joon Park,09/02/1997,2.0 Stars,2.5 Stars,Normal,55,55,40,55,40,60,20,Low
13093,CF,Song-yie Park,08/04/1998,1.5 Stars,2.5 Stars,Normal,55,60,50,55,45,70,50,Low
14862,LF,Allen Parker,10/21/2000,1.5 Stars,2.5 Stars,Durable,60,70,50,50,50,70,30,Low
11024,LF,JASON PARKER,08/11/1996,2.0 Stars,2.5 Stars,Normal,60,70,50,40,50,70,40,Avg
17047,CF,Raul Parra,04/18/2003,1.0 Stars,2.5 Stars,Normal,50,50,40,55,55,55,50,Low
16232,CF,Chad Patterson,03/16/1999,1.5 Stars,2.5 Stars,Normal,50,50,80,50,60,50,55,Low
