ID,Name,ORG,Lev,DOB,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Sct,SctAcc,Draft,OA Pick
10610,SAL VALDEZ,CUR,AAA,07/05/1994,2.5 Stars,2.5 Stars,Fragile,50,50,55,75,-,80,-,-,-,55,-,-,-,-,-,96-98,45,Apr. 14th   2021,Low,2013,147
8885,Vaclav van de Ven,-,-,02/02/1989,2.5 Stars,2.5 Stars,Normal,45,55,45,55,-,-,-,30,-,-,-,50,-,65,-,93-95,55,Sep. 22nd   2020,Low,0,0
16209,Ijsbrand van den Broek,STU,A,07/09/2001,1.5 Stars,2.5 Stars,Fragile,45,55,55,50,55,50,-,-,45,-,-,-,-,-,-,91-93,55,May 3rd   2021,Low,2020,63
16880,Eric van Dun,AMS,INT,03/08/2003,1.5 Stars,2.5 Stars,Normal,50,50,50,50,60,50,-,50,-,50,-,-,-,-,-,87-89,45,May 1st   2021,Low,0,0
13013,HALEWIJN VAN GINKEL,RME,AA,02/07/1998,2.0 Stars,2.5 Stars,Normal,50,60,55,60,45,-,55,-,-,-,-,-,-,-,-,94-96,50,May 1st   2021,Low,2016,175
15398,Kelsey van Harten,HON,R,08/20/2001,1.5 Stars,2.5 Stars,Fragile,45,45,60,45,50,-,55,-,55,-,-,40,-,-,-,91-93,70,Apr. 21st   2021,Low,0,0
11329,Quido van Kampen,DUB,MLB,12/11/1995,2.0 Stars,2.5 Stars,Fragile,40,45,75,45,45,-,50,-,-,-,-,-,-,-,-,91-93,45,May 16th   2021,Avg,0,0
13154,Andre van Lier,TOK,MLB,06/10/1997,2.5 Stars,2.5 Stars,Normal,60,60,50,65,65,80,70,65,-,-,-,-,-,-,-,93-95,50,Jun. 14th   2021,Avg,0,0
17900,Rijk van Velzen,CAL,INT,07/04/2004,1.0 Stars,2.5 Stars,Normal,65,45,45,80,55,-,80,-,-,-,-,-,-,-,-,93-95,55,Jun. 11th   2021,Avg,0,0
12931,Imbart van Vliet,DEN,MLB,02/13/1993,2.5 Stars,2.5 Stars,Normal,45,50,55,-,65,45,35,-,-,50,-,-,25,-,-,91-93,60,Apr. 8th   2021,Low,2015,40
15778,Vinny Vargas,HAV,AA,03/25/1998,2.0 Stars,2.5 Stars,Normal,50,50,55,65,-,-,-,-,55,-,-,-,-,-,-,94-96,30,May 2nd   2021,Low,2020,48
6070,Miguel Velazquez,TOK,MLB,06/19/1983,2.5 Stars,2.5 Stars,Iron Man,45,50,50,50,-,65,55,-,-,-,-,-,-,-,-,93-95,60,Apr. 1st   2021,Low,2001,98
16047,Willie Velez,LDN,INT,12/18/2001,1.0 Stars,2.5 Stars,Normal,70,40,50,60,80,-,70,-,-,-,-,-,-,-,-,90-92,55,Mar. 28th   2021,Low,0,0
11973,Omero Venni,DEN,MLB,10/15/1995,2.5 Stars,2.5 Stars,Normal,50,50,50,75,55,-,70,-,-,40,-,-,-,-,-,95-97,75,Apr. 2nd   2021,Low,0,0
13784,MIKE VERHAPPEN,AMS,AAA,08/01/1997,2.5 Stars,2.5 Stars,Fragile,50,50,70,50,-,-,40,55,55,-,-,-,-,50,-,92-94,55,Mar. 23rd   2021,Low,2016,69
16511,Demy Vermunt,LDN,R,12/07/2002,1.0 Stars,2.5 Stars,Normal,60,50,45,55,65,80,-,-,-,65,-,-,-,-,-,88-90,60,Mar. 10th   2021,Low,0,0
9578,JUAN VILLEGAS,NKO,MLB,04/03/1992,2.5 Stars,2.5 Stars,Normal,50,50,55,65,-,-,50,50,-,-,-,-,-,-,-,95-97,50,Apr. 2nd   2021,Low,2010,34
13421,Frits Vuijk,LAP,AAA,12/08/1997,2.0 Stars,2.5 Stars,Normal,50,55,50,55,55,-,-,-,60,-,-,-,-,-,-,91-93,60,Apr. 17th   2021,Low,0,0
17752,Mike Wahl,-,-,02/09/2005,0.5 Stars,2.5 Stars,Normal,40,60,70,35,50,50,-,-,50,-,-,-,-,-,-,88-90,70,Jan. 31st   2021,Low,0,0
15951,Larry Wakeham,NKO,INT,12/28/2001,1.0 Stars,2.5 Stars,Normal,80,30,50,65,80,-,75,-,-,70,-,-,-,-,-,92-94,65,Jun. 2nd   2021,Avg,0,0
17149,Tom Walker,-,-,06/20/2004,0.5 Stars,2.5 Stars,Normal,70,50,45,80,55,-,-,-,80,-,-,-,-,-,-,91-93,60,Jan. 30th   2021,Low,0,0
17656,Anthony Wallace,-,-,05/11/2006,0.5 Stars,2.5 Stars,Normal,60,45,65,75,-,-,-,40,-,70,-,-,-,-,-,91-93,30,Dec. 30th   2020,Low,0,0
15818,Jason Waller,CLE,R,07/13/2001,1.5 Stars,2.5 Stars,Normal,50,50,50,80,55,-,-,-,-,-,-,-,75,-,-,92-94,50,May 1st   2021,Avg,2020,9
17757,Kenjiro Watanabe,-,-,03/30/2005,1.0 Stars,2.5 Stars,Normal,40,55,75,40,50,45,-,50,-,-,-,-,-,-,-,88-90,60,Jan. 31st   2021,Low,0,0
11639,TERUO WATANABE,SMT,MLB,05/29/1997,2.5 Stars,2.5 Stars,Fragile,80,40,50,80,-,-,-,-,80,-,-,-,-,-,-,100+,30,Mar. 18th   2021,Low,2015,127
12994,JAROD WEDEMEYER,STU,AAA,12/27/1997,2.0 Stars,2.5 Stars,Fragile,50,45,60,80,55,-,-,-,40,-,-,-,-,-,-,94-96,50,Apr. 28th   2021,Low,2016,124
14370,Devin Weicker,STU,A,01/29/2001,1.5 Stars,2.5 Stars,Normal,45,50,50,-,-,50,-,-,-,75,-,45,-,-,-,94-96,55,Apr. 26th   2021,Low,2019,10
13272,Jamie Wells,VAN,AAA,12/21/1997,2.0 Stars,2.5 Stars,Normal,50,50,50,70,50,-,-,60,-,-,-,-,-,-,-,93-95,60,May 9th   2021,Avg,2017,192
14557,Greg West,LAP,A,10/05/2000,1.5 Stars,2.5 Stars,Fragile,80,45,45,80,-,80,-,-,-,-,-,-,-,-,-,98-100,25,May 27th   2021,Avg,2019,87
7601,ADAM WHALEY,TOR,MLB,02/20/1986,2.5 Stars,2.5 Stars,Normal,45,70,50,50,50,-,-,-,-,35,-,-,-,-,-,92-94,40,Mar. 6th   2021,Low,2004,50
15697,Chris Whiteway,RME,R,04/18/2003,0.5 Stars,2.5 Stars,Normal,80,45,45,-,70,80,80,-,-,80,-,-,-,-,-,95-97,45,Apr. 18th   2021,Low,2021,43
12401,HARM WIEBENGA,HON,MLB,03/14/1997,2.5 Stars,2.5 Stars,Normal,45,70,50,50,35,-,45,-,40,-,-,-,-,-,-,94-96,70,Apr. 30th   2021,Low,2016,62
15858,Nate Wiggins,LON,R,08/19/2003,1.0 Stars,2.5 Stars,Normal,80,50,45,80,80,80,80,-,-,-,-,-,-,-,-,92-94,35,Apr. 17th   2021,Low,2021,37
12806,Jarod Willey,TOR,A,02/17/1997,2.0 Stars,2.5 Stars,Normal,55,60,50,65,50,-,-,-,-,-,-,-,-,-,-,92-94,40,May 21st   2021,Avg,0,0
17550,Manny Williams,STU,INT,12/10/2004,1.0 Stars,2.5 Stars,Normal,80,30,60,55,80,80,-,-,80,-,-,-,-,-,-,89-91,65,May 22nd   2021,Avg,0,0
15691,Rick Williams,STU,R,05/25/2002,1.5 Stars,2.5 Stars,Normal,80,45,40,80,-,-,80,70,-,-,-,-,-,-,-,94-96,40,Apr. 8th   2021,Low,2021,103
11241,Blake Willis,SMT,MLB,07/07/1995,2.5 Stars,2.5 Stars,Normal,50,40,60,65,50,-,-,-,-,55,-,-,-,-,-,94-96,50,Jun. 4th   2021,Avg,0,0
8765,JASON WILLSON,LON,MLB,03/27/1989,2.5 Stars,2.5 Stars,Iron Man,45,50,40,-,50,50,-,-,35,50,-,-,-,-,-,93-95,80,Mar. 29th   2021,Low,2008,160
13324,Lewis Wylie,-,-,04/14/1999,1.5 Stars,2.5 Stars,Normal,50,50,55,70,50,-,65,-,-,-,-,-,-,-,-,96-98,45,Oct. 31st   2020,Avg,2019,108
11747,SHINTARO YAMADA,VAN,MLB,07/02/1996,2.5 Stars,2.5 Stars,Fragile,55,45,65,65,50,-,-,50,75,-,-,-,-,-,-,94-96,55,May 27th   2021,Avg,2015,108
9621,JAY YANCHEK,TOR,MLB,03/23/1991,2.5 Stars,2.5 Stars,Normal,55,60,45,75,55,-,-,-,-,-,-,-,-,75,-,94-96,50,Jun. 11th   2021,Avg,2010,202
16893,Yukiyoshi Yoshimura,HON,A,08/04/2002,1.5 Stars,2.5 Stars,Normal,50,60,50,60,55,45,50,55,-,-,-,-,-,-,-,90-92,45,May 7th   2021,Low,0,0
16246,Declan Young,NKO,MLB,12/08/1998,2.0 Stars,2.5 Stars,Normal,50,70,55,-,-,-,55,55,-,-,-,-,-,-,-,89-91,30,Apr. 20th   2021,Low,2021,19
13390,Jeremy Youngberry,CLE,A,03/07/1999,1.5 Stars,2.5 Stars,Normal,60,45,65,65,65,50,55,75,-,-,-,-,-,-,-,92-94,45,Apr. 29th   2021,Avg,2018,19
11031,ALEX ZARAGOZA,AMS,MLB,08/08/1995,2.0 Stars,2.5 Stars,Normal,65,45,50,80,55,-,55,-,-,80,-,-,-,-,-,96-98,45,Apr. 17th   2021,Low,2014,37
15514,Edgar Zeimoto,LON,R,02/12/2003,1.0 Stars,2.5 Stars,Durable,45,45,80,-,65,-,50,-,-,50,-,-,-,-,-,89-91,55,Apr. 12th   2021,Low,2021,122
11214,Jian-zhang Zhang,CLE,MLB,04/11/1995,2.5 Stars,2.5 Stars,Fragile,50,50,55,60,45,-,-,-,50,-,-,-,-,-,-,93-95,55,Apr. 23rd   2021,Low,0,0
15977,Fatih Ziyad,TOK,INT,09/17/2001,1.5 Stars,2.5 Stars,Normal,40,60,75,40,55,50,-,45,-,-,-,-,-,-,-,87-89,50,Mar. 15th   2021,Low,0,0
15830,Slobodan Zujovic,DUB,R,04/28/2003,1.0 Stars,2.5 Stars,Normal,45,75,55,50,40,50,50,-,50,-,-,-,-,45,-,91-93,50,Apr. 5th   2021,Low,2021,80
15814,Oliver Zwijnenburg,-,-,04/21/2002,1.5 Stars,2.5 Stars,Normal,45,70,60,45,-,-,-,-,-,-,-,55,-,-,-,88-90,25,Jan. 30th   2021,Low,0,0
14832,Tobias Aalderink,DUB,AA,12/07/1999,1.5 Stars,2.0 Stars,Fragile,50,80,35,70,50,-,-,-,-,-,-,-,-,-,-,96-98,30,May 1st   2021,Avg,0,0
15810,Richard Abadee,TOK,R,07/10/2001,1.0 Stars,2.0 Stars,Normal,45,45,50,45,60,-,45,-,-,-,-,-,-,-,-,88-90,65,May 11th   2021,Low,2020,164
13616,Iwan Abbas,CAL,AAA,08/14/1998,2.0 Stars,2.0 Stars,Durable,50,45,40,80,-,-,60,-,-,-,-,-,-,-,-,98-100,25,Mar. 21st   2021,Low,0,0
13167,KAMAL ABDUL-MUHAIMIN,-,-,06/08/1991,2.0 Stars,2.0 Stars,Fragile,40,40,55,55,-,25,-,-,-,-,-,-,-,-,-,94-96,30,Apr. 1st   2021,Avg,2015,183
13331,Hakim Abraha,CAL,R,08/28/1999,1.5 Stars,2.0 Stars,Durable,45,50,40,80,35,-,50,-,-,-,-,-,-,-,-,99-101,50,Apr. 5th   2021,Low,2021,169
11882,Leonor Accioli,LDN,AAA,03/25/1996,2.0 Stars,2.0 Stars,Normal,55,45,45,80,-,-,-,55,-,50,-,-,-,-,-,96-98,45,May 3rd   2021,Avg,0,0
10602,STEVE ACCURSO,VAN,AAA,01/09/1995,2.0 Stars,2.0 Stars,Normal,60,40,50,70,60,-,80,-,-,-,-,-,-,-,-,95-97,25,Apr. 29th   2021,Low,2013,62
16469,Jeff Adamson,-,-,11/15/2003,1.0 Stars,2.0 Stars,Normal,50,45,35,80,50,-,-,-,-,-,-,-,-,-,-,94-96,40,Jan. 16th   2021,Low,0,0
12943,Danny Aguilar,LAP,AAA,08/26/1997,2.0 Stars,2.0 Stars,Fragile,50,55,50,-,45,-,-,50,-,50,-,-,-,-,-,95-97,30,May 22nd   2021,Avg,2016,3
12732,Pedro Aguilar,VAN,AA,06/24/1997,2.0 Stars,2.0 Stars,Normal,45,60,45,50,50,50,50,50,-,-,-,-,-,-,-,91-93,50,May 5th   2021,Low,0,0
13554,Ji-hu Ahn,HAV,AA,12/19/1997,1.5 Stars,2.0 Stars,Normal,40,45,45,45,35,-,-,-,-,-,-,-,-,40,-,89-91,55,May 8th   2021,Low,0,0
14039,Seung-hyeon Ahn,SMT,AA,05/01/1998,1.5 Stars,2.0 Stars,Normal,35,50,50,35,45,-,-,45,-,35,-,-,-,-,-,88-90,45,Apr. 28th   2021,Low,0,0
16919,Gian-Carlo Alasia,DEN,R,08/11/2002,1.5 Stars,2.0 Stars,Fragile,45,45,50,45,50,-,45,-,-,-,-,-,-,-,-,89-91,50,May 6th   2021,Low,0,0
13952,Armando Alcala,LDN,A,07/06/1999,2.0 Stars,2.0 Stars,Normal,50,35,50,55,65,-,-,60,-,-,-,-,-,-,-,90-92,55,May 11th   2021,Avg,2018,186
11631,Jim Alcorn,LDN,AAA,12/16/1996,2.0 Stars,2.0 Stars,Normal,70,35,50,-,-,-,80,75,-,-,-,-,-,-,-,97-99,25,Apr. 18th   2021,Low,2015,49
11450,ALVIN ALEXANDER,TOR,MLB,05/22/1994,2.0 Stars,2.0 Stars,Fragile,55,55,45,65,-,80,-,-,-,-,-,-,-,-,-,94-96,40,Jun. 9th   2021,Avg,2013,24
11212,Andres Alfaro,GAL,MLB,01/11/1995,2.0 Stars,2.0 Stars,Normal,60,55,45,80,50,70,-,-,-,-,-,-,-,-,-,95-97,30,Mar. 27th   2021,Low,0,0
15683,Dave Allard,LON,R,06/30/2002,0.5 Stars,2.0 Stars,Normal,60,30,40,55,55,80,-,-,45,45,-,-,-,-,-,89-91,60,Apr. 18th   2021,Low,2021,182
14328,Carlomaria Alti,DEN,MLB,05/07/1999,1.5 Stars,2.0 Stars,Fragile,50,45,30,50,50,-,-,50,-,-,-,-,-,-,-,91-93,55,May 28th   2021,Avg,0,0
16841,Arturo Alvarado,SMT,A,04/07/2002,1.5 Stars,2.0 Stars,Normal,45,45,40,75,50,-,-,45,-,-,-,-,-,-,-,94-96,65,Apr. 19th   2021,Low,0,0
13157,Daniel Alvarado,HON,A,08/25/1997,2.0 Stars,2.0 Stars,Fragile,55,45,45,50,55,-,55,-,-,-,50,65,-,-,-,91-93,55,May 3rd   2021,Avg,0,0
16503,Juan Alvarado,TOK,INT,06/30/2002,0.5 Stars,2.0 Stars,Fragile,40,30,50,45,50,30,-,-,-,40,-,-,-,-,-,87-89,55,Jun. 10th   2021,Avg,0,0
12210,Jordan Alvarez,SMT,AA,08/08/1996,1.5 Stars,2.0 Stars,Normal,50,45,40,60,-,65,-,50,-,-,-,-,-,-,-,94-96,40,May 7th   2021,Avg,0,0
13542,Jose Alvarez,DEN,AA,07/01/1998,1.5 Stars,2.0 Stars,Normal,75,25,40,80,65,-,-,-,80,45,-,-,-,-,-,94-96,55,Apr. 24th   2021,Low,0,0
14159,Yoshimochi Amano,HAV,AA,09/22/1998,1.5 Stars,2.0 Stars,Normal,45,60,40,50,-,-,50,50,-,-,-,-,-,-,-,93-95,35,Apr. 27th   2021,Low,0,0
16946,Danny Andina,-,-,01/22/2005,1.0 Stars,2.0 Stars,Normal,45,50,50,55,-,-,-,-,-,-,-,-,-,50,-,90-92,30,Dec. 21st   2020,Low,0,0
13198,CHRIS ANDRADE,LDN,AAA,10/05/1993,2.0 Stars,2.0 Stars,Fragile,45,45,55,45,-,-,50,-,-,-,-,-,-,-,-,90-92,30,Jun. 12th   2021,Avg,2016,145
12296,Largo Andretto,CUR,AAA,02/07/1992,2.0 Stars,2.0 Stars,Fragile,55,50,40,70,50,55,60,-,-,-,-,-,-,-,-,94-96,40,Feb. 27th   2021,Low,2014,15
11604,IVAN ANDRIC,LDN,AAA,05/08/1996,2.0 Stars,2.0 Stars,Normal,45,40,65,65,45,-,50,45,-,-,-,-,-,-,-,97-99,40,Apr. 23rd   2021,Low,2015,82
15746,Jovan Andric,-,-,10/21/2002,1.0 Stars,2.0 Stars,Normal,55,65,45,50,55,-,-,-,-,55,-,-,-,-,-,88-90,35,Jan. 31st   2021,Low,0,0
15599,Silvestro Antonoli,RME,A,07/22/1998,1.5 Stars,2.0 Stars,Normal,35,65,55,35,-,-,-,-,40,-,-,-,-,-,-,89-91,25,May 2nd   2021,Low,2020,116
16241,Armando Anunciada,DEN,A,02/14/2002,1.0 Stars,2.0 Stars,Normal,45,55,35,50,45,50,45,-,45,-,-,-,-,50,-,90-92,55,Apr. 6th   2021,Low,2021,196
13133,Antonio Aquino,HAV,AA,09/18/1997,1.5 Stars,2.0 Stars,Fragile,50,40,55,45,65,70,-,-,-,60,-,-,-,-,-,91-93,50,May 8th   2021,Low,0,0
14056,Edwin Araujo,LDN,A,09/21/1998,2.0 Stars,2.0 Stars,Fragile,45,45,45,50,50,-,40,-,-,-,-,-,-,-,-,91-93,65,May 7th   2021,Avg,0,0
11745,Danny Arenas,SMT,MLB,09/17/1996,2.0 Stars,2.0 Stars,Fragile,55,25,70,80,70,-,45,-,-,-,-,-,-,-,-,96-98,60,Mar. 29th   2021,Low,2015,72
14966,Victor Arenos,CAL,R,03/27/2000,1.5 Stars,2.0 Stars,Normal,60,30,35,80,55,-,-,-,70,-,-,-,-,-,-,97-99,50,Apr. 29th   2021,Low,0,0
12251,DIEDERICK ARENS,CLE,AAA,06/14/1997,2.0 Stars,2.0 Stars,Normal,45,40,55,45,45,55,45,50,-,-,-,-,-,-,-,91-93,50,Jun. 9th   2021,Avg,2016,168
17413,Kadir Arfan,CAL,INT,09/23/2004,0.5 Stars,2.0 Stars,Durable,45,30,80,55,-,-,-,65,-,-,-,-,-,50,-,89-91,50,May 20th   2021,Avg,0,0
12654,Francisco Armendariz,LON,AA,02/15/1997,2.0 Stars,2.0 Stars,Normal,45,40,40,45,50,40,45,-,-,50,-,-,-,-,-,91-93,45,May 1st   2021,Avg,0,0
10095,Frank Armstrong,-,-,04/13/1992,2.0 Stars,2.0 Stars,Normal,45,55,45,60,-,45,50,-,-,-,-,-,-,-,-,95-97,55,Sep. 11th   2020,Avg,2011,56
12202,Alejandro Arocha,DUB,AAA,09/05/1996,2.0 Stars,2.0 Stars,Normal,45,50,45,45,45,30,-,-,-,-,-,-,-,50,-,93-95,40,May 21st   2021,Avg,0,0
11760,Mike Aron,HON,AA,08/06/1997,2.0 Stars,2.0 Stars,Normal,50,40,55,70,65,75,-,45,-,-,-,-,-,-,-,95-97,25,May 11th   2021,Avg,2015,22
16796,Jose Arredondo,-,-,09/10/2002,0.5 Stars,2.0 Stars,Normal,40,30,55,45,-,45,-,-,-,-,-,-,-,-,-,89-91,40,Apr. 9th   2021,Low,0,0
13741,Kane Aston,TOK,A,07/12/1998,1.5 Stars,2.0 Stars,Fragile,45,30,50,65,50,-,-,-,40,-,-,-,-,-,-,94-96,50,May 3rd   2021,Avg,0,0
13024,Abbudin Aswad,TOK,A,07/30/1998,1.5 Stars,2.0 Stars,Durable,45,45,35,65,40,40,-,-,50,-,-,-,-,-,-,95-97,55,Apr. 24th   2021,Avg,2018,192
10667,Gervasio Atares,GAL,AAA,01/09/1994,2.0 Stars,2.0 Stars,Normal,55,35,50,75,45,-,-,55,-,-,-,-,-,-,-,94-96,55,Apr. 17th   2021,Low,0,0
10597,JIM ATCHISON,DEN,AAA,05/07/1994,2.0 Stars,2.0 Stars,Normal,55,45,45,80,50,-,45,70,-,-,-,-,-,-,-,96-98,55,May 25th   2021,Avg,2013,47
15688,Nicky Atherton,TOK,R,09/06/2002,0.5 Stars,2.0 Stars,Normal,50,40,45,55,50,-,-,55,-,-,-,-,-,-,-,89-91,45,Apr. 11th   2021,Low,2021,68
17829,Trevor Atkins,GAL,INT,03/13/2005,0.5 Stars,2.0 Stars,Normal,50,30,70,55,80,-,-,-,40,-,-,-,-,-,-,89-91,45,Mar. 27th   2021,Low,0,0
15080,John Atkinson,STU,R,05/22/2001,0.5 Stars,2.0 Stars,Normal,50,25,45,70,60,80,70,-,-,-,-,-,-,-,-,94-96,55,May 9th   2021,Avg,2020,154
14132,Mark Atkinson,NKO,AA,03/03/1998,1.5 Stars,2.0 Stars,Normal,45,50,45,50,55,50,-,50,-,-,-,-,-,-,-,91-93,45,May 14th   2021,Avg,0,0
14851,Ewan Attwood,DEN,A,07/09/1999,1.5 Stars,2.0 Stars,Normal,55,50,35,-,-,-,75,-,-,65,-,-,-,-,-,95-97,25,May 1st   2021,Low,0,0
9649,COLE AUBEL,-,-,12/04/1985,2.0 Stars,2.0 Stars,Normal,50,40,50,55,60,-,-,-,-,-,-,-,-,60,-,92-94,25,Jul. 27th   2020,Low,2008,77
15808,John Auclair,CAL,A,10/19/1997,1.5 Stars,2.0 Stars,Normal,45,30,50,45,-,-,-,55,-,45,-,-,-,-,-,90-92,55,Apr. 7th   2021,Low,2021,209
11286,Jesse Auger,STU,AA,04/30/1995,2.0 Stars,2.0 Stars,Normal,55,35,25,70,45,-,-,-,55,-,-,-,-,-,-,94-96,55,Jun. 5th   2021,Avg,0,0
17554,Javy Avalos,NKO,INT,01/11/2004,0.5 Stars,2.0 Stars,Normal,45,35,75,60,55,-,45,-,-,-,-,-,-,-,-,92-94,60,Apr. 26th   2021,Low,0,0
11701,MANNY AVALOS,ADE,AAA,06/11/1996,2.0 Stars,2.0 Stars,Normal,55,45,35,80,45,-,80,-,-,60,-,-,-,65,-,96-98,75,Jun. 14th   2021,Avg,2014,173
13381,David Avila,-,-,09/18/1998,1.5 Stars,2.0 Stars,Normal,40,45,50,40,35,-,45,45,-,-,-,-,-,-,-,90-92,50,Aug. 3rd   2020,Low,2018,214
12270,BEN AXON,LDN,MLB,02/01/1993,2.0 Stars,2.0 Stars,Fragile,55,45,45,65,45,40,60,55,50,-,-,-,-,-,-,95-97,45,Apr. 8th   2021,Low,2013,43
13541,Brendan Ayres,SMT,AA,09/01/1997,2.0 Stars,2.0 Stars,Normal,50,50,40,55,65,-,-,45,-,-,-,-,-,-,-,91-93,55,May 5th   2021,Low,0,0
16472,Usamah Azeem,-,-,02/14/2003,0.5 Stars,2.0 Stars,Normal,50,40,45,65,50,-,-,-,60,-,-,-,-,-,-,90-92,65,Jan. 16th   2021,Low,0,0
15587,Xadreque Azeitado,LON,A,02/11/2001,1.5 Stars,2.0 Stars,Normal,50,70,40,55,50,-,-,60,-,-,-,-,-,-,-,92-94,40,Apr. 30th   2021,Avg,2020,43
15876,Isra'il Bahiyy al Din,CAL,A,09/20/2002,0.5 Stars,2.0 Stars,Normal,50,55,35,55,-,65,-,-,-,-,-,-,-,-,-,91-93,30,Apr. 11th   2021,Low,2021,109
13565,Bert Baird,NKO,A,06/05/1998,1.5 Stars,2.0 Stars,Durable,55,25,50,80,60,-,-,-,65,-,-,-,-,-,-,96-98,70,May 4th   2021,Avg,0,0
14180,Alexander Baker,GAL,A,03/13/1999,1.5 Stars,2.0 Stars,Normal,45,50,50,50,-,50,-,50,-,-,-,-,-,-,-,93-95,60,Apr. 25th   2021,Low,0,0
12489,Don Balcome,-,-,01/31/1997,1.5 Stars,2.0 Stars,Fragile,45,45,50,-,45,-,-,-,45,45,-,-,-,-,-,93-95,30,Jul. 10th   2020,Low,0,0
17367,Bobby Balderas,LDN,INT,07/22/2004,0.5 Stars,2.0 Stars,Normal,45,30,50,50,45,-,40,50,-,-,-,-,-,-,-,90-92,50,Apr. 13th   2021,Low,0,0
16235,Vince Baldwin,LAP,R,12/16/2001,1.5 Stars,2.0 Stars,Normal,80,50,35,80,-,-,-,80,-,80,-,-,-,-,-,92-94,60,Apr. 12th   2021,Low,2021,100
12863,Wessel Ballast,LAP,AAA,05/25/1997,2.0 Stars,2.0 Stars,Durable,55,65,40,55,45,-,-,55,-,40,-,-,-,-,-,94-96,35,May 15th   2021,Avg,0,0
15780,Chris Ballesteros,GAL,A,02/06/1999,1.5 Stars,2.0 Stars,Durable,55,40,55,-,-,-,60,-,-,80,-,-,-,-,-,92-94,25,May 1st   2021,Avg,2020,113
13001,SEAN BANNERMAN,NKO,AAA,01/06/1995,1.5 Stars,2.0 Stars,Normal,55,30,50,60,-,-,-,50,60,55,-,-,-,-,-,91-93,25,Apr. 20th   2021,Low,2016,234
12306,PHILLIP BANSFIELD,HON,AAA,06/06/1993,2.0 Stars,2.0 Stars,Durable,45,45,40,50,35,45,-,45,-,45,-,-,-,-,-,92-94,55,Mar. 21st   2021,Low,2015,38
16361,Eulogio Bao,HAV,INT,11/24/2002,0.5 Stars,2.0 Stars,Normal,50,40,50,65,50,50,55,-,50,-,-,-,-,-,-,92-94,55,Mar. 17th   2021,Low,0,0
15429,Ricky Barajas,RME,R,07/04/2001,1.0 Stars,2.0 Stars,Fragile,50,60,45,60,50,55,55,-,50,-,-,-,-,-,-,89-91,40,Mar. 13th   2021,Low,0,0
14577,Bill Barbara,HON,R,11/09/2000,1.5 Stars,2.0 Stars,Normal,45,35,50,45,50,-,-,50,-,-,-,-,-,-,-,92-94,40,May 15th   2021,Avg,2019,158
13323,Horácio Barbas,DUB,AA,10/07/1998,1.5 Stars,2.0 Stars,Normal,60,45,35,-,50,-,75,-,80,50,-,35,-,-,-,95-97,40,May 16th   2021,Avg,2018,139
11445,CLYDE BARCLAY,LDN,AAA,09/25/1994,2.0 Stars,2.0 Stars,Normal,45,25,45,50,40,50,-,-,40,-,-,-,-,-,-,92-94,55,Apr. 18th   2021,Low,2013,81
14107,Odilon Baren,-,-,04/20/1999,1.5 Stars,2.0 Stars,Normal,45,40,50,50,50,-,55,-,-,-,-,-,-,-,-,92-94,55,Feb. 12th   2021,Avg,0,0
17240,Fabrizio Barlini,CLE,INT,07/09/2003,1.0 Stars,2.0 Stars,Normal,45,45,60,45,50,50,-,45,-,-,-,-,-,-,-,87-89,45,Apr. 27th   2021,Low,0,0
17091,Craig Barlow,-,-,04/09/2005,0.5 Stars,2.0 Stars,Durable,40,35,70,50,50,50,40,-,-,-,-,-,-,-,-,89-91,65,Jan. 27th   2021,Low,0,0
11627,CRAIG BARLOW,LON,MLB,10/10/1996,2.0 Stars,2.0 Stars,Normal,50,45,50,50,55,65,50,50,-,-,-,-,-,-,-,93-95,55,May 18th   2021,Avg,2015,201
15131,Ron Barlow,DEN,A,01/29/2000,1.0 Stars,2.0 Stars,Fragile,50,25,60,50,55,60,50,55,55,-,-,-,-,-,-,91-93,40,May 23rd   2021,Avg,0,0
15315,Pieroantonio Baronti,HON,R,11/29/2000,1.5 Stars,2.0 Stars,Normal,55,45,50,65,-,-,65,65,-,-,-,-,-,-,-,93-95,50,May 13th   2021,Avg,0,0
11603,Willie Barragan,DEN,AAA,07/08/1996,2.0 Stars,2.0 Stars,Durable,80,45,35,80,-,-,-,-,80,80,-,-,-,-,-,94-96,35,May 15th   2021,Avg,2015,71
14188,Alberto Barrera,DUB,AA,05/13/1999,2.0 Stars,2.0 Stars,Fragile,45,45,50,50,45,-,40,50,-,-,-,-,-,-,-,92-94,45,Apr. 28th   2021,Low,0,0
12339,MANUEL BARRIENTOS,-,-,10/18/1993,2.0 Stars,2.0 Stars,Normal,60,35,45,-,65,80,-,-,80,50,-,-,-,-,-,94-96,45,May 13th   2021,Avg,2015,166
12457,Logan Barry,-,-,08/11/1996,2.0 Stars,2.0 Stars,Normal,45,30,65,50,60,-,-,-,-,55,-,-,-,-,-,91-93,40,Aug. 19th   2020,Low,0,0
13048,Dylan Bartosz,CLE,AA,02/24/1998,2.0 Stars,2.0 Stars,Fragile,50,40,55,65,50,-,-,-,65,-,-,-,-,-,-,94-96,45,Apr. 28th   2021,Low,2017,163
