ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
10990,"Phil Rhodes",2B,200,16,16,1,25,191,L,R,50,45,30,40,55,45,70,75,60,50,55,50,60,20,20,20,0,0,0,70,60,65,0,20,0,0,0,0,70,65,65,0,45,0,40,50,50,45,70,20,20,25,20,35,20,85-87,58,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,H,Normal,VH,4,4
10991,"Manny Diaz",LF,202,33,1,3,25,190,L,L,50,40,50,50,50,50,25,25,40,20,40,50,50,20,20,20,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,20,20,20,20,45,30,20,20,20,35,20,85-87,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,L,3,4
10992,"Tim Richter",1B,200,11,11,1,25,197,L,L,45,50,70,70,45,50,50,40,35,25,45,55,50,20,20,20,0,0,70,0,0,0,45,0,40,0,0,70,0,0,0,45,0,40,25,35,25,20,35,25,20,20,20,35,20,84-86,37,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,VH,5,6
10993,"Korey Fasbender",SS,202,48,3,3,24,189,S,R,50,35,45,55,55,45,60,45,55,45,60,45,55,20,20,20,0,0,30,55,45,40,0,0,0,0,0,70,55,50,45,0,0,0,45,70,50,40,60,70,20,20,20,30,20,84-86,52,20,25,25,0,0,0,0,0,0,0,0,0,0,0,N,L,H,N,L,Normal,VH,3,4
10994,"Chris Reid",RP,200,6,6,1,25,191,L,L,35,35,25,25,35,40,30,30,45,20,30,30,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,45,25,55,50,50,50,55,96-98,59,30,55,70,50,0,35,55,45,50,0,0,0,0,0,N,N,L,N,N,Fragile,VH,4,4
10995,"Tony Aguilar",RP,202,35,4,3,25,193,R,R,25,30,30,20,25,25,30,35,55,25,40,25,35,20,20,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,25,20,60,20,50,40,45,40,45,94-96,57,35,25,55,0,50,50,0,45,0,0,0,0,0,0,N,N,H,L,L,Normal,VH,4,4
10996,"Cameron Felt",CF,201,19,8,2,25,190,L,L,55,50,45,40,55,55,45,35,40,20,55,45,60,20,20,20,0,0,0,0,0,0,60,40,50,0,0,0,0,0,0,60,40,55,35,45,35,35,35,40,20,25,25,30,20,83-85,57,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Durable,VH,4,4
10997,"Justin McGill",RP,200,11,11,1,25,195,R,R,30,30,30,20,30,30,30,25,50,40,35,35,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,45,30,80,50,45,55,50,96-98,41,50,35,80,80,0,45,80,65,0,0,0,0,0,0,N,N,N,H,H,Fragile,VH,5,6
10999,"Eddie Yoder",LF,202,48,3,3,25,190,R,R,55,45,55,45,75,45,30,25,30,25,40,50,40,20,20,20,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,40,0,35,55,55,60,55,55,40,20,20,20,35,20,80-83,38,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N,Normal,VH,4,5
11000,"Oscar Tapia",C,201,29,5,2,24,185,R,R,45,35,60,50,50,40,30,45,40,30,25,25,40,70,45,65,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,25,25,25,25,50,20,20,20,20,35,20,80-83,39,20,25,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,5,5
11001,"Josh Parker",RP,200,2,2,1,25,184,R,R,40,35,30,25,35,40,35,25,55,30,30,40,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,25,25,55,25,80,45,40,55,55,95-97,49,50,45,80,75,0,0,0,50,0,0,0,0,0,0,N,L,H,N,N,Normal,VH,4,5
11002,"Brian Slezak",LF,0,0,0,0,25,197,R,R,50,45,50,45,50,50,30,25,30,25,65,45,45,55,45,55,0,35,0,0,0,0,65,50,50,0,45,0,0,0,0,65,50,55,30,40,25,30,45,35,20,20,20,35,20,83-85,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,VH,4,4
11003,"Corey Stegall",SP,200,4,4,1,25,194,S,R,40,35,30,20,40,40,25,25,35,25,25,30,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,30,25,20,60,25,70,45,45,50,50,96-98,51,65,45,80,65,40,80,0,0,70,0,0,0,0,0,N,N,N,N,N,Durable,VH,4,5
11004,"Kevin Petri",RP,200,10,10,1,24,189,R,R,40,30,25,20,35,45,30,30,55,35,35,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,25,25,65,30,60,50,50,50,45,96-98,63,55,60,80,65,0,0,0,30,0,0,0,0,0,0,N,N,N,N,N,Fragile,VH,5,5
11005,"Jorge Rodriguez",RP,201,30,11,2,25,184,R,R,20,25,25,30,20,20,30,30,40,25,45,30,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,25,20,45,25,55,45,45,45,50,95-97,61,35,40,65,45,0,0,0,40,60,0,0,0,0,0,N,N,N,L,H,Fragile,H,4,4
11007,"Myron Pennington",RP,202,38,12,3,25,185,S,R,35,35,30,20,30,40,25,40,50,25,30,35,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,20,50,20,80,40,40,50,40,96-98,35,35,65,80,80,80,0,80,60,70,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
11009,"Brian Kincaid",3B,202,40,8,3,25,194,R,R,50,45,50,45,50,50,50,45,65,35,40,45,60,20,20,20,0,0,70,0,45,35,0,0,0,0,0,70,0,45,35,0,0,0,50,45,45,55,45,40,20,20,20,35,20,84-86,38,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,H,L,H,N,Durable,VH,4,4
11010,"Morgan Keller",SS,200,1,1,1,25,186,R,R,50,45,50,40,50,45,65,65,65,65,35,45,60,20,20,20,0,0,0,45,65,60,0,0,0,0,0,0,70,65,60,0,0,0,50,75,50,70,60,45,20,25,20,35,20,84-86,57,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,H,5,5
11011,"Juan Rodriguez",RF,200,11,11,1,25,188,L,L,60,50,50,45,65,50,45,45,30,20,50,60,50,20,20,20,0,0,60,0,0,0,45,25,50,0,0,65,0,0,0,55,35,50,40,55,25,40,75,40,20,25,20,30,20,83-85,52,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,H,4,5
11012,"Brian Marshall",SP,201,21,3,2,25,186,R,R,50,40,50,45,60,40,50,45,65,40,40,50,60,20,20,20,65,0,55,40,45,0,0,0,0,75,0,65,40,45,0,0,0,0,20,45,20,25,55,40,40,35,35,45,45,87-89,54,35,60,40,0,0,0,45,0,50,0,0,0,0,0,N,N,N,N,N,Normal,VH,2,3
11013,"Chira Winn",SP,200,9,9,1,25,189,S,R,70,55,50,45,75,60,45,50,40,40,50,40,35,20,20,20,75,0,0,30,0,0,0,0,0,75,0,0,35,0,0,0,0,0,30,35,25,40,45,35,55,40,35,50,45,94-96,42,55,35,70,60,60,0,0,0,0,0,0,0,0,0,N,H,N,H,N,Fragile,VH,4,4
11014,"Tim Cozzi",SP,201,19,8,2,25,187,R,R,35,35,30,25,35,40,20,30,55,20,25,30,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,55,20,50,35,30,50,40,94-96,47,45,45,60,0,60,0,0,50,0,0,0,0,0,0,N,N,L,H,N,Normal,VH,4,4
11015,"Jimmy Christiano",SP,200,104,104,1,25,181,S,L,20,30,25,30,25,20,30,30,40,20,30,40,40,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,50,20,65,50,50,50,55,96-98,52,45,60,80,0,0,0,80,65,0,0,0,0,0,0,L,L,N,N,L,Durable,VH,5,6
11016,"Chris Bryant",RP,201,29,5,2,24,191,L,L,25,30,30,25,20,25,35,20,50,20,35,25,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,25,20,80,25,75,45,45,55,45,93-95,46,25,80,60,65,0,50,0,60,80,0,0,0,0,0,N,N,N,N,N,Fragile,VH,4,4
11018,"Ken Travis",2B,200,16,16,1,25,191,S,R,60,50,45,45,65,55,55,60,65,50,35,45,60,20,20,20,0,0,65,40,60,50,0,0,0,0,0,75,55,60,50,0,0,0,35,60,40,35,55,40,20,20,20,30,20,80-83,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,VH,4,4
11019,"Casey Piper",SP,202,48,3,3,25,202,R,R,20,30,30,25,20,20,40,25,35,25,30,30,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,25,25,70,25,50,50,50,50,35,96-98,61,40,55,80,0,0,80,40,55,0,0,0,0,0,0,L,N,N,N,N,Normal,VH,4,4
11020,"Jeff Shepherd",C,202,41,13,3,25,185,R,R,40,35,45,40,40,40,35,35,35,25,25,30,30,50,40,50,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,20,20,20,70,25,20,25,25,35,25,83-85,54,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,L,3,3
11021,"Mike Vidulich",RF,200,11,11,1,25,183,R,R,55,45,60,45,70,45,30,25,45,30,65,40,55,20,20,20,0,0,25,0,0,0,70,50,60,0,0,35,0,0,0,70,50,60,30,50,40,50,35,35,20,25,20,35,20,80-83,51,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,5,5
11022,"Kelly Rosenberger",RP,203,101,94,4,24,194,S,R,35,30,30,20,40,35,30,35,60,25,40,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,35,30,40,45,25,80,45,45,55,40,96-98,48,25,60,80,0,65,0,80,60,0,0,0,0,0,0,N,H,L,H,L,Durable,VH,3,4
11023,"Geoff Lee",RP,201,17,13,2,25,190,R,L,45,30,25,25,40,45,35,35,60,20,30,25,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,35,25,35,50,20,70,40,40,50,40,94-96,61,50,70,75,0,70,0,0,50,40,0,0,40,0,0,N,L,N,L,N,Durable,VH,4,4
11024,"Jason Parker",LF,202,39,16,3,24,199,L,R,55,50,40,60,55,60,50,45,55,35,45,40,55,20,20,20,0,0,75,0,35,25,40,0,45,0,0,75,0,40,30,50,0,45,35,45,40,30,55,45,20,30,30,35,25,84-86,58,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,L,N,N,N,Normal,VH,4,4
11025,"Justin Billett",RP,202,106,103,3,25,198,L,L,50,40,25,20,45,50,30,35,55,20,25,35,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,25,30,45,25,55,40,40,50,50,94-96,47,55,65,65,55,0,0,60,0,0,0,0,0,0,0,H,N,H,N,H,Fragile,H,4,4
11027,"Ross Copeland",C,201,21,3,2,25,199,R,R,45,40,50,45,50,40,35,40,40,25,40,45,40,65,50,70,0,50,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,50,40,40,55,40,35,20,25,25,35,20,83-85,57,20,20,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,H,Normal,H,4,4
11028,"Gary Itzkowitz",1B,201,23,6,2,25,193,R,R,45,45,75,45,45,45,50,65,40,50,30,40,30,20,20,20,0,0,75,55,0,0,0,0,0,0,0,75,55,0,0,0,0,0,50,70,55,60,30,20,20,30,25,35,20,80-83,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Durable,VH,5,5
11029,"Austin Knight",RF,201,19,8,2,25,185,L,L,55,45,50,55,55,50,30,30,35,20,50,50,55,20,20,20,0,0,35,0,0,0,25,30,50,0,0,35,0,0,0,55,30,50,35,40,40,45,70,35,20,20,20,30,20,85-87,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Durable,VH,5,5
11030,"Jorge Torres",SS,200,9,9,1,25,185,R,R,55,40,25,50,65,50,75,65,55,65,35,55,60,20,20,20,0,0,0,80,65,65,20,0,0,0,0,0,80,65,65,40,0,0,35,35,25,65,50,35,20,20,20,35,20,83-85,40,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,N,Normal,H,5,5
11031,"Alex Zaragoza",RP,200,7,7,1,25,191,R,R,45,35,30,20,45,50,30,30,60,20,35,30,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,25,25,70,20,80,45,45,50,50,97-99,46,40,45,80,0,80,0,60,60,0,0,0,0,0,0,N,N,N,L,N,Normal,VH,4,5
11032,"Michael Landis",SP,0,0,0,0,25,199,L,R,45,40,25,30,45,50,35,30,60,20,35,35,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,35,40,25,50,45,45,50,35,94-96,55,40,65,60,0,50,0,60,0,0,0,0,0,0,0,L,L,H,N,L,Durable,VH,4,4
11033,"Donovan Freeman",3B,0,0,0,0,24,189,L,R,50,45,40,40,55,45,65,50,60,45,40,40,55,20,20,20,0,0,0,60,55,50,0,0,0,0,0,0,60,55,50,0,0,0,35,40,45,25,55,45,20,25,25,35,20,83-85,61,20,20,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,L,4,4
11034,"Jonathon Vandermark",RP,200,12,12,1,25,176,R,R,30,35,30,25,30,30,35,30,45,20,30,25,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,50,25,80,50,45,50,65,94-96,58,40,70,80,70,0,80,75,60,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,4,6
11035,"Nick Vasquez",SS,201,23,6,2,25,191,R,R,50,45,40,55,55,45,70,60,55,45,25,30,55,20,20,20,0,0,0,0,55,55,0,0,0,0,0,0,0,55,55,0,0,0,35,40,20,55,55,40,20,20,20,35,20,80-83,42,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,H,4,4
11037,"Bill Vest",1B,0,0,0,0,25,200,R,R,55,35,35,50,55,50,40,40,35,30,30,30,40,20,20,20,0,0,35,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,20,25,20,20,45,30,20,25,20,35,25,85-87,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,VH,3,4
11038,"Justin Cummings",1B,201,28,15,2,24,185,S,R,60,65,80,60,65,55,55,50,50,40,30,45,45,20,20,20,0,0,65,0,45,0,0,0,0,0,0,65,0,45,0,0,0,0,55,45,50,65,45,50,20,20,20,35,20,80-83,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,8
11039,"Jonathon Daw",CF,202,47,7,3,25,183,R,R,35,35,65,50,35,30,35,25,35,30,65,55,50,20,20,20,0,0,0,0,0,0,70,50,55,0,0,0,0,0,0,70,50,60,60,75,65,65,30,20,20,20,20,35,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,L,L,N,N,Normal,VH,4,4
11040,"Franklin Sanchez",RF,200,94,94,1,25,190,R,R,65,50,70,50,80,50,65,50,60,50,60,50,65,20,20,20,0,0,65,60,55,45,65,0,65,0,0,75,60,55,50,70,0,65,45,50,50,55,45,45,20,20,20,35,20,85-87,38,20,20,25,0,0,0,0,0,0,0,0,0,0,0,L,L,H,N,N,Fragile,VH,6,8
11041,"Chris Sifuentes",3B,201,22,12,2,25,190,L,R,55,45,35,25,55,50,50,50,55,45,40,45,55,20,20,20,0,0,70,30,45,0,0,0,0,0,0,70,45,45,0,0,0,0,70,75,60,75,70,70,20,20,20,30,20,80-83,45,20,25,20,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,H,Durable,H,4,4
11042,"Harry Velarde",RF,0,0,0,0,24,193,L,L,50,50,50,45,55,45,30,25,35,20,55,40,50,20,20,20,0,0,0,0,0,0,60,0,50,0,0,0,0,0,0,60,0,50,50,65,60,45,35,25,20,20,20,30,20,80-83,38,20,20,25,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,N,Durable,VH,4,4
11043,"Matheus Forjaz",LF,201,28,15,2,26,178,L,L,65,45,45,65,80,50,45,35,45,20,55,50,60,20,20,20,0,0,0,0,0,0,60,35,55,0,0,0,0,0,0,60,35,55,40,50,50,45,45,35,20,25,25,35,20,85-87,55,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,4,5
11046,"Axel Mitchinson",CF,202,100,94,3,26,186,R,R,45,45,45,55,55,40,55,40,35,40,60,55,50,20,20,20,0,0,0,0,0,0,65,45,60,0,0,0,0,0,0,65,45,60,45,70,60,45,50,25,20,20,20,35,20,85-87,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,H,L,N,H,N,Normal,VH,3,4
11049,"Claude Buso",SP,202,39,16,3,27,194,R,R,20,30,30,25,20,20,30,40,50,25,30,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,40,35,35,35,25,50,45,45,50,45,94-96,64,55,50,60,0,55,0,50,35,0,0,0,0,0,0,N,N,L,N,N,Durable,VH,4,4
11051,"Jae-woo Ahn",SP,202,34,11,3,26,188,R,R,35,25,25,25,30,40,25,30,45,30,40,20,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,25,30,70,25,50,40,40,40,25,95-97,49,40,35,65,0,55,0,0,45,0,0,0,0,0,0,N,N,N,L,H,Durable,H,3,3
11053,"Lionel Durante",RP,202,46,15,3,26,188,L,R,30,30,30,30,30,35,40,20,55,25,40,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,25,65,20,70,40,35,50,40,96-98,48,55,50,80,0,65,80,0,0,0,0,0,0,50,0,N,N,N,N,N,Durable,VH,4,4
11054,"Eddie Duran",RP,201,24,4,2,27,192,R,R,20,30,35,25,20,20,30,30,45,25,35,30,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,25,40,45,20,50,35,35,50,45,95-97,51,60,35,55,45,0,50,50,0,45,0,0,0,0,0,N,N,L,N,N,Wrecked,H,4,4
11080,"Takayasu Tsukamoto",RP,202,46,15,3,25,192,R,R,30,35,30,20,30,30,30,25,50,30,35,30,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,30,20,35,55,20,55,40,40,45,40,95-97,50,35,25,80,0,0,0,65,50,0,0,0,0,0,0,N,L,L,N,N,Fragile,VH,4,4
11082,"Pierre Despereaux",CF,200,11,11,1,25,192,L,L,50,50,40,50,55,45,45,35,40,20,70,55,65,20,25,20,0,0,0,0,0,0,70,70,75,0,0,0,0,0,0,80,70,75,75,80,75,80,70,70,20,20,20,35,20,83-85,40,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,VH,5,5
11083,"Remco Hoeksma",SP,201,17,13,2,25,197,R,R,40,35,30,20,35,40,35,30,40,30,40,30,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,20,75,20,65,45,40,55,50,92-94,47,35,75,70,65,0,0,0,60,0,0,0,0,0,0,N,N,H,L,L,Fragile,H,4,4
11084,"Ricardo Marquez",LF,202,46,15,3,25,186,R,R,60,45,50,40,70,55,30,30,45,25,40,45,60,20,20,20,0,0,35,0,0,0,45,0,40,0,0,35,0,0,0,45,0,40,30,30,30,35,60,30,20,20,20,35,20,85-87,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,4,4
11085,"Kai Chapon",SP,0,0,0,0,25,185,R,R,30,35,25,20,25,30,25,35,35,35,35,30,20,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,30,20,20,35,20,55,30,30,40,20,96-98,49,40,35,80,60,0,0,0,40,0,0,0,0,0,0,N,L,N,N,N,Normal,VH,3,3
11089,"Juan Troche",RP,201,23,6,2,25,187,R,R,35,35,30,30,30,40,25,35,40,20,20,25,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,35,20,20,60,25,75,45,45,45,30,92-94,59,30,65,70,60,0,0,70,55,0,0,0,0,0,0,N,N,N,L,H,Fragile,VH,4,4
11091,"Ruben Ibarra",CF,202,38,12,3,26,186,S,R,50,45,45,50,65,45,50,40,30,45,60,60,50,20,20,20,0,0,45,35,0,20,65,45,55,0,0,60,40,0,20,65,45,55,55,65,55,70,65,55,20,20,20,30,20,80-83,44,20,25,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,3,4
11092,"Alex Martinez",SP,0,0,0,0,27,179,S,R,25,30,25,45,25,20,30,30,50,20,25,30,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,35,60,20,50,40,40,50,45,94-96,49,55,60,65,0,0,65,0,50,0,0,0,0,0,0,N,L,L,N,N,Normal,VH,4,4
11114,"Travis Himes",SP,202,106,103,3,27,188,S,R,35,30,20,35,40,35,25,25,50,25,25,35,35,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,20,45,25,40,50,50,50,40,90-92,45,45,35,40,0,0,40,40,50,45,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
11121,"Jordan Rendon",RP,200,6,6,1,27,189,L,R,40,30,25,40,40,40,30,25,55,30,35,35,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,25,30,55,25,65,60,65,50,40,96-98,42,20,65,80,0,0,0,80,0,0,0,0,0,0,0,H,H,N,N,N,Normal,VH,4,4
11136,"Manny Chavarria",RP,200,103,103,1,27,189,S,R,40,30,25,30,40,40,25,30,50,20,30,25,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,20,30,25,30,45,50,50,50,50,93-95,42,25,25,45,45,0,0,55,0,0,0,0,0,0,0,H,H,N,N,N,Durable,VH,4,4
11181,"Clay Cross",C,0,0,0,0,30,179,S,R,35,40,20,50,45,25,25,25,35,20,20,40,40,80,70,75,0,80,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,45,55,50,60,70,20,20,20,20,35,20,84-86,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N,Iron Man,VH,4,4
11194,"Omar Senica",3B,202,35,4,3,26,189,R,R,40,45,30,45,35,40,50,75,65,55,40,55,75,20,20,20,0,0,0,45,65,55,0,0,0,0,0,0,60,65,55,0,0,0,40,45,50,40,40,20,20,20,20,30,20,83-85,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,3
11195,"Henny van der Valk",RF,200,3,3,1,25,189,L,L,60,75,65,60,50,80,45,40,25,20,70,60,55,20,20,20,0,0,20,0,0,0,80,65,65,0,0,60,0,0,0,80,65,70,70,70,65,65,40,25,20,20,20,35,25,83-85,39,20,25,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,7,9
11196,"Vinny Cordova",RF,200,5,5,1,26,186,L,R,55,70,50,50,55,55,50,45,50,50,50,50,60,20,20,20,0,0,65,0,0,0,55,35,55,0,0,65,0,0,0,55,35,55,65,65,60,80,35,20,20,35,30,40,20,80-83,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,5,6
11197,"Brody Burgess",CF,203,60,3,4,25,185,L,L,45,40,40,30,45,45,35,30,25,20,60,30,50,20,20,20,0,0,20,0,0,0,60,45,20,0,0,40,0,0,0,60,45,55,65,35,35,25,80,65,20,25,20,30,20,84-86,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,A,3,3
11198,"Johan Gardner",1B,202,34,11,3,25,184,R,R,50,50,50,40,50,50,45,45,50,55,50,45,40,20,20,20,0,0,60,30,40,0,0,0,0,0,0,60,40,40,0,0,0,0,50,55,50,65,45,20,20,35,30,35,20,80-83,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,H,4,4
11199,"Dave Velasquez",3B,200,8,8,1,25,188,R,R,55,55,50,45,55,55,65,45,70,40,40,45,55,20,20,20,0,0,70,0,55,0,0,0,0,0,0,70,0,55,0,0,0,0,50,50,45,60,45,20,20,35,30,35,20,83-85,57,20,25,0,0,0,0,0,0,0,0,0,0,0,0,H,H,L,H,N,Normal,H,5,5
11200,"Luis Benitez",CF,201,18,10,2,25,185,R,R,45,45,55,45,50,45,40,30,40,35,65,50,50,20,20,20,0,0,25,0,0,0,70,50,60,0,0,45,0,0,0,70,50,60,65,45,45,25,75,60,20,30,25,30,20,83-85,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,VH,4,4
11201,"Hak-su Ahn",CF,202,100,94,3,25,186,R,R,50,45,35,50,55,50,45,30,45,40,65,60,40,20,25,20,0,0,25,0,0,0,55,50,45,0,0,50,0,0,0,65,50,55,60,45,45,45,55,45,20,30,30,35,25,85-87,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,H,3,4
11203,"Young-myung Lee",2B,202,46,15,3,25,194,S,R,50,50,55,45,45,55,45,50,45,50,20,40,35,20,20,20,0,0,0,40,30,30,0,0,0,0,0,0,40,35,30,0,0,0,40,35,35,30,30,20,20,30,30,40,20,80-83,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,H,Normal,VH,4,4
11204,"Afonso Arcipreste",SS,200,6,6,1,25,191,R,R,55,45,50,40,60,55,65,70,70,65,35,55,65,20,20,20,0,0,40,65,35,65,25,0,25,0,0,80,75,70,65,35,0,35,40,60,55,70,35,25,20,30,30,35,20,80-83,51,20,25,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N,Normal,VH,6,6
11205,"Burton Guster",SP,200,12,12,1,25,185,R,R,25,35,30,40,30,20,30,45,50,25,20,40,30,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,25,20,30,45,25,50,50,55,45,50,98-100,61,55,60,50,0,80,0,0,60,0,0,0,0,0,0,N,N,N,N,N,Normal,H,5,5
11208,"Jay Rivers",SS,201,24,4,2,26,193,L,R,55,50,45,45,55,55,55,50,55,55,25,45,50,20,25,20,0,0,60,45,0,40,0,0,0,0,0,75,50,0,40,0,0,0,65,70,60,75,80,60,20,25,20,40,20,80-83,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
